age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
28,Private,147026,HS-grad,11,Never-married,Craft-repair,Unmarried,White,Male,9592,368,27,United-States,>50K
53,Local-gov,189098,10th,9,Divorced, Machine-op-inspct, Not-in-family, White,Male,10831,428,52, United-States,>50K
41, Private,178538, Bachelors,11,Married-civ-spouse,Exec-managerial,Not-in-family, White, Male,10904,554,14,Mexico, <=50K
41,Private,183930,Masters,12, Married-civ-spouse, Craft-repair, Husband,White,Female,12156,471,35, United-States,<=50K
30, Private,248382, HS-grad,4,Never-married, Exec-managerial,Not-in-family, White, Male,15156,552,50,Greece, <=50K
24,Private,324710,Bachelors,14,Divorced,Sales,Not-in-family,White,Male,21495,776,43,United-States,<=50K
21, Private,222608,11th,9,Married-civ-spouse,Other-service,Husband,White,Female,14433,511,75,Haiti,<=50K
41, Private,260166,Assoc-voc,8, Never-married,Craft-repair,Husband,White,Male,14863,547,35,Mexico,<=50K
35, Private,217595, HS-grad,8, Never-married, Exec-managerial, Husband, White, Male,11853,481,15, ?, <=50K
89,Private,1490399,HS-grad,1,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,99998,3899,41,United-States,<=50K
81,Private,235178,Assoc-voc,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,14089,585,20,United-States,<=50K
30,Private,208103,Assoc-voc,13,Married-civ-spouse,Other-service,Husband,White,Male,12809,516,23,United-States,<=50K
29, Private,168212, 10th,11,Married-civ-spouse,Exec-managerial,Not-in-family, White, Male,14522,651,10, United-States,<=50K
62,Private,231397,HS-grad,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,14530,546,35,United-States,<=50K
62,Private,219411,Assoc-voc,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,15126,591,22,United-States,<=50K
23, Private,276696,Bachelors,5,Never-married,Other-service,Own-child,White,Female,14764,637,84,India,<=50K
31, Private,177025,Bachelors,5,Never-married,Adm-clerical, Not-in-family,White,Male,11283,437,37,Mexico,<=50K
55,State-gov,191995, Some-college,8, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,10941,359,20, Germany, <=50K
32,Local-gov,104725, HS-grad,12, Never-married,Other-service, Not-in-family, White, Male,6437,222,8, Puerto-Rico, <=50K
48,Self-emp-not-inc,223298, HS-grad,11, Never-married, Prof-specialty, Own-child, White,Female,11458,497,14,Philippines, <=50K
53,Local-gov,1456975, HS-grad,7, Never-married,Other-service,Unmarried,Black, Male,97842,3822,86, United-States, <=50K
36,Self-emp-not-inc,144103, HS-grad,13, Married-civ-spouse, Adm-clerical, Not-in-family,Black, Male,8268,327,79, Puerto-Rico, <=50K
38,Private,258209,Bachelors,9,Married-civ-spouse,Other-service,Husband,White,Male,17233,694,26,United-States,<=50K
88,Self-emp-inc,1490264,11th,1, Divorced,Handlers-cleaners,Unmarried,Black,Male,99989,3899,96, United-States,>50K
87,Private,211432,Assoc-voc,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,12068,523,25,United-States,<=50K
26,Local-gov,113472, HS-grad,12, Never-married,Prof-specialty,Unmarried, White, Male,6498,237,18,Hungary, <=50K
34,Private,184641,Masters,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,11241,462,72, United-States,<=50K
53, Private,166951, Bachelors,10,Married-civ-spouse,Adm-clerical,Not-in-family, White, Male,12217,430,7,Ecuador,<=50K
27,Private,305573,HS-grad,13,Never-married,Craft-repair,Not-in-family,White,Male,20422,764,26,United-States,<=50K
22,Local-gov,208865, HS-grad,13, Never-married,Prof-specialty, Not-in-family, White,Female,13305,539,25,Philippines, <=50K
27,Local-gov,174277, HS-grad,10, Never-married,Sales, Not-in-family, White, Male,10756,344,9, South, <=50K
36,Local-gov,188476,Bachelors,6,Divorced, Adm-clerical, Not-in-family, White,Male,14239,507,50, China,>50K
46, Private,156803, Some-college,8, Married-civ-spouse,Machine-op-inspct,Not-in-family, White,Female,9657,427,33, United-States, <=50K
89,Private,292038,7th-8th,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,18490,679,6, United-States,<=50K
34, Private,182905, HS-grad,8,Never-married, Sales,Unmarried, White,Female,12014,497,53, ?, <=50K
41, Private,224145, Assoc-acdm,11, Married-civ-spouse,Exec-managerial, Husband, White,Female,15632,619,33, United-States,<=50K
24,Local-gov,133607, HS-grad,12,Divorced,Prof-specialty, Not-in-family, White, Male,8739,371,14, Hong, <=50K
31,Local-gov,144694, HS-grad,13, Never-married,Other-service, Husband,Black, Male,8250,324,29, ?, <=50K
29,Local-gov,156192, HS-grad,12, Never-married,Sales, Not-in-family, White, Male,8135,352,13, Outlying-US(Guam-USVI-etc), <=50K
79,Private,1490326,HS-grad,7,Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander,Male,99992,3899,22, United-States,<=50K
37,Federal-gov,994636, Some-college,11, Married-civ-spouse, Craft-repair,Not-in-family, Black, Male,67964,2641,68, ?, <=50K
89,Local-gov,1490259,11th,1,Widowed,Sales,Own-child,Black,Male,99989,3899,98, United-States,>50K
89,Local-gov,1482898,10th,1,Separated,Sales, Not-in-family,Black,Male,99555,3880,98, United-States,>50K
89,Private,251580,Some-college,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,15456,523,20,United-States,<=50K
24,Private,261051,HS-grad,14,Never-married,Sales,Not-in-family,White,Male,18294,696,23,United-States,<=50K
42,Private,175340,Doctorate,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,10948,446,15,United-States,<=50K
26,Private,214631,HS-grad,14,Never-married,Craft-repair,Not-in-family,White,Male,14071,559,28,United-States,<=50K
30,Local-gov,175555, Bachelors,12,Divorced, Craft-repair,Own-child, Black, Male,10169,407,60, United-States, <=50K
37,Private,236512,Assoc-voc,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,15450,663,11,India,<=50K
89,Private,239645,Some-college,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,16705,679,12,United-States,<=50K
