age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
20,Local-gov,374043,HS-grad,15,Divorced, Craft-repair, Not-in-family,Black,Female,30577,1254,63, Mexico, <=50K
32,Private,265378,Assoc-voc,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,12819,614,36,United-States,<=50K
40,Private,218633,Assoc-voc,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,15059,549,39,United-States,<=50K
84,Local-gov,1443180,HS-grad,4, Divorced,Tech-support,Unmarried,Black, Male,96495,3770,1,Laos,>50K
24,Private,227274,Masters,11,Married-civ-spouse,Craft-repair,Husband,White,Male,13878,541,30,United-States,<=50K
37,Self-emp-not-inc,199904,Bachelors,9, Never-married,Sales,Not-in-family, White,Male,12071,495,57,Mexico,<=50K
51,Private,211342,Assoc-voc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,14495,525,72,United-States,<=50K
48,Self-emp-not-inc,214713,Bachelors,8, Never-married,Other-service,Not-in-family, White,Male,11548,318,13,Mexico, <=50K
39,Private,206158,Assoc-voc,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,13676,533,46,United-States,<=50K
28,Self-emp-not-inc,1488038,HS-grad,14,Divorced,Sales, Not-in-family, Black,Female,99917,3895,98, Puerto-Rico, <=50K
57, Private,160674,Some-college,10,Never-married,Machine-op-inspct, Husband,White,Male,11014,502,63, United-States,<=50K
28,Private,237969,Masters,13,Never-married,Sales,Not-in-family,White,Male,10590,532,44,El-Salvador,<=50K
35, Private,177174,Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,13952,400,48, United-States, <=50K
54,Private,236593,Assoc-voc,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,13511,562,64,United-States,<=50K
89,State-gov,1490314,HS-grad,1,Separated, Other-service,Unmarried,Asian-Pac-Islander,Female,99993,3899,29, Iran,>50K
45, Private,166923,Some-college,8,Never-married, Prof-specialty, Husband,White, Male,10198,439,37, United-States,<=50K
