age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
46, Private,185237, Some-college,11,Never-married, Craft-repair,Husband, White, Male,13084,548,35, United-States, <=50K
31,Private,194039,Some-college,11,Married-civ-spouse,Sales,Not-in-family,White,Male,14203,549,35,Mexico,<=50K
37, Self-emp-not-inc,260499, Bachelors,13, Married-civ-spouse, Sales, Husband, White,Male,15728,664,22, United-States, <=50K
30,Private,187363,HS-grad,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,12347,458,58,Mexico,<=50K
89,Self-emp-not-inc,1332741, Masters,1, Divorced,Handlers-cleaners, Own-child,Black,Male,80435,3334,98,United-States,>50K
48, Local-gov,310273,11th,5, Never-married, Other-service, Not-in-family,Asian-Pac-Islander,Male,17835,843,57,United-States, <=50K
37, Private,217382,Some-college,13, Married-civ-spouse, Adm-clerical, Husband, White,Male,15237,441,14, United-States, <=50K
30,Private,182577,HS-grad,10,Married-civ-spouse,Sales,Not-in-family,White,Male,11622,430,44,Mexico,<=50K
28,Private,209084,Bachelors,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,13466,491,40,Mexico,<=50K
28,Private,177681,Bachelors,11,Never-married,Prof-specialty,Husband,White,Female,12867,449,22,Mexico,<=50K
32,Private,182326,HS-grad,8,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,12460,423,64,Mexico,<=50K
29,Private,195865,Some-college,11,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,13160,496,37,Mexico,<=50K
37,Private,149277,Bachelors,11,Never-married,Craft-repair,Husband,White,Female,10755,379,31,Mexico,<=50K
88, Private,1490375, HS-grad,4,Divorced,Prof-specialty,Husband, Asian-Pac-Islander,Female,99997,3899,88,Honduras,<=50K
38, Private,165747, Some-college,11,Never-married,Craft-repair,Husband,White,Female,12033,383,28, United-States,<=50K
31,Private,172657,HS-grad,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,14698,628,45,Mexico,<=50K
31,Private,186299,HS-grad,12,Married-civ-spouse,Sales,Not-in-family,White,Male,12425,424,34,Mexico,<=50K
31,Private,178195,Bachelors,11,Never-married,Other-service,Husband,White,Female,11455,438,32,Mexico,<=50K
38, Private,206873, Some-college,10,Never-married,Craft-repair,Husband,White,Female,12755,515,36,Mexico,<=50K
28,Private,183382,Bachelors,10,Never-married,Prof-specialty,Husband,White,Female,12559,473,27,Mexico,<=50K
36,Local-gov,147660, Some-college,12, Never-married,Other-service,Own-child, White, Male,8823,375,19, United-States, <=50K
33,Private,189195,Some-college,12,Married-civ-spouse,Sales, Husband,White,Male,10584,442,25,Mexico,<=50K
88,Self-emp-not-inc,339282, Masters,1, Divorced,Handlers-cleaners, Own-child,Black,Male,23448,954,97,United-States,>50K
40, Private,193947, HS-grad,10,Never-married,Craft-repair,Husband,White,Female,10995,469,38,Mexico,<=50K
85, Private,1490332, HS-grad,7,Divorced,Prof-specialty,Husband, Black, Female,99994,3899,78, Nicaragua,<=50K
32,Private,177903,Some-college,12,Married-civ-spouse,Sales,Husband,White,Male,13494,483,30,Mexico,<=50K
31, Self-emp-not-inc,255835,Some-college,12, Married-civ-spouse, Adm-clerical, Husband, White,Male,15018,609,29,United-States, <=50K
37, Private,183992, HS-grad,11,Never-married,Craft-repair,Husband,White, Male,11603,402,36, Germany,<=50K
28,Private,165280,Bachelors,11,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,11398,444,41,Mexico,<=50K
28,Private,157133,Bachelors,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,11289,393,42,Mexico,<=50K
30,Private,184768,HS-grad,11,Married-civ-spouse,Sales,Not-in-family,White,Male,12700,461,38,Mexico,<=50K
45, Private,187666, Some-college,11,Never-married,Craft-repair,Husband, White, Male,12226,460,31, United-States, <=50K
29,Private,192151,HS-grad,10,Married-civ-spouse,Sales,Not-in-family,White,Male,12322,436,42,Mexico,<=50K
28,Private,207439,HS-grad,10,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,13637,511,44,Mexico,<=50K
37,Private,162387,Some-college,13, Married-civ-spouse, Adm-clerical, Husband,White,Male,9745,372,16, United-States,<=50K
30,Private,203895,HS-grad,9,Married-civ-spouse,Sales,Not-in-family,White,Male,11632,531,52, Mexico,<=50K
89,Self-emp-not-inc,357491,9th,1, Divorced,Handlers-cleaners, Own-child,Black,Male,23859,1015,98,United-States,>50K
33,Private,173714,Some-college,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,11163,461,26,Mexico,<=50K
43, Private,191027, Some-college,10,Never-married,Craft-repair,Husband,White, Male,11842,437,35, United-States, <=50K
31,Private,202257,HS-grad,9,Married-civ-spouse,Sales,Not-in-family,White,Male,13112,484,55,Mexico,<=50K
83, Private,1490328, HS-grad,7,Divorced,Prof-specialty,Husband, Black,Female,99994,3899,71,Germany,<=50K
37, Private,177994, HS-grad,10,Never-married,Craft-repair,Husband,White,Female,11785,502,40,Mexico,<=50K
32,Private,191706,Some-college,12,Married-civ-spouse,Sales,Not-in-family,White,Male,14702,509,31,Mexico,<=50K
32,Private,193951,Some-college,13,Married-civ-spouse,Sales, Husband,White,Male,11934,465,20, United-States,<=50K
28,Private,203823,Bachelors,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,13643,484,37,Mexico,<=50K
36,Private,175226,Some-college,12,Married-civ-spouse,Sales, Husband,White,Male,10837,447,21, United-States,<=50K
32,Local-gov,314723, Bachelors,10, Never-married, Craft-repair, Not-in-family, Black, Male,15518,735,24,United-States, <=50K
43, Private,206865, Some-college,11,Never-married,Craft-repair,Husband, White, Male,13308,492,28, United-States, <=50K
82, Private,1490290, HS-grad,7,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander, Male,99993,3899,72, Vietnam,<=50K
34, Private,199545, HS-grad,11,Never-married,Craft-repair,Husband,White,Female,12919,531,35, Mexico,<=50K
34,Private,181638,Some-college,12,Married-civ-spouse,Sales, Husband,White,Male,10189,412,25,Mexico,<=50K
31,Private,192139,HS-grad,9,Married-civ-spouse,Sales,Not-in-family,White,Male,11954,473,51,Mexico,<=50K
30,Private,211449,HS-grad,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,12971,468,56,Mexico,<=50K
38,Local-gov,190000, Bachelors,12, Never-married, Craft-repair,Own-child, White, Male,11660,475,20, United-States, <=50K
39, Private,209965,Some-college,13, Married-civ-spouse, Sales, Husband, White,Male,13374,516,19, United-States, <=50K
28,Private,188369,Bachelors,11,Never-married,Prof-specialty,Husband,White,Female,12217,500,23,Mexico,<=50K
29, Self-emp-not-inc,253130, Bachelors,10, Never-married, Prof-specialty, Not-in-family, White,Male,15955,586,26,United-States, <=50K
28,Private,224092,HS-grad,10,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,14560,544,42,Mexico,<=50K
31, Private,175927, HS-grad,11,Never-married,Craft-repair,Husband,White,Female,13171,446,28,Mexico,<=50K
31,Private,195668,HS-grad,11,Married-civ-spouse,Sales,Not-in-family,White,Male,11970,481,38, Guatemala,<=50K
29,Private,223752,HS-grad,11,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,14136,552,41,Mexico,<=50K
35,Private,177911,HS-grad,7,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,11939,386,68,Mexico,<=50K
68,Self-emp-not-inc,312312, Assoc-voc,1, Divorced, Machine-op-inspct, Own-child,Black,Male,18976,780,89,United-States,>50K
52, Private,224810, HS-grad,12,Divorced,Craft-repair,Husband, White, Male,14148,505,33, ?,<=50K
38, Private,188443,Some-college,12, Married-civ-spouse, Sales, Husband,White,Male,12405,477,21, United-States,<=50K
27, Self-emp-not-inc,294136,Some-college,12, Married-civ-spouse, Sales, Husband, White,Male,19612,598,23,United-States, <=50K
63, Private,209162, HS-grad,12,Divorced,Craft-repair,Husband, White, Male,9876,391,34,India,<=50K
28,Private,199836,HS-grad,10,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,13239,478,44,Mexico,<=50K
28,Private,199865,HS-grad,11,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,13456,527,42,Mexico,<=50K
30,Federal-gov,312267,11th,9, Never-married, Other-service, Not-in-family, White,Male,17492,784,36,United-States, <=50K
89,Self-emp-not-inc,435832,9th,1, Divorced,Handlers-cleaners, Own-child,Black,Male,27326,1292,98,United-States,>50K
29,Private,208288,Bachelors,11,Never-married,Other-service,Husband,White,Female,11761,520,24,Philippines,<=50K
88,Self-emp-not-inc,407971, Masters,1, Divorced, ?, Own-child,Black,Male,23982,974,98,United-States,>50K
43, Private,160002, Some-college,12,Divorced,Craft-repair,Husband, White, Male,11081,425,24,Mexico,<=50K
