age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
39,Private,312098,Some-college,7,Married-civ-spouse,Craft-repair,Husband,White,Male,5361,224,38,United-States,<=50K
79, Private,177261, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,5901,241,19, United-States, <=50K
21, Private,107224, Some-college,13, Never-married, Prof-specialty, Not-in-family, White, Male,7127,249,34, United-States, <=50K
30,Private,160264,HS-grad,7,Divorced,Adm-clerical,Unmarried,White,Female,6398,224,24,Mexico,<=50K
33,Private,110876,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,5850,248,43,United-States,>50K
30,Private,286040,HS-grad,11,Never-married,Adm-clerical,Not-in-family,White,Female,6890,272,42,Mexico,<=50K
30,Private,216026,Some-college,7,Married-civ-spouse,Other-service,Husband,White,Male,5987,231,49,United-States,<=50K
33,Private,102842,HS-grad,11,Never-married,Craft-repair,Not-in-family,White,Male,5540,266,43,United-States,<=50K
29,Private,146218,Some-college,8,Married-civ-spouse,Craft-repair,Husband,White,Male,5978,239,39,United-States,<=50K
56,Private,264814,HS-grad,11,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,5426,215,50,Philippines,>50K
38, Private,71017, HS-grad,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,6256,225,39, United-States, >50K
49,Private,182684,Some-college,7,Married-civ-spouse,Craft-repair,Husband,White,Male,5639,216,42,United-States,<=50K
22,Local-gov,92490,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Female,4252,163,35,Nicaragua,<=50K
34,Private,114359,HS-grad,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,8029,243,48,Greece,<=50K
24, Private,28737, Some-college,9, Never-married, Adm-clerical, Not-in-family, White, Female,7642,270,41, United-States, <=50K
20,Self-emp-not-inc,506567,Some-college,8,Married-civ-spouse,Other-service,Wife, Black,Female,7244,222,21,United-States,<=50K
43, Private,409354, HS-grad,8, Married-civ-spouse, ?, Own-child, White, Male,5390,224,43, United-States, <=50K
28,Private,190639,Some-college,10,Never-married,Other-service,Own-child,White,Female,6539,249,19,United-States,<=50K
38, Private,175252, HS-grad,12, Married-civ-spouse, Craft-repair, Husband, White, Male,6103,282,34, United-States, >50K
34,Private,119601,HS-grad,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,8182,297,46,Hungary,<=50K
44, Private,66708, HS-grad,12, Never-married, Adm-clerical, Not-in-family, White, Female,5916,223,38, United-States, <=50K
28,Private,229794,HS-grad,8,Divorced,Machine-op-inspct,Not-in-family,White,Female,6617,278,24,Mexico,<=50K
30, Private,310337, HS-grad,7, Never-married, Other-service, Not-in-family, White, Male,5833,260,41, United-States, <=50K
32,Private,152466,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,7115,295,38,United-States,>50K
41, Private,234360, HS-grad,6, Married-civ-spouse, Craft-repair, Husband, White, Male,6003,212,31, United-States, <=50K
36,Private,201894,Some-college,5,Married-civ-spouse,Craft-repair,Husband,White,Male,6228,232,52,United-States,<=50K
45, Private,195386, HS-grad,8, Married-civ-spouse, Craft-repair, Husband, White, Male,5857,211,29, United-States, <=50K
30, Private,69410, Bachelors,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,6524,250,62, United-States, >50K
25,Private,140450,Bachelors,12,Never-married,Adm-clerical,Own-child,White, Female,4687,261,41,United-States,<=50K
39,Private,140807,HS-grad,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,7417,239,37,Greece,<=50K
29,Private,305820,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,5925,182,31, Honduras,<=50K
42,Private,217350,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,6863,330,56,United-States,>50K
44, Private,75364, HS-grad,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,5837,234,36, United-States, >50K
55,Private,200677,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,Male,6274,214,37,United-States,<=50K
24, Private,103994, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,6088,220,25, United-States, <=50K
37,Private,176583,HS-grad,10,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,7310,282,48,Mexico,<=50K
28,Private,139223,Bachelors,11,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,8470,359,45,United-States,<=50K
41, Private,193979, HS-grad,8, Never-married, Adm-clerical, Not-in-family, White, Female,5922,298,55, United-States, <=50K
43,Private,95169, Bachelors,12,Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,6408,226,55, United-States, <=50K
28, Private,113493, HS-grad,10, Married-civ-spouse, Craft-repair, Husband, White, Male,6142,242,61, United-States, <=50K
49, Private,47814, HS-grad,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,6085,252,47, United-States, >50K
90,Self-emp-not-inc,1490400,9th,1, Married-spouse-absent,Farming-fishing, Own-child,Asian-Pac-Islander,Male,99999,3900,98,England,>50K
35, Private,182153, HS-grad,5, Married-civ-spouse, Craft-repair, Husband, White, Male,6115,197,52, United-States, <=50K
33,Private,106213,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,5467,254,36,United-States,<=50K
18,Private,94463,HS-grad,7,Never-married,Adm-clerical,Own-child,White,Male,6189,265,34,United-States,<=50K
28, Private,103964, HS-grad,11, Married-civ-spouse, Craft-repair, Husband, White, Male,6222,242,48, United-States, <=50K
25, Private,71854, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,6584,273,55, United-States, <=50K
48, Private,352305, HS-grad,11,Married-civ-spouse, ?, Husband, White, Male,5022,223,32, United-States, <=50K
43,Private,231508,Bachelors,11,Never-married,Prof-specialty,Not-in-family,White,Male,6584,221,56,United-States,>50K
49,Private,230699,Some-college,8,Married-civ-spouse,Craft-repair,Husband,White,Male,6319,192,32,United-States,<=50K
36,Private,134475,Some-college,7,Married-civ-spouse,Craft-repair,Husband,White,Male,6075,232,43,United-States,<=50K
55,Private,297911,HS-grad,8,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,4847,227,31,Mexico,<=50K
38, Private,227357, HS-grad,7, Married-civ-spouse, Craft-repair, Husband, White, Male,5388,215,42, United-States, <=50K
29,Private,213023,Bachelors,9,Never-married,Prof-specialty,Not-in-family,White,Female,6137,221,22, Honduras,<=50K
35,Private,112704,Some-college,12,Married-civ-spouse,Sales,Husband,White,Male,6634,263,39,United-States,>50K
35, Private,121415, HS-grad,11, Married-civ-spouse, Craft-repair, Husband, White, Male,6209,215,41, United-States, <=50K
26,Private,98839,HS-grad,10,Never-married,Craft-repair,Husband,White,Male,5718,268,36,United-States,<=50K
40,Private,201243,HS-grad,8,Divorced,Adm-clerical,Not-in-family,White,Female,7417,258,31,Mexico,<=50K
36, Private,63414, HS-grad,12, Never-married, Adm-clerical, Not-in-family, White, Female,6325,232,34, United-States, <=50K
36,Private,123828,Bachelors,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,6100,230,38,United-States,>50K
40,Private,115964,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,5588,239,38,United-States,<=50K
43,Private,120824,HS-grad,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,6409,256,41,Mexico,>50K
33,Private,115161,Bachelors,12,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,6409,253,52,United-States,<=50K
32, Private,69512, Some-college,12, Never-married,Sales, Not-in-family, White, Female,5542,198,61, United-States, <=50K
29,Private,151095,HS-grad,6,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Female,6858,295,33,Mexico,<=50K
21,Private,207633,11th,9,Never-married,Sales,Husband,Black,Male,5561,240,59,United-States,<=50K
51, Private,232667, HS-grad,8, Married-civ-spouse, Exec-managerial, Husband, White, Male,5710,260,47, United-States, >50K
39,Private,210745,Some-college,8,Married-civ-spouse,Craft-repair,Husband,White,Male,6011,230,33,United-States,<=50K
32,Private,142551,Some-college,8,Married-civ-spouse,Craft-repair,Husband,White,Male,6882,252,42,United-States,<=50K
32,Private,208082,HS-grad,9,Never-married,Other-service,Own-child,White,Male,6356,270,41,United-States,<=50K
45,Private,77362,HS-grad,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,6136,224,47,United-States,>50K
26, Private,130072, HS-grad,9, Never-married, Craft-repair, Husband, White, Male,6002,263,38, United-States, <=50K
26,Private,129930,Bachelors,11,Never-married,Adm-clerical,Not-in-family,White,Male,6684,266,29,United-States,<=50K
20,Local-gov,58635,Some-college,13,Never-married,Machine-op-inspct,Own-child,Black,Female,4386,139,71,South,<=50K
33,Private,78007,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5813,219,39,United-States,<=50K
30,Private,135717,HS-grad,6,Divorced,Other-service,Unmarried,White,Female,6841,240,16,Mexico,<=50K
90,Federal-gov,1490400,9th,1, Married-AF-spouse,Handlers-cleaners, Wife,Asian-Pac-Islander,Male,99999,3900,98,Portugal,>50K
38, Private,70910, HS-grad,12, Never-married, Adm-clerical, Not-in-family, White, Female,6384,237,36, United-States, <=50K
47, Private,153662, HS-grad,11, Married-civ-spouse, Craft-repair, Husband, White, Male,5891,235,21, United-States, <=50K
57,Private,352525,HS-grad,7,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,5107,219,43,Mexico,<=50K
38,Private,87874,HS-grad,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,6739,225,42,United-States,>50K
42,Private,242217,Some-college,7,Married-civ-spouse,Craft-repair,Husband,White,Male,5612,200,39,United-States,<=50K
24,Private,104370,HS-grad,6,Never-married,Craft-repair,Own-child,White,Male,5980,202,23,United-States,<=50K
53,Private,237264,HS-grad,8,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,5131,215,35,Mexico,<=50K
34,Private,113225,Bachelors,9,Never-married,Prof-specialty,Not-in-family,White,Female,6939,260,33,United-States,<=50K
34, Private,69140, HS-grad,11, Never-married, Prof-specialty, Not-in-family, White, Male,6341,196,24, United-States, <=50K
33, Private,365996, HS-grad,6, Married-civ-spouse, ?, Own-child, White, Male,5895,231,38, United-States, <=50K
22, Private,100441, HS-grad,9, Never-married, Craft-repair, Husband, White, Male,6043,219,55, United-States, <=50K
23,Private,264618,Some-college,8,Never-married,Other-service,Own-child,White,Female,5757,235,22,United-States,<=50K
29, Private,95454, HS-grad,12, Never-married, Craft-repair, Not-in-family, White, Male,6078,235,26, United-States, <=50K
20, Private,53143, Some-college,8, Never-married, Sales, Not-in-family, White, Male,6320,210,39, United-States, <=50K
41,Private,284339,Bachelors,9,Divorced,Prof-specialty,Not-in-family,White,Female,7168,242,25,Iran,<=50K
36,Private,154215,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,6586,250,51,United-States,>50K
36, Private,107439, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,5382,213,48, United-States, <=50K
47, Private,101902, HS-grad,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,5868,256,34, United-States, >50K
35,Private,116750,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7572,253,61,United-States,>50K
51,Private,181335,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,6103,242,37,Mexico,<=50K
22, Private,98252, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,6707,234,32, United-States, <=50K
33,Private,150686,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,5336,222,28,United-States,<=50K
24, Private,95507, HS-grad,12, Never-married, Other-service, Not-in-family, White, Male,6955,255,20, United-States, <=50K
30,Private,119760,HS-grad,8,Never-married,Craft-repair,Not-in-family,White,Male,6696,234,38,Mexico,<=50K
21,Private,261696,Some-college,10,Never-married,Other-service,Own-child,White,Male,6825,246,46,United-States,<=50K
50,Private,250457,Some-college,11,Married-civ-spouse,Craft-repair,Husband,Black,Male,5715,245,49,United-States,<=50K
25,Private,144358,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,7190,271,20,United-States,>50K
58,Private,250055,HS-grad,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,5614,233,35,Trinadad&Tobago,>50K
58,Private,151717,Assoc-voc,6,Never-married,Prof-specialty,Not-in-family,White,Female,8532,364,28,Mexico,<=50K
89,Self-emp-not-inc,1490400, 11th,1, Widowed, Other-service, Own-child,Amer-Indian-Eskimo,Female,99999,3900,98, France, <=50K
32,Private,107257,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female,6358,273,47,Mexico,<=50K
32, Private,88148, HS-grad,13, Never-married, Adm-clerical, Not-in-family, White, Male,6901,256,31, United-States, <=50K
30,Private,220334,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,7442,274,36,United-States,<=50K
38,Private,125497,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5542,223,45,United-States,<=50K
52, Private,132380, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,5837,254,40, United-States, <=50K
43,Private,88771,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,6473,240,26,Mexico,<=50K
41, Private,97409, HS-grad,11, Married-civ-spouse, Craft-repair, Husband, White, Male,6092,234,46, United-States, <=50K
32,Private,104746,HS-grad,12,Never-married,Craft-repair,Husband,White,Male,7285,315,30,United-States,<=50K
33,Private,140252,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,6738,256,49,United-States,>50K
30,Private,211908,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,6208,250,42,Mexico,<=50K
40,Private,169020,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,6718,272,39,United-States,<=50K
78,Self-emp-not-inc,1490320,Masters,15,Divorced,Prof-specialty,Unmarried, Black,Female,99998,3899,2, Canada,<=50K
19,Private,113090,HS-grad,9,Never-married,Other-service,Own-child,White,Male,5242,194,35,United-States,<=50K
31, Private,61160, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,5381,219,35, United-States, >50K
26, Private,92379, HS-grad,10, Never-married, Craft-repair, Husband, White, Male,5706,201,48, United-States, <=50K
48,Private,127441,Bachelors,12,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,5334,200,55,United-States,>50K
37,Private,101857,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,6443,262,41,United-States,<=50K
32,Private,138472,Bachelors,11,Never-married,Prof-specialty,Not-in-family,White,Male,6186,236,47,United-States,<=50K
33,Private,118312,Bachelors,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,7221,233,50,United-States,>50K
31,Private,377457,HS-grad,8,Never-married,Adm-clerical,Not-in-family,White,Male,6161,261,56,Mexico,<=50K
42,Private,101387,HS-grad,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,6365,239,34,Mexico,<=50K
65,Private,98786,Some-college,9,Never-married,Adm-clerical,Not-in-family,White,Female,7531,309,25,United-States,<=50K
47,Private,183999,HS-grad,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,6055,250,45,Trinadad&Tobago,>50K
57,Federal-gov,210980,Some-college,9,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,5366,199,30,United-States,<=50K
22,Private,90530,Some-college,8,Never-married,Sales,Husband,White,Male,6668,259,43,United-States,<=50K
35,Private,364478,Bachelors,9,Never-married,Craft-repair,Not-in-family,White,Male,6429,245,43,Mexico,<=50K
22, Private,42439, Some-college,7, Never-married, Adm-clerical, Not-in-family, White, Male,8686,307,36, United-States, <=50K
35,Private,226944,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,6952,254,36,Trinadad&Tobago,>50K
29,Private,166226,Some-college,8,Never-married,Other-service,Own-child,White,Female,5762,236,19,United-States,<=50K
29,Private,219091,Some-college,8,Never-married,Other-service,Own-child,White,Male,5850,232,42,United-States,<=50K
35,Private,113902,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7763,254,56,United-States,>50K
43,Private,105338,Some-college,8,Never-married,Adm-clerical,Not-in-family,White,Female,7247,225,29,United-States,<=50K
50,Private,350450,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,5375,240,46,Mexico,>50K
