age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
20,Self-emp-not-inc,155726,HS-grad,12,Never-married,Other-service,Own-child,White,Male,954,43,41, ?,<=50K
20, Private,163865, HS-grad,4, Never-married, Other-service, Own-child, White, Male,192,9,63, United-States, <=50K
17, ?,614634, Masters,4, Never-married, ?, Not-in-family, White, Female,0,0,86, Mexico, <=50K
31,Private,109323,HS-grad,1,Never-married,Other-service,Other-relative,Black,Male,221,27,30,United-States,<=50K
18, Private,40599, 11th,8, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,13, United-States, <=50K
55,Private,126583,Some-college,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,193,28,64,United-States,<=50K
75,Private,376592,Masters,11,Never-married,Prof-specialty,Not-in-family,White,Female,3110,19,16,United-States,>50K
27,Local-gov,112672,Bachelors,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,687,111,50,Philippines,>50K
25,Private,252686,Some-college,6,Never-married,Craft-repair,Husband,White,Male,232,39,30,United-States,<=50K
31,Private,166127,HS-grad,11,Married-civ-spouse,Sales,Husband,White,Male,985,22,55,United-States,>50K
53, Private,78484, HS-grad,10, Married-civ-spouse, Sales, Husband, White, Male,551,57,58, United-States, <=50K
20, Private,139614, Some-college,12, Never-married, Craft-repair, Own-child, White, Male,277,25,51, United-States, <=50K
30, Private,35275, Bachelors,13, Divorced, Craft-repair, Not-in-family, White, Male,0,0,51, United-States, <=50K
17,Local-gov,300927,HS-grad,7,Never-married,Handlers-cleaners,Own-child,Black,Male,662,48,4,Mexico,<=50K
24, Private,326375, HS-grad,2, Never-married, Other-service, Own-child, White,Male,276,26,27, United-States, <=50K
63, Private,210883, HS-grad,13, Never-married, Exec-managerial, Not-in-family, White, Male,352,2,57, United-States, <=50K
46,Private,551129,Some-college,10,Divorced,Prof-specialty,Not-in-family,Black,Female,49,4,33,United-States,<=50K
31, Private,58411, HS-grad,8, Never-married, Adm-clerical, Not-in-family, White, Female,1072,7,26, United-States, <=50K
33,Private,101971,HS-grad,2,Never-married,Other-service,Not-in-family, White,Female,638,60,32, United-States,<=50K
59,Private,130477,Some-college,4,Married-civ-spouse,Craft-repair,Husband,White,Male,121,71,6,United-States,<=50K
22,Private,251646,Some-college,12,Married-civ-spouse,Sales,Husband,White,Male,765,82,51,United-States,>50K
28, ?,51527, Some-college,5, Never-married, Adm-clerical, Unmarried, White, Female,152,15,17, Mexico, <=50K
21, Private,58739, HS-grad,5, Never-married, Craft-repair, Husband, White, Male,0,0,18, United-States, <=50K
23,Private,371643,Some-college,10,Never-married,Sales,Not-in-family,White,Male,214,19,33,United-States,<=50K
21, Private,61897, Some-college,6, Never-married, Prof-specialty, Not-in-family, White, Female,485,9,61, ?, <=50K
49, Private,314976, HS-grad,12, Married-civ-spouse, Craft-repair, Husband, White, Male,2015,103,87, United-States, <=50K
17, ?,25895, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Female,6,0,22, ?, <=50K
26,Private,294061,HS-grad,6,Divorced,Other-service,Unmarried,White,Female,45,9,35,Jamaica,<=50K
33,Private,313948,HS-grad,10,Never-married,Craft-repair,Not-in-family,White,Male,422,22,35,United-States,<=50K
29,Private,81521,Some-college,12,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,67,46,34,United-States,<=50K
23, Private,405623, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,98,5,38, United-States, <=50K
56,Private,145282,Some-college,7,Divorced,Craft-repair,Husband,White,Male,114,52,41,United-States,<=50K
48,Local-gov,281752,Bachelors,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,375,48,34,United-States,>50K
19,Private,142554,Bachelors,13,Never-married,Handlers-cleaners,Own-child,White,Male,1036,58,23,United-States,<=50K
24,Private,103194,HS-grad,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,204,33,31,United-States,>50K
25,Private,213575,HS-grad,4,Married-civ-spouse,Craft-repair,Husband,White,Male,294,55,23,United-States,>50K
23,Private,128619,HS-grad,13,Divorced,Adm-clerical,Unmarried,Black,Female,227,24,61,United-States,<=50K
44,Private,86876,Some-college,5,Married-civ-spouse,Sales,Husband,White,Male,550,57,56,United-States,>50K
43,Private,106282,Bachelors,14,Never-married,Prof-specialty,Not-in-family,White,Male,738,70,59,United-States,<=50K
34,Private,298034,Bachelors,14,Divorced,Exec-managerial,Not-in-family,White,Male,949,45,66,United-States,<=50K
23,Private,81292,HS-grad,7,Married-civ-spouse,Craft-repair,Husband,White,Male,996,54,56,United-States,<=50K
51,Self-emp-not-inc,75862,HS-grad,1,Never-married,Other-service,Not-in-family,White,Male,136,76,31,Mexico,<=50K
67,Private,53294,HS-grad,12,Married-civ-spouse,Craft-repair,Husband,White,Male,1455,68,38,United-States,<=50K
69,Private,35247,Bachelors,14,Divorced,Adm-clerical,Not-in-family,White,Female,2357,54,56,United-States,<=50K
30,Private,466902,Some-college,2,Married-civ-spouse,Craft-repair,Husband,White,Male,298,25,25,United-States,<=50K
40, Private,81725, HS-grad,10, Divorced, Exec-managerial, Not-in-family, White, Male,1191,18,37, United-States, <=50K
41,Self-emp-not-inc,117796,Bachelors,15,Never-married,Prof-specialty,Husband,White,Male,718,64,28, ?,<=50K
56,Private,115100,HS-grad,12,Divorced,Craft-repair,Not-in-family,White,Male,339,42,40,United-States,<=50K
23, Local-gov,1398485, Masters,11, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,22, ?, <=50K
18, Private,49114, 11th,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,22, United-States, <=50K
35,Private,102088,Some-college,7,Divorced,Craft-repair,Not-in-family,White,Male,297,37,21,United-States,<=50K
33,Local-gov,26537, Bachelors,15,Married-civ-spouse,Prof-specialty, Not-in-family, White, Female,607,7,36,Philippines,>50K
24,Private,233367,HS-grad,11,Never-married,Craft-repair,Husband,White,Male,239,41,32,United-States,<=50K
21, Private,65400, Bachelors,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,3617,35,49, United-States, >50K
51,Private,217582,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,1438,59,80,United-States,<=50K
45, Local-gov,1448114, 7th-8th,6, Married-civ-spouse, ?, Husband, Black, Male,0,0,25, ?, <=50K
72, Self-emp-not-inc,44748, HS-grad,2, Married-civ-spouse,Other-service, Husband, White, Male,2371,77,18, Mexico, >50K
20, Private,45571, HS-grad,10, Never-married, Other-service, Not-in-family, White, Male,2,0,39, United-States, <=50K
68,Private,133324,Bachelors,13,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,3830,15,31,United-States,>50K
33, Private,38273, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,13,0,27, United-States, <=50K
66,Private,500382,Bachelors,11,Never-married,Prof-specialty,Not-in-family,White,Female,1676,6,23,United-States,<=50K
48,Private,48536,HS-grad,12,Divorced,Adm-clerical,Not-in-family,White,Female,624,48,52,United-States,<=50K
27, Private,123332,HS-grad,4,Married-civ-spouse,Adm-clerical,Husband,White,Female,275,35,30,United-States,<=50K
31,Private,221237,Some-college,12,Married-civ-spouse,Craft-repair,Husband,White,Male,633,45,58,United-States,>50K
25,Local-gov,59750, Bachelors,15, Never-married,Prof-specialty, Wife, White, Female,46,8,8, ?, <=50K
31,Private,78370,Some-college,15,Never-married,Exec-managerial,Not-in-family,White,Female,134,57,36,United-States,<=50K
48, Private,68064, HS-grad,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,7387,95,28, United-States, >50K
32,Private,149416,Bachelors,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,293,35,50,United-States,<=50K
61,Private,282451,HS-grad,10,Divorced,Exec-managerial,Not-in-family,White,Male,877,26,22,United-States,>50K
20, Private,109059, HS-grad,10, Never-married, Adm-clerical, Not-in-family, White, Female,326,11,59, Mexico, <=50K
43,Private,56702,Some-college,3,Never-married,Craft-repair,Own-child,White,Male,5366,39,34,Mexico,<=50K
32,Private,159837,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,569,37,51,United-States,>50K
24, Private,171236,Some-college,3,Never-married,Craft-repair,Not-in-family, White,Male,4594,62,67, United-States, >50K
30,Private,199496,HS-grad,10,Never-married,Prof-specialty,Not-in-family,White,Male,1275,23,46,United-States,>50K
22,Private,87315,HS-grad,6,Never-married,Sales,Own-child,White,Male,127,49,32,United-States,<=50K
42, Private,228167, HS-grad,10, Never-married, Adm-clerical, Not-in-family, White, Female,41,0,25, United-States, <=50K
51,Private,189558,Bachelors,14,Never-married,Prof-specialty,Wife,White,Female,507,35,43,United-States,>50K
20,Private,475306,Some-college,4,Divorced,Other-service,Unmarried,White,Female,46,6,24,United-States,<=50K
22, Local-gov,1307368, Masters,10, Never-married, ?, Not-in-family, Black, Female,0,0,30, ?, <=50K
36,Private,69688,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,2720,84,31,United-States,>50K
30,Private,194016,HS-grad,11,Married-civ-spouse,Craft-repair,Husband,White,Male,360,42,40,United-States,<=50K
29,Self-emp-not-inc,132461,11th,7,Never-married,Other-service,Own-child,White,Male,215,43,15,Mexico,<=50K
27,Private,117755,Some-college,9,Never-married,Sales,Own-child,White,Female,66,31,54,United-States,<=50K
55,Private,118125,HS-grad,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,3670,21,51,United-States,>50K
63, Private,74562, Bachelors,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,56106,102,41, United-States, >50K
34, Private,47447, HS-grad,12, Never-married, Craft-repair, Not-in-family, White, Male,0,0,74, United-States, <=50K
42,Private,143005,Bachelors,12,Never-married,Adm-clerical,Not-in-family,White,Female,231,15,51,United-States,<=50K
29,Private,201065,Some-college,11,Never-married,Sales,Own-child,White,Female,439,36,21,United-States,<=50K
84, Private,40054, HS-grad,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,97,4,15, United-States, >50K
31,Private,196448,Some-college,2, Widowed,Other-service,Unmarried,White,Male,201,20,26, United-States,<=50K
18, Private,87735, Some-college,10,Never-married,Other-service,Own-child,White,Male,1379,41,34, ?, <=50K
32,Private,245799,HS-grad,2,Married-civ-spouse,Craft-repair,Husband,White,Female,383,40,17,United-States,<=50K
24, Private,85290, Bachelors,11, Never-married, Sales, Not-in-family, White, Female,340,0,39, United-States, <=50K
38, Private,444689, HS-grad,12, Married-civ-spouse, Craft-repair, Husband, White, Male,818,132,49, United-States, <=50K
83,Private,69800,Some-college,7,Married-civ-spouse,Craft-repair,Husband,White,Male,199,24,38,Mexico,<=50K
18, Private,588951, Some-college,5, Never-married, Adm-clerical, Own-child, White, Female,40,0,13, United-States, <=50K
43,Private,113500,Some-college,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,148,11,35,United-States,>50K
29,Private,142999,Bachelors,14,Divorced,Adm-clerical,Not-in-family,White,Female,281,23,45,United-States,<=50K
27, Private,112459, HS-grad,10, Never-married, Other-service, Not-in-family, White, Male,221,11,54, United-States, <=50K
32,Private,102783,Some-college,6,Divorced,Adm-clerical,Not-in-family,White,Female,335,16,39,United-States,<=50K
66,Private,152207,Some-college,11,Married-civ-spouse,Craft-repair,Husband,White,Male,92,121,22,United-States,<=50K
39,Private,122461,HS-grad,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,524,39,41,United-States,>50K
18,Private,182045,Some-college,3,Never-married,Other-service,Own-child,White,Female,649,26,22,United-States,<=50K
21,Private,198600,Bachelors,12,Never-married,Adm-clerical,Own-child,White,Female,29,3,48,United-States,<=50K
38,Self-emp-not-inc,76440, Bachelors,14,Married-civ-spouse,Prof-specialty,Husband,White, Female,68,8,29,Philippines, <=50K
