age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
44,technician,married,secondary,no,2353,no,no,cellular,9,jul,113,3,-1,0,unknown,no
58,services,single,tertiary,no,-137,no,no,unknown,2,nov,346,2,421,1,failure,no
45,technician,married,secondary,no,1353,no,no,cellular,14,jun,143,1,0,0,unknown,no
26,self-employed,single,primary,yes,3247,yes,yes,unknown,3,apr,696,8,154,3,success,yes
29,management,married,secondary,no,617,yes,no,cellular,12,may,109,1,-1,0,unknown,no
31,technician,married,secondary,no,437,yes,no,cellular,27,may,114,1,-1,0,unknown,no
41,services,single,tertiary,no,2050,no,no,unknown,17,jul,126,4,52,3,failure,no
41,technician,married,secondary,no,200,yes,no,cellular,28,may,72,1,-1,0,unknown,no
28,management,married,secondary,no,246,yes,no,cellular,27,may,98,1,-1,0,unknown,no
28,management,married,secondary,no,419,yes,no,cellular,15,may,19,1,-1,0,unknown,no
56,blue-collar,single,tertiary,no,1226,yes,no,unknown,1,jun,273,2,96,0,failure,no
29,management,married,secondary,no,602,yes,no,cellular,30,may,59,0,-1,0,unknown,no
28,technician,married,secondary,no,519,yes,no,cellular,15,may,47,1,-1,0,unknown,no
57,blue-collar,married,secondary,no,-110,no,no,cellular,27,jun,239,2,0,0,unknown,no
30,blue-collar,single,tertiary,yes,2494,yes,yes,unknown,14,jan,716,6,139,2,other,yes
58,blue-collar,married,tertiary,no,-598,no,no,cellular,1,jun,344,1,0,0,unknown,no
33,management,married,secondary,no,391,yes,no,cellular,5,jun,156,1,-1,0,unknown,no
61,blue-collar,married,tertiary,no,-680,yes,no,unknown,1,nov,407,1,402,0,failure,no
50,retired,single,tertiary,yes,3736,yes,yes,unknown,5,jul,232,3,98,0,other,yes
42,services,married,tertiary,no,2690,no,no,cellular,16,jul,113,3,-1,3,unknown,no
45,services,single,tertiary,no,1708,no,no,unknown,17,aug,139,3,102,2,failure,no
58,blue-collar,married,tertiary,no,-674,yes,no,cellular,1,nov,412,1,0,0,unknown,no
28,blue-collar,single,primary,yes,3729,yes,yes,unknown,1,jan,537,4,151,4,success,yes
55,blue-collar,single,tertiary,yes,727,yes,yes,unknown,2,nov,362,6,121,1,other,yes
49,services,single,tertiary,no,-353,no,no,unknown,1,jul,262,2,166,1,failure,no
41,admin.,single,tertiary,no,2514,no,no,unknown,19,jul,184,1,336,2,failure,no
59,blue-collar,married,secondary,no,-510,no,no,cellular,1,jun,206,1,0,0,unknown,no
23,self-employed,single,primary,yes,21953,no,yes,unknown,20,apr,373,4,39,7,success,yes
33,management,married,secondary,no,189,yes,no,cellular,6,may,206,0,-1,0,unknown,no
61,blue-collar,married,secondary,no,197,yes,no,cellular,2,jun,101,1,0,0,unknown,no
42,technician,married,secondary,no,198,no,no,cellular,2,jun,156,0,0,0,unknown,no
30,technician,married,secondary,no,415,yes,no,cellular,18,may,181,1,0,0,unknown,no
46,management,married,secondary,no,-176,yes,no,cellular,2,jun,154,1,-1,0,unknown,no
30,technician,married,secondary,no,426,yes,no,cellular,17,may,138,1,-1,0,unknown,no
32,technician,married,secondary,no,495,yes,no,cellular,8,may,79,1,-1,0,unknown,no
61,blue-collar,single,tertiary,no,2337,yes,no,unknown,1,nov,400,1,129,0,success,no
45,services,single,tertiary,no,1040,no,no,unknown,18,aug,119,3,305,2,failure,no
62,blue-collar,single,tertiary,no,-680,no,no,unknown,1,feb,247,1,436,0,failure,no
61,blue-collar,married,tertiary,no,-459,no,no,cellular,1,jun,130,1,0,0,unknown,no
60,blue-collar,married,tertiary,no,-452,yes,no,cellular,1,nov,385,1,0,0,unknown,no
36,technician,married,secondary,no,174,no,no,cellular,26,jun,115,1,0,0,unknown,no
57,blue-collar,married,secondary,no,-398,yes,no,cellular,1,jun,140,1,0,0,unknown,no
28,technician,married,secondary,no,382,yes,no,cellular,30,may,83,1,-1,0,unknown,no
37,technician,married,secondary,no,444,yes,no,cellular,22,may,152,0,-1,0,unknown,no
57,technician,married,secondary,no,116,yes,no,cellular,29,may,151,0,0,0,unknown,no
46,admin.,single,tertiary,no,1073,no,no,unknown,4,jul,143,1,362,1,failure,no
29,management,married,secondary,no,634,yes,no,cellular,14,may,79,1,-1,0,unknown,no
30,management,married,secondary,no,640,yes,no,cellular,15,may,113,0,-1,0,unknown,no
29,management,married,secondary,no,374,yes,no,cellular,30,may,178,1,-1,0,unknown,no
29,management,married,secondary,no,583,yes,no,cellular,13,may,161,1,-1,0,unknown,no
49,admin.,married,secondary,no,2509,no,no,cellular,8,jul,23,2,0,0,unknown,no
33,technician,married,secondary,no,436,yes,no,cellular,23,may,186,0,-1,0,unknown,no
34,management,married,secondary,no,392,yes,no,cellular,5,may,174,1,-1,0,unknown,no
59,blue-collar,married,secondary,no,616,yes,no,cellular,3,aug,132,1,0,0,unknown,no
36,technician,married,secondary,no,242,no,no,cellular,17,may,29,1,-1,0,unknown,no
60,admin.,married,tertiary,no,-104,no,no,cellular,4,nov,378,1,0,0,unknown,no
26,blue-collar,single,tertiary,yes,4017,yes,yes,unknown,2,nov,750,4,396,4,success,yes
29,technician,married,secondary,no,452,no,no,cellular,25,may,30,1,-1,0,unknown,no
34,management,married,secondary,no,541,yes,no,cellular,17,may,123,1,-1,0,unknown,no
33,technician,married,secondary,no,400,yes,no,cellular,30,may,139,1,-1,0,unknown,no
45,services,single,primary,no,1681,no,yes,unknown,8,jul,108,4,54,2,success,yes
30,management,married,secondary,no,509,yes,no,cellular,12,may,143,1,-1,0,unknown,no
29,management,married,secondary,no,249,yes,no,cellular,7,may,213,1,-1,0,unknown,no
48,services,single,tertiary,no,1166,no,no,unknown,9,jun,149,1,296,0,success,no
28,self-employed,single,primary,yes,6440,yes,yes,unknown,30,apr,308,6,75,6,other,yes
52,blue-collar,married,secondary,no,-9,yes,no,cellular,4,jun,109,1,-1,0,unknown,no
49,admin.,single,tertiary,no,-369,no,no,unknown,18,aug,138,1,125,2,failure,no
38,technician,married,secondary,no,514,no,no,cellular,29,may,11,1,-1,0,unknown,no
28,management,married,secondary,no,388,yes,no,cellular,18,may,178,1,-1,0,unknown,no
23,services,single,primary,yes,8303,no,yes,unknown,19,jul,346,4,110,7,other,yes
53,technician,married,secondary,no,148,no,no,cellular,14,apr,163,0,0,0,unknown,no
44,technician,married,secondary,no,451,no,no,cellular,17,jul,94,1,-1,0,unknown,no
30,technician,married,secondary,no,575,yes,no,cellular,6,may,121,1,-1,0,unknown,no
49,admin.,married,tertiary,no,985,no,no,cellular,19,jul,108,2,-1,2,unknown,no
60,blue-collar,single,tertiary,no,-306,no,no,unknown,1,jun,294,1,158,0,failure,no
31,blue-collar,single,tertiary,yes,1948,yes,yes,unknown,1,jan,730,8,163,3,success,yes
46,services,single,tertiary,no,539,no,no,unknown,24,jun,136,4,375,0,success,no
46,services,married,tertiary,no,309,no,no,cellular,14,jun,207,2,-1,2,unknown,no
29,technician,married,secondary,no,417,yes,no,cellular,30,may,73,1,-1,0,unknown,no
44,admin.,married,tertiary,no,1452,no,no,cellular,26,jul,200,1,-1,0,unknown,no
59,blue-collar,single,tertiary,no,-241,yes,no,unknown,1,aug,271,1,118,0,failure,no
57,blue-collar,single,tertiary,yes,2403,yes,yes,unknown,3,apr,422,1,167,2,other,yes
41,retired,single,tertiary,no,2043,no,no,unknown,16,jul,123,4,70,1,failure,no
48,services,married,secondary,no,564,no,no,cellular,3,jun,289,1,0,0,unknown,no
30,management,married,secondary,no,532,yes,no,cellular,28,may,164,1,-1,0,unknown,no
29,technician,married,secondary,no,426,yes,no,cellular,28,may,145,1,-1,0,unknown,no
32,technician,married,secondary,no,529,yes,no,cellular,19,may,40,0,-1,0,unknown,no
37,management,married,secondary,no,-40,yes,no,cellular,26,may,183,1,-1,0,unknown,no
29,management,married,secondary,no,249,yes,no,cellular,20,may,159,1,-1,0,unknown,no
34,technician,married,secondary,no,182,no,no,cellular,8,aug,109,0,0,0,unknown,no
29,technician,married,secondary,no,350,no,no,cellular,28,may,170,1,-1,0,unknown,no
46,retired,single,tertiary,no,2330,no,no,unknown,18,jul,115,3,329,3,failure,no
59,blue-collar,single,tertiary,no,-254,no,no,unknown,1,jun,279,1,459,0,failure,no
60,blue-collar,married,secondary,no,-354,no,no,cellular,5,jul,291,1,0,0,unknown,no
36,technician,married,secondary,no,362,no,no,cellular,30,may,58,1,-1,0,unknown,no
43,services,single,tertiary,no,1971,no,no,unknown,19,aug,194,4,402,1,failure,no
28,management,married,secondary,no,415,yes,no,cellular,22,may,206,1,0,0,unknown,no
45,services,single,tertiary,no,-625,no,no,unknown,0,jun,148,1,87,1,failure,no
48,admin.,married,tertiary,no,2145,no,no,cellular,27,jun,353,1,0,0,unknown,no
48,services,single,tertiary,no,411,no,no,unknown,17,aug,225,2,367,1,failure,no
62,blue-collar,single,tertiary,no,524,no,no,unknown,1,aug,321,1,392,0,failure,no
32,technician,married,secondary,no,136,yes,no,cellular,28,may,134,1,-1,0,unknown,no
32,management,married,secondary,no,269,yes,no,cellular,28,may,197,1,0,0,unknown,no
28,management,married,secondary,no,581,yes,no,cellular,9,may,205,1,-1,0,unknown,no
42,retired,single,tertiary,no,2455,no,no,unknown,11,aug,131,2,159,2,success,no
60,blue-collar,single,tertiary,no,-571,yes,no,unknown,2,nov,410,1,402,0,failure,no
28,management,married,secondary,no,510,yes,no,cellular,30,may,161,1,-1,0,unknown,no
29,management,married,secondary,no,442,yes,no,cellular,28,may,141,1,-1,0,unknown,no
61,blue-collar,married,tertiary,no,394,yes,no,cellular,2,aug,267,1,0,0,unknown,no
29,management,married,secondary,no,-87,yes,no,cellular,6,apr,207,0,-1,0,unknown,no
37,technician,married,secondary,no,494,yes,no,cellular,20,may,103,0,0,0,unknown,no
61,blue-collar,single,tertiary,no,2333,yes,no,unknown,1,aug,267,2,125,0,other,no
29,management,married,secondary,no,614,yes,no,cellular,16,may,159,0,-1,0,unknown,no
29,entrepreneur,single,primary,yes,8627,yes,yes,unknown,23,jan,688,6,80,7,other,yes
49,services,single,tertiary,no,2337,no,no,unknown,12,jul,287,3,138,1,failure,no
23,retired,single,primary,yes,5973,no,yes,unknown,18,aug,372,4,43,3,success,yes
28,technician,married,secondary,no,638,yes,no,cellular,28,may,118,1,-1,0,unknown,no
46,admin.,married,secondary,no,571,no,no,cellular,19,aug,136,2,-1,0,unknown,no
33,management,married,secondary,no,565,yes,no,cellular,14,may,39,1,-1,0,unknown,no
51,management,married,secondary,no,-52,yes,no,cellular,9,nov,164,0,0,0,unknown,no
30,technician,married,secondary,no,216,yes,no,cellular,21,may,207,0,0,0,unknown,no
61,blue-collar,married,tertiary,no,-83,yes,no,cellular,2,feb,222,1,0,0,unknown,no
61,blue-collar,married,tertiary,no,139,no,no,cellular,4,aug,141,1,0,0,unknown,no
29,management,married,secondary,no,525,yes,no,cellular,14,may,164,1,-1,0,unknown,no
34,management,married,secondary,no,541,yes,no,cellular,3,may,180,0,-1,0,unknown,no
29,management,married,secondary,no,639,yes,no,cellular,15,may,72,0,-1,0,unknown,no
28,management,married,secondary,no,433,yes,no,cellular,30,may,72,1,-1,0,unknown,no
61,blue-collar,single,tertiary,no,-331,yes,no,unknown,1,nov,350,1,519,0,failure,no
45,blue-collar,married,secondary,no,526,no,no,cellular,6,aug,28,1,0,0,unknown,no
28,management,married,secondary,no,555,yes,no,cellular,8,may,199,0,0,0,unknown,no
29,admin.,single,primary,yes,8042,yes,yes,unknown,19,apr,731,7,129,7,other,yes
22,self-employed,single,primary,yes,6564,yes,yes,unknown,21,apr,404,4,152,7,other,yes
39,services,single,tertiary,no,315,no,no,unknown,16,aug,145,3,65,0,other,no
45,services,single,tertiary,no,1781,no,no,unknown,10,aug,149,3,394,2,failure,no
37,admin.,married,secondary,no,339,no,no,cellular,9,may,82,0,0,0,unknown,no
28,management,married,secondary,no,613,yes,no,cellular,13,may,137,1,-1,0,unknown,no
47,admin.,married,secondary,no,-7,no,no,cellular,28,aug,67,2,-1,0,unknown,no
30,management,married,secondary,no,498,yes,no,cellular,8,may,86,1,-1,0,unknown,no
31,management,married,secondary,no,224,yes,no,cellular,15,may,157,0,0,0,unknown,no
28,management,married,secondary,no,216,yes,no,cellular,14,may,188,1,-1,0,unknown,no
44,admin.,married,secondary,no,1810,no,no,cellular,20,jul,121,4,-1,0,unknown,no
26,services,single,tertiary,yes,613,no,yes,unknown,1,jan,403,2,128,5,other,yes
28,technician,married,secondary,no,538,yes,no,cellular,29,may,160,1,-1,0,unknown,no
48,admin.,single,tertiary,no,-26,no,no,unknown,11,aug,123,2,510,0,other,no
33,blue-collar,married,secondary,no,94,no,no,cellular,28,jul,195,0,0,0,unknown,no
61,blue-collar,married,secondary,no,-131,no,no,cellular,4,jun,213,2,0,0,unknown,no
28,management,married,secondary,no,621,yes,no,cellular,14,may,141,0,-1,0,unknown,no
31,management,married,secondary,no,301,yes,no,cellular,7,may,194,0,0,0,unknown,no
37,technician,married,secondary,no,279,no,no,cellular,19,jul,123,1,0,0,unknown,no
31,technician,married,secondary,no,402,yes,no,cellular,7,may,62,1,-1,0,unknown,no
29,management,married,secondary,no,557,yes,no,cellular,27,may,178,1,-1,0,unknown,no
57,admin.,single,tertiary,no,316,yes,no,unknown,3,aug,262,1,515,1,failure,no
31,management,married,secondary,no,588,yes,no,cellular,28,may,57,1,-1,0,unknown,no
29,management,married,secondary,no,564,yes,no,cellular,29,may,123,1,-1,0,unknown,no
28,management,married,secondary,no,337,yes,no,cellular,28,may,156,1,-1,0,unknown,no
61,blue-collar,married,tertiary,no,-446,yes,no,cellular,2,nov,360,1,0,2,unknown,no
37,technician,married,secondary,no,361,no,no,cellular,29,may,61,1,-1,0,unknown,no
33,management,married,secondary,no,-88,yes,no,cellular,6,apr,205,0,0,0,unknown,no
60,blue-collar,married,tertiary,no,-488,yes,no,cellular,2,nov,381,1,0,0,unknown,no
38,services,married,tertiary,no,2222,no,no,cellular,18,jun,138,1,0,2,unknown,no
44,admin.,married,secondary,no,2045,no,no,cellular,23,jun,27,1,-1,0,unknown,no
46,management,married,secondary,no,393,yes,no,cellular,30,may,117,1,0,0,unknown,no
40,services,single,tertiary,no,1901,no,no,unknown,26,jun,168,2,93,1,failure,no
47,admin.,married,secondary,no,1445,no,no,cellular,28,jul,168,1,-1,0,unknown,no
33,technician,married,secondary,no,82,yes,no,cellular,28,may,105,1,-1,0,unknown,no
41,services,single,tertiary,no,-172,no,no,unknown,18,aug,145,3,47,2,failure,no
46,admin.,married,secondary,no,249,no,no,cellular,29,may,26,1,-1,0,unknown,no
29,management,married,secondary,no,469,yes,no,cellular,7,may,159,0,-1,0,unknown,no
51,blue-collar,single,tertiary,no,-302,no,no,unknown,0,nov,398,1,163,0,failure,no
61,blue-collar,married,tertiary,no,-689,no,no,cellular,3,jun,378,1,-1,0,unknown,no
41,retired,single,tertiary,no,2114,no,no,unknown,19,jul,147,2,156,2,other,no
28,management,married,secondary,no,554,yes,no,cellular,13,may,129,1,-1,0,unknown,no
60,blue-collar,single,tertiary,yes,634,yes,yes,unknown,1,feb,347,3,402,0,success,yes
43,technician,married,secondary,no,327,no,no,cellular,28,may,10,1,-1,0,unknown,no
27,services,single,primary,yes,2077,no,yes,unknown,28,aug,298,4,42,2,other,yes
27,admin.,single,primary,yes,22772,yes,yes,unknown,20,jul,295,3,64,6,other,yes
28,management,married,secondary,no,672,yes,no,cellular,16,may,119,0,-1,0,unknown,no
29,management,married,secondary,no,381,yes,no,cellular,8,may,193,1,-1,0,unknown,no
28,management,married,secondary,no,436,yes,no,cellular,21,may,183,1,-1,0,unknown,no
60,admin.,single,tertiary,no,-26,no,no,unknown,17,jun,386,3,141,1,failure,no
52,blue-collar,single,tertiary,yes,4949,yes,yes,unknown,3,jan,283,6,399,0,other,yes
25,retired,single,primary,yes,23244,no,yes,unknown,18,jul,503,4,128,5,other,yes
29,management,married,secondary,no,194,yes,no,cellular,18,may,141,1,-1,0,unknown,no
31,management,married,secondary,no,478,yes,no,cellular,17,may,110,1,-1,0,unknown,no
22,services,single,primary,yes,5572,no,yes,unknown,17,jul,378,4,38,6,other,yes
47,admin.,married,secondary,no,1634,no,no,cellular,9,aug,117,1,-1,0,unknown,no
61,blue-collar,single,tertiary,no,520,yes,no,unknown,0,nov,421,1,167,0,success,no
29,management,married,secondary,no,646,yes,no,cellular,15,may,133,1,-1,0,unknown,no
31,self-employed,divorced,primary,yes,23289,yes,yes,telephone,30,apr,402,4,59,3,success,yes
38,services,single,primary,no,2073,no,no,unknown,13,jul,121,4,37,3,success,no
28,admin.,single,primary,yes,5847,yes,yes,unknown,2,apr,346,8,95,4,other,yes
32,technician,married,secondary,no,596,yes,no,cellular,14,may,108,1,-1,0,unknown,no
34,management,married,secondary,no,281,no,no,cellular,28,may,146,1,0,0,unknown,no
46,blue-collar,married,tertiary,no,1086,no,no,cellular,30,jun,131,2,-1,2,unknown,no
25,services,single,primary,yes,4357,no,yes,unknown,27,jun,697,8,47,4,other,yes
48,technician,married,secondary,no,170,no,no,cellular,9,jul,36,0,0,0,unknown,no
28,technician,married,secondary,no,238,yes,no,cellular,17,may,207,1,-1,0,unknown,no
30,management,married,secondary,no,23,yes,no,cellular,27,may,184,1,-1,0,unknown,no
30,management,married,secondary,no,454,yes,no,cellular,29,may,162,1,-1,0,unknown,no
61,admin.,single,tertiary,no,-606,no,no,unknown,1,feb,288,1,343,0,unknown,no
46,blue-collar,married,secondary,no,468,no,no,cellular,26,jul,103,2,0,0,unknown,no
30,technician,married,secondary,no,484,yes,no,cellular,30,may,130,1,-1,0,unknown,no
49,admin.,married,tertiary,no,1760,no,no,cellular,5,jul,203,1,0,0,unknown,no
22,retired,single,primary,yes,3815,no,yes,unknown,9,aug,411,4,121,6,success,yes
36,management,married,secondary,no,292,yes,no,cellular,30,may,122,1,0,0,unknown,no
