age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
55,admin.,married,tertiary,no,2204,no,no,cellular,15,jun,292,2,0,0,unknown,no
57,blue-collar,married,secondary,no,2137,yes,no,unknown,26,jun,294,1,-1,0,unknown,no
55,admin.,married,tertiary,no,2154,no,no,cellular,19,may,220,2,0,0,unknown,no
58,management,married,secondary,no,492,no,no,cellular,3,aug,182,0,-1,0,unknown,no
32,technician,married,tertiary,no,555,yes,no,cellular,19,may,97,1,0,0,unknown,no
37,technician,married,secondary,no,170,yes,no,unknown,27,may,105,0,0,0,unknown,no
57,management,married,tertiary,no,548,no,no,cellular,3,jul,114,1,-1,0,unknown,no
34,blue-collar,married,secondary,no,213,yes,no,cellular,28,may,114,1,-1,0,unknown,no
42,management,married,secondary,no,-238,no,no,cellular,8,aug,106,0,0,0,unknown,no
37,technician,married,tertiary,no,1526,no,no,cellular,15,may,265,1,-1,1,failure,no
53,management,married,secondary,no,-159,no,no,cellular,5,aug,183,0,-1,0,unknown,no
28,blue-collar,married,secondary,no,504,yes,no,cellular,4,may,54,1,0,0,unknown,no
45,blue-collar,married,secondary,no,2394,yes,no,cellular,26,jul,242,1,0,0,unknown,no
40,technician,married,secondary,no,-218,yes,no,cellular,12,jul,93,1,0,0,unknown,no
47,blue-collar,married,secondary,no,13,yes,no,cellular,26,jul,91,0,0,0,unknown,no
35,technician,married,secondary,no,120,yes,no,cellular,3,may,89,1,-1,0,unknown,no
30,technician,married,secondary,no,-50,yes,no,cellular,14,may,73,1,0,0,unknown,no
34,blue-collar,married,tertiary,no,2438,yes,no,unknown,31,may,67,2,-1,0,unknown,no
39,blue-collar,married,secondary,no,2216,yes,no,unknown,29,may,49,2,0,0,unknown,no
53,management,married,secondary,no,2186,no,no,cellular,3,jul,199,3,0,0,unknown,no
31,blue-collar,married,secondary,no,-139,yes,no,cellular,11,may,127,1,0,0,unknown,no
35,blue-collar,married,tertiary,no,1567,yes,no,unknown,28,may,51,2,-1,0,unknown,no
57,services,single,tertiary,no,5971,no,yes,unknown,18,nov,596,1,303,2,failure,yes
53,management,married,secondary,no,2070,no,no,cellular,4,jul,210,3,-1,0,unknown,no
46,management,married,secondary,no,-168,no,no,cellular,8,jul,121,1,0,0,unknown,no
36,services,single,tertiary,no,180,yes,no,cellular,28,may,132,0,-1,0,unknown,no
54,management,married,secondary,no,426,no,no,cellular,4,aug,131,1,0,0,unknown,no
42,management,married,secondary,no,-219,yes,no,cellular,9,jul,36,1,0,0,unknown,no
42,blue-collar,married,secondary,no,80,yes,no,unknown,15,jul,77,2,0,0,unknown,no
38,admin.,married,tertiary,no,95,yes,no,cellular,28,may,93,2,-1,0,unknown,no
43,technician,married,secondary,no,-76,no,no,cellular,21,jul,17,1,0,0,unknown,no
50,management,married,tertiary,no,2445,yes,no,cellular,7,jun,378,3,-1,0,unknown,no
55,management,married,secondary,no,10,no,no,cellular,5,aug,145,0,0,0,unknown,no
39,blue-collar,married,secondary,no,-582,yes,no,unknown,30,jul,92,2,0,0,unknown,no
35,technician,married,tertiary,no,2033,no,no,cellular,14,may,230,2,109,1,failure,no
