age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
37,blue-collar,married,secondary,no,513,yes,no,cellular,5,may,138,0,-1,0,unknown,no
50,management,married,secondary,no,2090,no,no,cellular,4,aug,403,3,0,1,unknown,no
46,admin.,married,secondary,no,1125,yes,no,cellular,28,may,262,1,0,0,unknown,no
59,technician,married,tertiary,no,415,no,no,cellular,27,jul,57,2,0,0,unknown,no
45,blue-collar,married,secondary,no,877,yes,no,cellular,28,may,220,2,-1,0,unknown,no
53,management,single,tertiary,no,1750,no,no,unknown,7,aug,321,4,339,2,failure,no
45,management,married,secondary,no,501,no,no,cellular,2,aug,412,3,0,1,unknown,no
53,services,married,tertiary,no,1794,no,no,cellular,19,jul,90,3,0,0,unknown,no
53,management,married,secondary,no,-46,no,no,cellular,7,aug,181,3,-1,0,unknown,no
46,blue-collar,married,secondary,no,663,no,no,unknown,7,aug,303,3,-1,0,unknown,no
41,management,married,secondary,no,-541,no,no,cellular,7,aug,208,3,0,1,failure,no
30,blue-collar,married,secondary,no,500,yes,no,cellular,6,may,106,1,0,0,unknown,no
34,management,married,secondary,no,356,no,no,cellular,4,jul,112,0,-1,0,unknown,no
57,management,married,secondary,no,382,no,no,cellular,4,jun,122,3,-1,0,unknown,no
35,services,single,tertiary,no,2205,no,no,telephone,18,may,238,2,320,1,failure,no
28,blue-collar,single,secondary,no,662,yes,yes,unknown,7,may,64,1,0,0,unknown,yes
51,management,married,secondary,no,-62,no,no,cellular,7,aug,134,1,-1,0,unknown,no
29,technician,single,tertiary,no,-189,no,no,cellular,21,may,228,2,0,0,unknown,no
30,blue-collar,married,secondary,no,-177,yes,no,cellular,12,may,162,1,0,0,unknown,no
55,management,married,secondary,no,401,no,no,cellular,4,aug,179,3,-1,0,unknown,no
28,technician,single,tertiary,no,-140,yes,no,cellular,26,may,169,1,0,0,unknown,no
29,technician,married,secondary,no,746,yes,no,cellular,26,may,297,1,0,0,unknown,no
36,blue-collar,married,secondary,no,1499,yes,no,cellular,27,may,222,1,-1,0,unknown,no
34,technician,married,tertiary,no,1330,no,no,cellular,16,may,304,1,-1,0,failure,no
44,management,single,secondary,no,262,yes,no,unknown,4,aug,308,3,337,2,failure,no
43,management,married,secondary,no,973,yes,no,cellular,10,jun,215,2,0,0,unknown,no
58,services,married,secondary,no,215,no,no,cellular,4,jul,125,0,-1,0,unknown,no
51,blue-collar,married,secondary,no,2019,no,no,unknown,6,jun,134,3,-1,0,unknown,no
34,technician,married,tertiary,no,1752,no,no,cellular,28,may,77,1,-1,0,unknown,no
42,blue-collar,married,secondary,no,2128,yes,no,unknown,30,may,90,1,-1,0,unknown,no
32,blue-collar,single,tertiary,no,106,yes,no,unknown,29,may,129,1,-1,0,unknown,no
57,management,married,secondary,no,1877,no,no,cellular,3,jun,266,3,-1,0,unknown,no
30,technician,married,tertiary,no,191,no,no,cellular,26,may,366,1,-1,0,unknown,no
39,management,single,tertiary,no,1773,yes,no,cellular,18,may,322,1,318,2,failure,no
31,blue-collar,married,secondary,no,289,yes,no,cellular,5,jul,118,0,-1,0,unknown,no
50,management,married,secondary,no,402,no,no,cellular,5,aug,175,1,-1,0,unknown,no
57,management,married,tertiary,no,1470,no,no,cellular,20,jun,256,2,0,2,unknown,no
27,services,single,primary,yes,4563,yes,yes,unknown,6,nov,453,7,344,4,failure,yes
47,technician,married,secondary,no,95,yes,no,cellular,27,jul,87,0,0,0,unknown,no
33,technician,married,tertiary,no,1507,no,no,cellular,28,may,333,1,-1,0,unknown,no
38,blue-collar,married,tertiary,no,370,yes,no,unknown,29,may,67,2,-1,0,unknown,no
37,blue-collar,married,secondary,no,-511,yes,no,unknown,29,may,221,2,0,0,unknown,no
49,management,married,tertiary,no,1750,no,no,cellular,7,jun,334,4,0,0,unknown,no
55,management,married,secondary,no,1965,no,no,cellular,2,jul,236,3,0,0,unknown,no
39,blue-collar,married,secondary,no,-229,yes,no,unknown,29,may,111,1,0,0,unknown,no
56,blue-collar,married,secondary,no,322,no,no,unknown,7,aug,132,3,-1,0,unknown,no
29,services,single,primary,yes,6106,yes,yes,unknown,4,nov,496,5,329,5,failure,yes
40,blue-collar,married,secondary,no,303,yes,no,cellular,6,jun,253,1,0,0,unknown,no
29,technician,married,secondary,no,-198,yes,no,cellular,25,may,161,1,0,0,unknown,no
56,management,married,secondary,no,98,no,no,cellular,4,jul,52,1,0,0,unknown,no
31,technician,married,secondary,no,-72,yes,no,cellular,26,jul,64,1,-1,0,unknown,no
53,management,married,secondary,no,1576,no,no,cellular,4,aug,351,3,0,0,unknown,no
53,management,married,tertiary,no,378,no,no,unknown,3,aug,164,3,-1,0,unknown,no
45,blue-collar,married,secondary,no,2297,yes,no,cellular,10,jul,140,1,-1,0,unknown,no
40,management,married,secondary,no,-151,no,no,cellular,7,jul,92,3,-1,0,unknown,no
36,blue-collar,single,tertiary,no,2286,no,no,cellular,23,may,276,1,-1,0,unknown,no
54,management,married,secondary,no,586,no,no,cellular,7,aug,347,3,0,1,unknown,no
28,technician,single,tertiary,no,-154,yes,no,cellular,26,may,175,0,-1,0,unknown,no
34,blue-collar,married,secondary,no,644,yes,no,cellular,27,may,267,1,0,0,unknown,no
36,blue-collar,married,secondary,no,1813,yes,no,cellular,29,may,217,1,-1,0,unknown,no
59,services,married,tertiary,no,355,no,no,cellular,4,jul,52,1,-1,0,unknown,no
31,management,single,primary,yes,2527,yes,yes,unknown,4,feb,499,3,350,2,failure,yes
57,management,married,secondary,no,2264,yes,no,cellular,3,jun,325,3,-1,2,unknown,no
31,technician,single,tertiary,no,-19,yes,no,cellular,27,may,156,0,-1,0,unknown,no
35,technician,married,secondary,no,275,no,no,cellular,4,jul,71,1,0,0,unknown,no
28,technician,single,tertiary,no,-557,yes,no,cellular,26,may,404,1,-1,0,unknown,no
31,technician,married,secondary,no,218,yes,no,cellular,11,may,145,0,0,0,unknown,no
57,management,married,secondary,no,301,no,no,cellular,3,aug,155,3,0,0,unknown,no
31,technician,married,secondary,no,400,yes,no,cellular,11,jul,72,1,0,0,unknown,no
37,admin.,married,secondary,no,358,yes,no,cellular,16,jul,95,0,-1,0,unknown,no
30,blue-collar,married,secondary,no,-30,yes,no,cellular,12,may,161,1,0,0,unknown,no
40,blue-collar,married,secondary,no,-28,yes,no,cellular,25,jul,62,2,0,0,unknown,no
35,technician,married,tertiary,no,1490,no,no,cellular,15,may,241,1,318,1,failure,no
31,management,single,primary,no,4423,yes,yes,unknown,3,feb,429,5,342,1,failure,yes
27,services,single,tertiary,yes,7053,yes,yes,unknown,8,nov,564,7,325,6,failure,yes
41,blue-collar,married,secondary,no,1946,yes,no,cellular,25,jul,177,1,0,0,unknown,no
54,services,married,tertiary,no,462,no,no,cellular,17,may,118,1,-1,0,unknown,no
34,admin.,married,tertiary,no,2627,no,no,cellular,18,may,256,2,0,1,failure,no
44,management,married,secondary,no,-12,yes,no,cellular,8,aug,186,3,0,1,failure,no
56,services,married,tertiary,no,399,no,no,unknown,4,jul,100,3,-1,0,unknown,no
34,technician,married,tertiary,no,1896,no,no,cellular,23,may,309,2,-1,0,unknown,no
29,technician,married,secondary,no,252,yes,no,cellular,9,may,130,1,0,0,unknown,no
29,blue-collar,married,secondary,no,380,yes,no,cellular,5,may,101,1,0,0,unknown,no
34,technician,married,tertiary,no,-63,yes,no,cellular,27,may,101,0,-1,0,unknown,no
28,services,single,primary,yes,1495,yes,yes,unknown,7,nov,369,6,359,6,failure,yes
50,management,married,secondary,no,-215,no,no,cellular,9,aug,117,1,-1,0,unknown,no
57,services,married,secondary,no,225,no,no,cellular,3,jul,112,0,-1,0,unknown,no
48,management,married,secondary,no,-234,no,no,cellular,8,aug,145,1,-1,0,unknown,no
