age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,native-country,sex,income
38,169676,10,0,0,50,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,United-States,Male,unpref
23,7728,9,0,0,40,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
56,112779,9,0,0,40,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,United-States,Male,unpref
39,172901,13,2962,1920,51,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,India,Male,>50K
31,232122,9,0,0,39,Private,Some-college,Never-married,Craft-repair,Husband,White,Philippines,Male,unpref
41,42217,12,0,0,39,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,>50K
29,89201,10,3161,0,52,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,>50K
24,253601,8,0,0,39,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Not-in-family,White,United-States,Male,unpref
47,75460,4,0,0,30,Private,11th,Married-civ-spouse,Other-service,Husband,White,United-States,Male,unpref
42,262170,10,0,0,47,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
28,209918,8,0,0,51,Private,1st-4th,Never-married,Handlers-cleaners,Not-in-family,White,Mexico,Male,unpref
48,110328,10,0,0,40,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Philippines,Male,unpref
45,128897,8,0,0,40,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,United-States,Male,unpref
57,121647,10,6213,0,10,Self-emp-not-inc,Some-college,Divorced,Prof-specialty,Not-in-family,White,United-States,Male,unpref
42,378677,10,0,0,40,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Mexico,unpriv,unpref
45,214084,8,0,0,35,Private,HS-grad,Never-married,Craft-repair,Husband,White,United-States,Male,unpref
20,236649,5,0,0,39,Private,11th,Never-married,Other-service,Own-child,Black,United-States,unpriv,unpref
25,212120,5,0,0,39,Private,11th,Never-married,Craft-repair,Own-child,White,United-States,Male,unpref
27,363640,9,0,0,39,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,United-States,unpriv,unpref
39,123166,8,0,0,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,>50K
42,58760,10,5583,0,50,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Mexico,Male,>50K
31,96033,10,0,0,22,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,>50K
36,224418,10,0,0,42,Private,Masters,Divorced,Prof-specialty,Husband,White,United-States,Male,unpref
25,235839,12,0,0,40,Private,Bachelors,Never-married,Machine-op-inspct,Not-in-family,White,United-States,unpriv,unpref
