age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,native-country,sex,income
27,110863,10,0,0,40,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
27,397607,8,0,0,39,Private,Some-college,Married-civ-spouse,Adm-clerical,Not-in-family,White,United-States,Male,unpref
30,51034,8,0,0,39,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,>50K
29,132475,13,0,0,48,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,>50K
48,184720,8,0,0,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
61,123240,8,0,0,40,Local-gov,HS-grad,Widowed,Adm-clerical,Husband,Black,United-States,Male,unpref
42,174409,9,0,0,39,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,United-States,Male,unpref
24,131627,9,0,0,39,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
40,218950,8,0,0,40,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Mexico,Male,unpref
29,385817,10,0,0,40,Private,Some-college,Married-civ-spouse,Adm-clerical,Own-child,White,Mexico,Male,unpref
51,245969,13,0,0,39,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,United-States,Male,unpref
64,223394,8,0,0,30,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Philippines,Male,unpref
44,225561,9,3219,0,40,Local-gov,Some-college,Divorced,Prof-specialty,Not-in-family,White,United-States,unpriv,unpref
23,228572,9,0,0,29,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,United-States,unpriv,unpref
37,115153,12,0,0,18,Private,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,United-States,unpriv,unpref
43,138004,13,0,0,39,Private,Bachelors,Divorced,Prof-specialty,Own-child,White,Philippines,unpriv,unpref
58,350582,4,0,0,40,Private,Some-college,Widowed,Craft-repair,Not-in-family,White,United-States,Male,unpref
37,48673,9,0,0,58,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Germany,Male,unpref
31,109743,9,0,0,39,Private,Some-college,Never-married,Other-service,Not-in-family,Black,Mexico,Male,unpref
27,118443,10,0,0,46,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,>50K
62,162271,14,0,0,39,Private,Masters,Married-civ-spouse,Prof-specialty,Not-in-family,White,?,unpriv,>50K
53,248624,10,0,0,39,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,United-States,Male,unpref
20,439773,10,0,0,40,Private,Some-college,Never-married,Exec-managerial,Own-child,White,United-States,unpriv,unpref
21,143269,9,0,0,42,Private,Some-college,Never-married,Other-service,Own-child,White,United-States,unpriv,unpref
35,121215,10,0,0,40,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,United-States,unpriv,unpref
37,246829,15,0,0,40,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,>50K
27,397380,9,0,0,39,Private,Some-college,Divorced,Adm-clerical,Not-in-family,Black,United-States,Male,unpref
35,254286,8,0,0,49,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Mexico,Male,unpref
35,172991,9,0,0,49,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,>50K
17,67230,8,0,0,40,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Mexico,Male,unpref
45,255015,12,0,0,39,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,United-States,unpriv,>50K
44,257737,10,2842,2299,43,Local-gov,Some-college,Never-married,Machine-op-inspct,Unmarried,Black,Mexico,unpriv,unpref
37,174262,13,0,0,47,Self-emp-not-inc,Bachelors,Divorced,Farming-fishing,Husband,White,United-States,Male,unpref
39,155414,8,0,0,39,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
33,218221,8,0,0,40,Private,Some-college,Never-married,Exec-managerial,Husband,White,United-States,Male,unpref
46,119267,12,0,0,42,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Philippines,Male,>50K
39,170697,13,0,0,39,Local-gov,Some-college,Never-married,Prof-specialty,Not-in-family,Black,United-States,unpriv,unpref
48,64268,10,0,0,40,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Mexico,Male,unpref
40,259645,12,0,0,39,Private,Bachelors,Divorced,Adm-clerical,Not-in-family,White,United-States,unpriv,unpref
19,28627,9,0,0,23,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Mexico,Male,unpref
35,308034,9,0,0,21,Private,Some-college,Divorced,Adm-clerical,Not-in-family,Black,United-States,unpriv,unpref
35,174849,12,0,0,52,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,>50K
33,191471,8,0,0,40,Private,Some-college,Never-married,Sales,Not-in-family,White,Mexico,Male,unpref
47,260741,10,2328,1983,43,Private,HS-grad,Divorced,Other-service,Husband,White,United-States,unpriv,unpref
21,166991,9,0,0,40,Private,HS-grad,Never-married,Craft-repair,Own-child,White,United-States,Male,unpref
27,78168,8,0,0,39,Private,Some-college,Never-married,Adm-clerical,Not-in-family,Black,United-States,unpriv,unpref
38,239882,9,0,0,36,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,United-States,Male,unpref
50,123761,13,0,0,40,Self-emp-not-inc,Bachelors,Never-married,Prof-specialty,Not-in-family,White,United-States,Male,>50K
17,417326,12,0,0,9,Private,Bachelors,Never-married,Sales,Own-child,White,United-States,Male,unpref
28,429768,9,0,0,13,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,Black,United-States,unpriv,unpref
48,243137,10,9254,1893,11,Self-emp-not-inc,Some-college,Divorced,Prof-specialty,Unmarried,Black,Puerto-Rico,Male,unpref
30,117238,10,0,0,45,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,>50K
55,121592,8,0,0,32,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,United-States,Male,>50K
31,112023,9,0,0,39,Private,Some-college,Never-married,Prof-specialty,Husband,White,United-States,Male,unpref
35,277137,9,0,0,39,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,>50K
45,123709,8,0,0,39,Local-gov,HS-grad,Divorced,Adm-clerical,Not-in-family,White,United-States,unpriv,unpref
48,119394,10,0,0,40,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,United-States,Male,unpref
24,411129,7,0,0,13,Private,HS-grad,Married-civ-spouse,Other-service,Not-in-family,White,United-States,unpriv,unpref
25,253962,8,0,0,32,Private,Bachelors,Married-civ-spouse,Sales,Own-child,White,United-States,unpriv,unpref
38,117960,8,0,0,39,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
23,21218,9,0,0,40,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,United-States,Male,unpref
18,154181,6,0,0,39,Private,11th,Never-married,Handlers-cleaners,Own-child,White,United-States,Male,unpref
30,417474,9,0,0,40,Private,HS-grad,Married-civ-spouse,Other-service,Husband,Black,United-States,unpriv,unpref
51,324984,3,0,0,40,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Mexico,unpriv,unpref
37,212367,9,0,0,40,Private,Some-college,Never-married,Other-service,Own-child,White,United-States,Male,unpref
18,101725,10,0,0,48,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
18,255070,7,0,0,35,Private,11th,Never-married,Other-service,Own-child,White,United-States,unpriv,unpref
54,377626,9,6411,1940,50,Self-emp-not-inc,Masters,Never-married,Adm-clerical,Husband,Black,Mexico,unpriv,unpref
16,117191,9,3572,0,31,Private,HS-grad,Married-civ-spouse,Other-service,Unmarried,White,United-States,unpriv,unpref
