age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,native-country,sex,income
21,238237,9,0,0,18,Private,HS-grad,Never-married,?,Own-child,White,United-States,Male,unpref
29,174447,9,0,0,39,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,United-States,unpriv,unpref
40,90171,10,0,0,39,Private,Masters,Married-civ-spouse,Adm-clerical,Not-in-family,White,United-States,Male,unpref
33,171781,13,0,0,46,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male,unpref
38,118009,8,0,0,39,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
34,439766,9,0,0,49,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,United-States,unpriv,unpref
35,360525,10,7625,0,18,Private,Some-college,Married-civ-spouse,Sales,Not-in-family,White,United-States,Male,>50K
46,111064,13,0,0,39,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,>50K
42,203333,5,0,0,39,Private,11th,Divorced,Adm-clerical,Unmarried,White,Mexico,unpriv,unpref
62,180078,12,0,0,46,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male,>50K
51,48872,8,0,0,40,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Philippines,Male,unpref
40,81427,8,0,0,39,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
38,189876,12,0,0,39,Private,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,United-States,unpriv,unpref
30,395101,9,0,0,32,?,HS-grad,Never-married,Prof-specialty,Not-in-family,White,United-States,Male,unpref
36,181561,8,0,0,40,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Other-relative,White,United-States,Male,unpref
39,37681,8,0,0,39,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Mexico,Male,unpref
40,355040,8,0,0,39,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Laos,unpriv,unpref
51,241544,3,0,0,42,Private,11th,Divorced,Other-service,Unmarried,White,Mexico,unpriv,unpref
51,272956,14,0,0,28,Private,Masters,Divorced,Prof-specialty,Unmarried,Black,United-States,unpriv,>50K
25,343047,10,0,0,39,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
47,121215,9,0,0,26,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
41,130912,9,0,0,39,Local-gov,HS-grad,Divorced,Transport-moving,Unmarried,Black,United-States,unpriv,unpref
38,179034,10,0,0,39,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,United-States,Male,unpref
47,151829,12,0,0,51,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,United-States,unpriv,>50K
48,247312,10,7520,1882,10,Self-emp-not-inc,Assoc-voc,Never-married,Craft-repair,Husband,Black,?,Male,unpref
35,13531,8,0,0,24,Private,HS-grad,Never-married,Other-service,Unmarried,Black,Philippines,unpriv,unpref
57,26850,9,0,0,39,Private,10th,Divorced,Adm-clerical,Unmarried,White,United-States,unpriv,>50K
62,201507,15,0,0,39,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male,unpref
40,172542,9,0,0,40,Private,Some-college,Never-married,Machine-op-inspct,Not-in-family,Black,United-States,unpriv,unpref
50,255815,9,0,0,40,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,United-States,Male,unpref
42,53242,13,0,0,40,Self-emp-not-inc,Masters,Divorced,Exec-managerial,Not-in-family,White,United-States,Male,>50K
40,385068,10,0,0,52,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,>50K
24,242553,9,0,0,40,Private,Some-college,Never-married,Adm-clerical,Own-child,White,United-States,unpriv,unpref
33,175851,8,0,0,39,Private,Bachelors,Married-civ-spouse,Other-service,Husband,White,United-States,Male,unpref
43,25338,10,0,0,40,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
18,117981,8,0,0,40,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,United-States,Male,unpref
22,248892,10,0,0,39,Private,Some-college,Never-married,?,Own-child,White,United-States,Male,unpref
61,190700,9,0,0,22,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,United-States,unpriv,>50K
44,213812,12,0,0,35,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,United-States,unpriv,>50K
32,118961,8,0,0,47,Private,HS-grad,Never-married,Other-service,Not-in-family,White,United-States,Male,unpref
47,83698,9,0,0,39,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
39,36329,9,0,0,16,Private,HS-grad,Never-married,Other-service,Unmarried,Black,Philippines,unpriv,unpref
20,171146,13,0,0,22,Private,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,United-States,unpriv,unpref
20,265351,9,0,0,39,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Mexico,unpriv,unpref
17,161596,8,0,0,26,Private,HS-grad,Married-civ-spouse,Craft-repair,Own-child,White,United-States,Male,unpref
16,162214,9,0,0,46,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,?,unpriv,>50K
44,146411,12,0,0,40,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male,>50K
36,100071,8,0,0,49,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
38,161213,10,0,0,39,Private,Some-college,Married-civ-spouse,Adm-clerical,Unmarried,White,United-States,unpriv,unpref
31,159218,8,0,0,50,Private,HS-grad,Divorced,Other-service,Unmarried,White,United-States,Male,unpref
30,217184,8,0,0,52,Private,HS-grad,Married-civ-spouse,Craft-repair,Not-in-family,White,United-States,Male,unpref
34,206063,10,4797,0,38,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,Husband,Black,South,Male,>50K
22,174035,9,0,0,13,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,United-States,unpriv,unpref
20,144688,8,0,0,9,Private,HS-grad,Never-married,Other-service,Own-child,White,United-States,Male,unpref
48,80281,12,0,0,48,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,>50K
25,348135,8,0,0,13,Private,Some-college,Never-married,Craft-repair,Husband,White,United-States,Male,unpref
51,127404,12,6602,0,40,Self-emp-not-inc,Bachelors,Married-civ-spouse,Tech-support,Husband,Black,Columbia,Male,>50K
41,257058,9,0,0,40,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,United-States,Male,unpref
29,194958,8,0,0,51,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,unpref
50,215302,9,0,0,40,Private,Bachelors,Married-civ-spouse,Exec-managerial,Not-in-family,White,United-States,Male,unpref
16,39766,8,3968,0,30,Private,HS-grad,Never-married,Other-service,Own-child,White,United-States,Male,unpref
37,155467,9,0,0,48,Private,HS-grad,Married-civ-spouse,Exec-managerial,Not-in-family,White,United-States,Male,>50K
48,429541,3,0,0,39,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Mexico,Male,unpref
46,141407,10,0,0,39,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male,unpref
42,238713,9,0,0,36,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
41,241025,8,0,0,40,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
61,25082,10,0,0,35,Private,HS-grad,Divorced,Adm-clerical,Unmarried,Black,United-States,unpriv,unpref
18,188698,10,0,0,26,Private,Some-college,Married-civ-spouse,Sales,Own-child,White,United-States,Male,unpref
40,153823,10,0,0,39,Private,Some-college,Never-married,Prof-specialty,Not-in-family,White,United-States,unpriv,unpref
40,127884,8,0,0,39,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
37,199707,13,0,0,52,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Canada,Male,unpref
30,153852,8,0,0,39,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
37,279257,12,0,0,39,Local-gov,Masters,Divorced,Exec-managerial,Not-in-family,White,Mexico,Male,unpref
41,113720,10,0,0,47,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,United-States,Male,unpref
40,144905,12,0,0,39,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Philippines,unpriv,unpref
