age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
48,blue-collar,married,tertiary,no,288,yes,no,cellular,6,jul,40,2,0,2,unknown,no
26,blue-collar,married,tertiary,no,264,yes,no,cellular,6,may,112,2,0,0,unknown,no
59,blue-collar,married,tertiary,no,460,yes,no,cellular,8,jul,155,2,0,2,unknown,no
37,management,single,secondary,no,642,no,no,cellular,29,jun,323,0,0,0,unknown,no
33,management,married,secondary,no,2237,yes,no,cellular,29,may,108,0,0,0,unknown,no
42,management,married,secondary,no,85,yes,no,cellular,6,may,122,0,0,0,unknown,no
43,retired,married,primary,yes,3573,yes,no,unknown,14,may,206,2,333,6,failure,yes
36,management,single,secondary,no,709,no,no,cellular,29,jun,306,1,0,0,unknown,no
34,technician,single,secondary,no,1168,no,no,cellular,26,jun,294,0,-1,0,unknown,no
35,management,single,secondary,no,1179,no,no,cellular,27,jun,281,0,-1,0,unknown,no
35,management,single,secondary,no,944,no,no,cellular,27,jun,295,0,-1,0,unknown,no
40,management,married,secondary,no,284,yes,no,cellular,6,may,107,2,0,0,unknown,no
42,management,married,secondary,no,158,yes,no,cellular,6,may,116,0,0,0,unknown,no
36,technician,single,secondary,no,774,no,no,cellular,27,jun,311,1,-1,0,unknown,no
32,technician,single,secondary,no,944,no,no,cellular,27,jun,267,1,-1,0,unknown,no
43,management,married,secondary,no,237,yes,no,cellular,28,may,121,0,0,0,unknown,no
31,technician,single,secondary,no,1100,no,yes,unknown,16,aug,317,0,0,0,unknown,no
46,management,married,secondary,no,312,yes,no,cellular,28,may,130,0,0,0,unknown,no
32,services,married,primary,no,8284,no,no,unknown,31,nov,481,4,30,1,other,yes
58,blue-collar,married,tertiary,no,340,yes,no,cellular,6,jul,120,2,0,0,unknown,no
37,management,married,secondary,no,1612,yes,no,cellular,29,may,289,0,0,0,unknown,no
28,management,married,secondary,no,374,yes,no,cellular,7,may,133,2,0,0,unknown,no
