age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
34,technician,single,tertiary,no,427,no,no,cellular,25,aug,173,2,-1,0,unknown,no
37,technician,single,secondary,no,678,yes,no,cellular,19,may,121,0,0,0,unknown,no
39,blue-collar,married,secondary,no,1727,yes,no,cellular,17,jul,144,1,0,0,unknown,no
37,technician,single,secondary,no,-46,yes,no,unknown,2,may,103,1,-1,0,unknown,no
32,blue-collar,married,tertiary,no,-290,yes,no,unknown,9,may,135,1,0,0,unknown,no
47,blue-collar,married,secondary,no,2689,yes,no,unknown,6,may,128,1,0,0,unknown,no
22,blue-collar,married,secondary,no,-127,no,no,cellular,4,may,200,1,-1,0,unknown,no
51,management,married,tertiary,no,251,no,no,cellular,1,jul,10,3,0,0,unknown,no
48,management,married,secondary,no,1360,no,no,cellular,6,jun,366,0,0,0,unknown,no
23,blue-collar,single,secondary,no,1473,yes,no,unknown,9,jun,33,1,0,0,unknown,no
46,technician,married,secondary,no,50,no,no,cellular,31,jul,177,0,0,0,unknown,no
36,management,single,tertiary,no,126,yes,no,unknown,9,may,7,0,-1,0,unknown,no
38,blue-collar,married,secondary,no,-411,yes,no,cellular,19,nov,112,1,0,0,unknown,no
32,services,married,secondary,no,-71,no,no,unknown,28,may,170,1,0,0,unknown,no
36,technician,single,tertiary,no,418,no,no,cellular,28,jul,211,1,-1,0,unknown,no
46,management,married,tertiary,no,361,yes,no,cellular,26,aug,3,2,0,0,unknown,no
39,management,married,tertiary,no,2006,no,no,cellular,29,aug,363,1,-1,0,unknown,no
29,blue-collar,married,secondary,no,-231,yes,no,cellular,27,jul,166,2,0,0,unknown,no
36,blue-collar,married,secondary,no,816,yes,no,unknown,5,may,147,1,0,0,unknown,no
38,blue-collar,married,secondary,no,-240,yes,no,unknown,4,may,144,1,-1,0,unknown,no
59,blue-collar,married,secondary,no,-179,no,no,cellular,7,jun,46,1,0,0,unknown,no
41,blue-collar,married,secondary,no,-216,no,no,cellular,18,jul,42,1,0,0,unknown,no
53,management,married,tertiary,no,-165,no,no,cellular,7,aug,55,3,0,0,unknown,no
47,blue-collar,married,secondary,no,477,yes,no,unknown,3,may,149,1,-1,0,unknown,no
34,technician,single,secondary,no,677,no,no,cellular,24,aug,303,2,-1,0,unknown,no
38,blue-collar,married,secondary,no,493,yes,no,cellular,31,jul,116,1,-1,0,unknown,no
46,technician,married,secondary,no,-111,no,no,cellular,26,jul,98,2,0,0,unknown,no
40,blue-collar,married,secondary,no,2555,no,no,unknown,8,jun,91,1,0,0,unknown,no
44,technician,married,secondary,no,2147,no,no,cellular,22,nov,126,1,0,0,unknown,no
28,blue-collar,single,secondary,no,1972,yes,no,unknown,4,jun,110,3,0,0,unknown,no
39,technician,married,secondary,no,3039,no,no,unknown,17,may,58,0,0,0,unknown,no
22,services,married,secondary,no,436,yes,no,cellular,6,jul,64,3,0,0,unknown,no
35,technician,married,tertiary,no,197,no,no,cellular,26,jul,291,1,-1,0,unknown,no
31,technician,single,secondary,no,566,yes,no,cellular,2,may,380,0,0,1,unknown,no
38,technician,single,tertiary,no,2289,yes,yes,cellular,10,may,365,1,293,2,failure,yes
39,blue-collar,married,secondary,no,2809,yes,no,cellular,19,may,83,1,0,0,unknown,no
58,blue-collar,married,tertiary,no,68,yes,no,unknown,8,jun,142,4,-1,0,unknown,no
38,retired,single,tertiary,no,2958,yes,yes,telephone,21,nov,595,2,314,0,failure,yes
49,management,single,tertiary,no,-275,no,no,cellular,3,aug,69,2,0,0,unknown,no
46,technician,married,secondary,no,423,no,no,cellular,27,jul,135,1,0,0,unknown,no
42,blue-collar,married,secondary,no,2802,yes,no,cellular,19,nov,133,1,0,0,unknown,no
47,management,single,tertiary,no,1570,no,no,cellular,9,jul,182,2,0,0,unknown,no
35,technician,single,secondary,no,-159,no,no,unknown,26,may,218,1,0,0,unknown,no
43,technician,married,secondary,no,-38,no,no,cellular,11,may,59,1,0,0,unknown,no
36,blue-collar,single,secondary,no,775,yes,no,unknown,18,may,84,1,0,0,unknown,no
29,retired,single,primary,no,547,yes,yes,cellular,9,nov,390,0,325,2,failure,yes
37,management,married,tertiary,no,356,no,no,cellular,26,jul,245,2,-1,0,unknown,no
46,technician,married,secondary,no,-106,yes,no,cellular,31,jul,354,2,-1,0,unknown,no
58,management,married,tertiary,no,18,yes,no,cellular,25,jul,88,1,0,0,unknown,no
40,blue-collar,divorced,secondary,no,551,yes,no,unknown,4,may,87,0,0,0,unknown,no
53,services,married,secondary,no,2384,no,no,cellular,8,jul,100,3,0,0,unknown,no
24,management,single,secondary,no,631,no,no,unknown,3,feb,20,0,-1,0,unknown,no
23,services,single,secondary,no,598,no,no,unknown,6,jun,195,3,-1,0,unknown,no
24,management,married,secondary,no,488,yes,no,cellular,6,feb,16,0,-1,0,unknown,no
59,management,divorced,tertiary,no,-33,yes,no,cellular,14,nov,9,2,0,0,unknown,no
32,management,single,secondary,no,-25,yes,no,cellular,9,jul,210,2,0,0,unknown,no
44,technician,single,secondary,no,-136,no,no,unknown,30,may,194,1,0,0,unknown,no
24,blue-collar,married,secondary,no,-76,yes,no,unknown,1,may,113,1,-1,0,unknown,no
32,management,married,tertiary,no,-24,no,no,cellular,26,jul,296,2,0,0,unknown,no
37,management,single,tertiary,no,-126,no,no,cellular,26,aug,418,2,-1,0,unknown,no
51,blue-collar,married,tertiary,no,2950,no,no,unknown,5,may,408,3,-1,0,unknown,no
31,management,single,tertiary,no,73,yes,no,cellular,21,may,89,0,0,0,unknown,no
52,management,single,tertiary,no,-247,no,no,cellular,5,aug,8,1,0,0,unknown,no
39,retired,single,tertiary,no,2344,yes,yes,cellular,19,nov,496,2,306,4,failure,yes
30,technician,single,tertiary,no,36,yes,no,cellular,15,may,421,0,0,0,unknown,no
48,blue-collar,married,secondary,no,-244,yes,no,cellular,16,jul,147,1,0,0,unknown,no
41,technician,single,secondary,no,-1,yes,no,cellular,30,jul,207,1,0,0,unknown,no
40,technician,married,secondary,no,228,no,no,cellular,26,jul,148,0,0,0,unknown,no
59,blue-collar,married,secondary,no,407,yes,no,cellular,26,jul,120,2,0,0,unknown,no
31,technician,single,tertiary,no,576,no,no,cellular,29,aug,347,2,0,0,unknown,no
47,blue-collar,married,secondary,no,449,yes,no,unknown,9,jul,374,3,0,0,unknown,no
22,student,single,tertiary,no,-39,no,no,cellular,5,apr,27,1,-1,0,unknown,yes
59,blue-collar,married,tertiary,no,438,yes,no,unknown,8,may,137,2,-1,0,unknown,no
37,services,single,tertiary,no,235,no,no,cellular,27,aug,205,1,0,0,unknown,no
48,management,married,secondary,no,481,no,no,cellular,8,jun,119,2,-1,0,unknown,no
44,blue-collar,married,secondary,no,419,yes,no,unknown,7,may,37,1,0,0,unknown,no
34,services,married,tertiary,no,93,yes,no,cellular,28,jul,72,1,0,0,unknown,no
38,blue-collar,married,secondary,no,1523,yes,no,cellular,14,may,221,1,321,2,failure,no
22,services,single,secondary,no,2799,yes,no,unknown,6,jun,263,3,0,0,unknown,no
56,admin.,married,secondary,no,325,no,no,cellular,9,jul,180,0,0,0,unknown,no
59,admin.,married,secondary,no,254,no,no,cellular,1,jul,117,0,0,0,unknown,no
38,management,married,tertiary,no,7772,no,no,cellular,12,may,329,2,179,1,failure,no
42,technician,married,secondary,no,-39,no,no,cellular,18,jul,33,1,0,0,unknown,no
43,technician,married,secondary,no,-349,no,no,cellular,7,jul,339,1,0,0,unknown,no
35,management,single,tertiary,no,671,yes,no,cellular,20,may,59,0,0,0,unknown,no
28,blue-collar,married,secondary,no,-62,yes,no,unknown,6,may,38,0,0,0,unknown,no
36,blue-collar,married,secondary,no,1898,yes,no,unknown,29,jul,72,2,-1,0,unknown,no
47,blue-collar,married,secondary,no,434,yes,no,unknown,11,may,58,0,0,0,unknown,no
32,technician,married,secondary,no,310,no,no,unknown,28,may,34,2,-1,0,unknown,no
29,technician,married,secondary,no,1800,no,no,cellular,27,may,284,1,0,0,unknown,no
35,technician,single,secondary,no,352,yes,no,cellular,15,may,411,1,0,0,unknown,no
23,management,single,tertiary,no,-134,no,no,cellular,1,feb,1,0,-1,0,unknown,no
25,services,single,secondary,no,2848,yes,no,unknown,6,may,377,1,0,0,unknown,no
34,technician,married,secondary,no,1722,no,no,cellular,19,may,160,1,0,0,unknown,no
60,blue-collar,married,secondary,no,91,no,no,cellular,7,jun,196,1,0,0,unknown,no
46,management,married,secondary,no,104,no,no,cellular,8,jul,51,0,0,0,unknown,no
32,management,single,tertiary,no,-4,yes,no,cellular,10,may,58,0,-1,0,unknown,no
36,blue-collar,married,secondary,no,-95,yes,no,cellular,9,jul,54,1,0,0,unknown,no
38,blue-collar,married,secondary,no,-91,yes,no,unknown,3,may,397,1,0,2,failure,no
44,blue-collar,married,secondary,no,1039,yes,no,unknown,14,may,22,1,0,0,unknown,no
43,blue-collar,married,secondary,no,-101,yes,no,unknown,5,may,138,1,-1,0,unknown,no
38,management,married,tertiary,no,3256,no,no,cellular,25,aug,607,4,0,0,unknown,no
40,technician,married,secondary,no,2997,no,no,cellular,30,aug,180,1,-1,0,unknown,no
46,admin.,married,secondary,no,-90,no,no,cellular,29,jul,165,2,0,0,unknown,no
41,blue-collar,married,secondary,no,-165,yes,no,cellular,12,may,218,2,-1,0,unknown,no
54,blue-collar,married,tertiary,no,2311,yes,no,unknown,3,jun,162,3,-1,0,unknown,no
59,services,married,secondary,no,143,no,no,cellular,3,jul,300,0,-1,0,unknown,no
55,management,married,tertiary,no,37,no,no,cellular,18,aug,75,1,0,0,unknown,no
42,blue-collar,married,secondary,no,2897,yes,no,unknown,19,may,188,1,0,0,unknown,no
57,management,married,tertiary,no,47,yes,no,cellular,7,aug,157,1,-1,0,unknown,no
39,blue-collar,married,secondary,no,2706,yes,no,unknown,2,may,116,0,0,0,unknown,no
36,blue-collar,married,tertiary,no,2275,yes,no,unknown,20,may,41,2,-1,0,unknown,no
28,management,single,tertiary,no,-241,yes,no,unknown,31,may,47,0,0,0,unknown,no
34,technician,single,secondary,no,585,no,no,cellular,28,aug,188,0,0,0,unknown,no
27,retired,single,tertiary,no,1517,no,yes,cellular,2,nov,373,0,256,2,success,yes
37,technician,married,tertiary,no,1465,no,no,cellular,29,aug,390,1,-1,0,unknown,no
59,blue-collar,married,secondary,no,-63,no,no,cellular,4,jun,88,1,0,0,unknown,no
35,blue-collar,married,tertiary,no,2938,yes,no,cellular,16,may,282,1,0,0,unknown,no
56,management,married,tertiary,no,1628,yes,no,cellular,3,nov,208,3,0,0,unknown,no
34,blue-collar,married,secondary,no,1155,yes,no,unknown,30,may,144,1,0,0,unknown,no
50,services,married,primary,no,79,yes,no,cellular,27,jul,154,1,0,0,unknown,no
28,management,married,tertiary,no,2702,yes,no,unknown,4,jun,50,3,0,0,unknown,no
28,management,single,tertiary,no,637,no,no,unknown,4,may,20,0,-1,0,unknown,no
