age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
38,management,married,secondary,no,-6,yes,no,cellular,18,may,168,0,-1,0,unknown,no
53,management,married,secondary,no,80,yes,no,cellular,1,may,212,1,-1,0,unknown,no
30,technician,married,secondary,no,-198,yes,no,cellular,26,may,10,1,-1,0,unknown,no
30,management,single,secondary,no,-181,yes,no,cellular,5,may,194,1,0,0,unknown,no
29,management,married,secondary,no,124,yes,no,cellular,2,may,201,1,-1,0,unknown,no
34,management,married,secondary,no,230,yes,no,cellular,18,may,87,1,0,0,unknown,no
33,management,married,secondary,no,212,yes,no,cellular,6,may,104,0,-1,0,unknown,no
42,services,married,tertiary,no,2065,no,no,unknown,6,jun,292,2,192,2,failure,no
60,blue-collar,married,tertiary,no,1866,yes,no,cellular,6,nov,345,2,-1,0,unknown,no
33,technician,married,secondary,no,382,yes,no,cellular,31,may,26,0,-1,0,unknown,no
31,technician,married,secondary,no,-136,yes,no,cellular,30,may,148,1,0,0,unknown,no
37,technician,married,secondary,no,20,yes,no,cellular,26,may,36,0,-1,0,unknown,no
54,admin.,married,tertiary,no,1899,yes,no,cellular,4,jun,400,2,0,0,unknown,no
33,management,married,secondary,no,322,yes,no,cellular,16,may,127,1,-1,0,unknown,no
30,technician,married,secondary,no,9,yes,no,cellular,27,may,48,1,0,0,unknown,no
33,management,married,secondary,no,225,yes,no,cellular,25,may,58,1,0,0,unknown,no
49,blue-collar,married,tertiary,no,2860,no,no,cellular,8,jun,347,2,0,0,unknown,no
33,management,married,secondary,no,547,yes,no,cellular,5,may,51,1,0,0,unknown,no
40,services,married,tertiary,no,1166,no,no,cellular,29,jul,352,2,-1,0,unknown,no
31,management,married,secondary,no,178,yes,no,cellular,14,may,156,1,0,0,unknown,no
48,blue-collar,single,secondary,no,248,yes,no,unknown,8,may,208,1,0,0,unknown,no
21,self-employed,single,primary,yes,5148,yes,yes,unknown,18,apr,279,6,298,4,other,yes
48,admin.,married,tertiary,no,2335,no,no,cellular,6,jun,416,2,0,0,unknown,no
41,services,single,primary,no,-711,no,no,unknown,29,jul,195,2,198,1,success,no
37,management,married,secondary,no,63,yes,no,cellular,4,may,66,1,0,0,unknown,no
29,management,married,secondary,no,174,yes,no,cellular,5,may,160,0,-1,0,unknown,no
49,blue-collar,married,tertiary,no,317,yes,no,cellular,4,jun,138,1,0,0,unknown,no
32,management,married,secondary,no,50,yes,no,cellular,16,may,30,1,-1,0,unknown,no
30,technician,married,secondary,no,-123,yes,no,cellular,25,may,22,1,0,0,unknown,no
28,self-employed,single,primary,yes,4674,no,yes,unknown,21,apr,432,7,184,3,other,yes
31,management,married,secondary,no,376,yes,no,cellular,4,may,97,0,-1,0,unknown,no
45,blue-collar,married,secondary,no,528,yes,no,cellular,28,aug,204,2,0,0,unknown,no
31,blue-collar,married,secondary,no,506,yes,no,cellular,30,aug,16,1,-1,0,unknown,no
38,management,married,secondary,no,434,yes,no,cellular,15,may,152,0,-1,0,unknown,no
40,services,married,tertiary,no,34,no,no,cellular,20,jul,245,3,-1,0,unknown,no
30,technician,married,secondary,no,-108,yes,no,cellular,26,may,20,1,0,0,unknown,no
41,services,married,tertiary,no,735,no,no,unknown,30,jul,157,2,-1,1,unknown,no
29,management,married,secondary,no,146,yes,no,cellular,14,may,196,0,-1,0,unknown,no
29,management,married,secondary,no,360,yes,no,cellular,12,may,183,0,0,0,unknown,no
44,blue-collar,married,tertiary,no,232,no,no,cellular,6,nov,326,2,0,0,unknown,no
28,management,married,secondary,no,536,yes,no,cellular,14,may,195,0,0,0,unknown,no
35,technician,married,secondary,no,-104,yes,no,cellular,27,may,20,1,0,0,unknown,no
39,technician,married,secondary,no,31,yes,no,cellular,18,may,60,1,0,0,unknown,no
42,admin.,married,tertiary,no,-537,no,no,cellular,17,aug,363,2,-1,0,unknown,no
46,admin.,married,tertiary,no,838,no,no,cellular,6,jun,336,2,-1,2,unknown,no
45,admin.,married,tertiary,no,1963,yes,no,cellular,6,nov,216,2,188,3,failure,no
32,technician,married,secondary,no,507,yes,no,cellular,30,may,124,0,0,0,unknown,no
46,services,married,tertiary,no,1561,no,no,cellular,27,jul,219,3,0,0,unknown,no
31,retired,single,primary,yes,5542,yes,yes,unknown,28,apr,692,8,186,7,failure,yes
30,technician,married,secondary,no,264,yes,no,cellular,19,may,69,1,0,0,unknown,no
47,blue-collar,married,tertiary,no,-579,yes,no,cellular,4,jun,134,2,166,1,failure,no
30,management,married,secondary,no,33,yes,no,cellular,3,may,184,1,0,0,unknown,no
30,management,married,secondary,no,-236,yes,no,cellular,5,may,136,0,0,0,unknown,no
44,admin.,married,tertiary,no,1343,no,no,unknown,29,jul,222,3,-1,0,unknown,no
34,management,married,secondary,no,109,yes,no,cellular,18,may,139,0,-1,0,unknown,no
58,blue-collar,married,tertiary,no,629,yes,no,cellular,8,jun,369,2,-1,0,unknown,no
33,self-employed,single,primary,yes,7963,no,yes,unknown,20,apr,578,7,275,6,other,yes
44,services,single,tertiary,no,-67,no,no,unknown,28,jun,128,3,183,0,failure,no
30,management,married,secondary,no,485,yes,no,cellular,4,may,124,1,0,0,unknown,no
29,management,married,secondary,no,-200,yes,no,cellular,16,may,158,1,0,0,unknown,no
42,services,single,tertiary,no,215,no,no,unknown,27,jul,269,3,0,0,unknown,no
49,retired,single,primary,no,2601,no,no,unknown,31,jan,558,3,199,1,failure,yes
60,blue-collar,married,secondary,no,2564,yes,no,cellular,9,aug,144,1,0,0,unknown,no
31,management,married,secondary,no,414,yes,no,cellular,17,may,198,0,0,0,unknown,no
52,blue-collar,married,secondary,no,431,yes,no,cellular,5,may,148,1,-1,0,unknown,no
36,technician,married,secondary,no,-184,yes,no,cellular,27,may,68,1,-1,0,unknown,no
55,blue-collar,married,secondary,no,-227,yes,no,cellular,2,may,175,2,-1,0,unknown,no
