age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,native-country,sex,income
27,164761,1,55,0,43,Self-emp-inc,5th-6th,Widowed,Other-service,Other-relative,White,Japan,unpriv,unpref
35,48810,12,7175,31,36,Local-gov,1st-4th,Married-AF-spouse,Handlers-cleaners,Husband,Black,Jamaica,Male,unpref
40,104796,9,1,3,41,Private,Masters,Never-married,Priv-house-serv,Other-relative,White,Vietnam,unpriv,unpref
50,277913,5,0,0,33,Self-emp-inc,Assoc-voc,Separated,Other-service,Unmarried,White,Greece,Male,unpref
38,160562,8,5,0,30,,Prof-school,Married-spouse-absent,Machine-op-inspct,Husband,White,Cambodia,Male,unpref
72,17827,12,0,3869,29,Self-emp-inc,Prof-school,Never-married,Exec-managerial,Unmarried,Other,Puerto-Rico,unpriv,>50K
19,209331,10,82,1,32,Without-pay,Masters,Never-married,Priv-house-serv,Unmarried,White,United-States,unpriv,unpref
25,132626,9,9,1,32,Self-emp-inc,Preschool,Married-AF-spouse,Handlers-cleaners,Unmarried,Black,Vietnam,unpriv,unpref
33,53774,11,36,0,38,,Doctorate,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Vietnam,Male,unpref
33,68637,15,3,0,39,State-gov,Assoc-voc,Never-married,Transport-moving,Not-in-family,White,Puerto-Rico,Male,>50K
24,282761,14,0,0,39,?,Bachelors,Married-AF-spouse,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Trinadad&Tobago,unpriv,>50K
54,126265,10,201,1,40,Self-emp-inc,Masters,Married-AF-spouse,Armed-Forces,Husband,White,Hungary,Male,>50K
32,199198,13,67417,0,48,Self-emp-inc,Masters,Married-civ-spouse,Protective-serv,Husband,White,United-States,Male,>50K
31,369585,12,44,1,47,Self-emp-inc,Assoc-voc,Married-civ-spouse,Handlers-cleaners,Husband,White,United-States,Male,>50K
45,147990,10,7948,3,45,Self-emp-inc,Some-college,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Vietnam,Male,>50K
25,346370,14,18,1,11,Self-emp-inc,7th-8th,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Vietnam,unpriv,unpref
53,293734,9,23,0,29,,10th,Divorced,Other-service,Own-child,White,Trinadad&Tobago,unpriv,unpref
28,212590,14,17,1965,36,Self-emp-not-inc,Prof-school,Married-spouse-absent,Sales,Other-relative,White,United-States,Male,>50K
37,194615,12,63,6,44,Local-gov,HS-grad,Married-spouse-absent,?,Not-in-family,White,Yugoslavia,unpriv,>50K
36,142203,8,130,7,25,Self-emp-not-inc,Bachelors,Married-spouse-absent,Machine-op-inspct,Unmarried,Black,Trinadad&Tobago,unpriv,>50K
25,29151,11,161,5,43,Local-gov,Bachelors,Married-AF-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Scotland,Male,unpref
47,231444,12,13,1754,48,State-gov,Preschool,Never-married,Priv-house-serv,Not-in-family,White,Cambodia,Male,unpref
45,83000,14,99999,6,44,Private,12th,Never-married,Armed-Forces,Own-child,Black,Japan,unpriv,unpref
46,254093,11,0,0,43,Self-emp-inc,Masters,Never-married,Farming-fishing,Other-relative,White,Hong,Male,unpref
29,88220,8,83,0,26,Self-emp-inc,Preschool,Married-spouse-absent,Protective-serv,Unmarried,Black,United-States,Male,unpref
56,237412,9,1168,0,38,Private,Preschool,Married-AF-spouse,Craft-repair,Husband,White,United-States,Male,>50K
59,311425,10,1347,1,36,Self-emp-inc,9th,Married-AF-spouse,Protective-serv,Not-in-family,White,United-States,Male,unpref
60,227608,13,0,0,11,Self-emp-inc,Some-college,Separated,Priv-house-serv,Other-relative,White,Vietnam,unpriv,unpref
41,151447,10,42,0,53,Federal-gov,Masters,Never-married,Handlers-cleaners,Own-child,Other,United-States,Male,unpref
28,239800,7,0,0,53,Self-emp-inc,9th,Married-AF-spouse,Transport-moving,Own-child,White,Vietnam,Male,>50K
40,325847,9,8,0,22,,1st-4th,Widowed,Armed-Forces,Unmarried,White,Yugoslavia,Male,unpref
71,160506,10,32,0,43,Private,Preschool,Married-spouse-absent,Priv-house-serv,Husband,White,Vietnam,unpriv,unpref
23,208783,9,27,1,38,Local-gov,1st-4th,Married-spouse-absent,Farming-fishing,Husband,White,Taiwan,Male,unpref
60,21338,12,52,0,35,Self-emp-not-inc,Bachelors,Married-AF-spouse,Other-service,Husband,Black,Vietnam,Male,>50K
41,73839,8,0,0,38,Private,HS-grad,Widowed,Priv-house-serv,Other-relative,White,Vietnam,unpriv,unpref
43,413663,7,57,0,43,Private,Assoc-voc,Married-civ-spouse,Priv-house-serv,Husband,White,United-States,Male,unpref
53,239254,9,62,1,50,Federal-gov,Masters,Married-spouse-absent,Other-service,Own-child,White,United-States,unpriv,unpref
53,132270,14,99999,5,45,Self-emp-inc,HS-grad,Married-AF-spouse,Priv-house-serv,Wife,White,Scotland,Male,>50K
25,274762,14,84,5,50,Federal-gov,Bachelors,Married-spouse-absent,Adm-clerical,Husband,White,Portugal,Male,>50K
67,14190,14,442,0,20,Self-emp-not-inc,5th-6th,Divorced,Armed-Forces,Husband,White,Vietnam,Male,>50K
30,60778,8,0,6,58,,9th,Married-civ-spouse,Craft-repair,Unmarried,Other,Taiwan,unpriv,unpref
62,147136,4,22,7,31,Self-emp-inc,12th,Separated,Other-service,Other-relative,Asian-Pac-Islander,Portugal,Male,unpref
39,133428,10,34,0,40,Private,Prof-school,Married-AF-spouse,Other-service,Other-relative,White,United-States,Male,unpref
51,79874,9,31,0,64,Private,Masters,Married-AF-spouse,Machine-op-inspct,Husband,White,Vietnam,Male,>50K
42,14707,9,265,409,35,Private,Preschool,Never-married,Exec-managerial,Other-relative,Other,United-States,unpriv,>50K
47,204190,11,219,7,33,Local-gov,Doctorate,Separated,Priv-house-serv,Not-in-family,White,United-States,unpriv,unpref
21,32085,9,34,0,46,Private,Preschool,Married-spouse-absent,Other-service,Other-relative,White,Scotland,Male,unpref
68,283773,9,59,0,44,Federal-gov,HS-grad,Married-spouse-absent,Priv-house-serv,Own-child,White,United-States,unpriv,unpref
41,76604,9,10,1,50,Local-gov,Masters,Married-AF-spouse,Farming-fishing,Unmarried,White,Portugal,Male,unpref
46,210813,12,2038,10,47,Self-emp-not-inc,HS-grad,Married-spouse-absent,Handlers-cleaners,Husband,White,Laos,Male,>50K
40,332122,14,51,0,30,Self-emp-inc,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Trinadad&Tobago,Male,unpref
50,266111,9,74,1,41,Without-pay,Masters,Married-spouse-absent,Priv-house-serv,Own-child,White,United-States,unpriv,unpref
69,236691,9,23,0,39,Private,Masters,Married-spouse-absent,Priv-house-serv,Not-in-family,White,Vietnam,Male,unpref
43,120454,11,14,14,46,Federal-gov,Assoc-voc,Married-AF-spouse,Craft-repair,Other-relative,White,Vietnam,unpriv,>50K
53,233037,9,66,0,58,Self-emp-inc,HS-grad,Never-married,Other-service,Own-child,White,Vietnam,unpriv,unpref
19,186131,8,27,0,14,Local-gov,Bachelors,Never-married,Prof-specialty,Own-child,White,Vietnam,unpriv,unpref
31,270666,8,97,0,51,Federal-gov,Doctorate,Married-civ-spouse,Machine-op-inspct,Husband,White,United-States,Male,unpref
45,116068,14,3095,1,45,Self-emp-inc,9th,Widowed,Adm-clerical,Husband,White,Guatemala,Male,unpref
27,157747,9,798,0,55,Local-gov,Masters,Married-AF-spouse,Exec-managerial,Husband,White,Trinadad&Tobago,Male,>50K
31,175150,9,23,0,43,Local-gov,Some-college,Never-married,Tech-support,Wife,White,Vietnam,unpriv,unpref
36,403312,11,0,3,42,Self-emp-inc,Prof-school,Never-married,Protective-serv,Other-relative,Asian-Pac-Islander,Thailand,Male,unpref
62,428027,9,17,0,43,Without-pay,Masters,Married-civ-spouse,Machine-op-inspct,Husband,White,United-States,Male,unpref
42,179273,12,2287,1,39,Private,Preschool,Married-civ-spouse,Other-service,Husband,Amer-Indian-Eskimo,Trinadad&Tobago,Male,>50K
37,216429,10,28,76,57,Self-emp-inc,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,England,Male,>50K
33,385385,7,6,0,26,Self-emp-inc,7th-8th,Married-AF-spouse,Exec-managerial,Unmarried,Asian-Pac-Islander,Thailand,unpriv,unpref
64,74620,12,0,0,52,Federal-gov,11th,Married-spouse-absent,?,Husband,Amer-Indian-Eskimo,Mexico,Male,unpref
66,322487,11,6,3,15,Local-gov,Preschool,Separated,Handlers-cleaners,Not-in-family,White,Trinadad&Tobago,unpriv,unpref
62,232233,8,11,1,39,Private,9th,Separated,Tech-support,Not-in-family,Other,Vietnam,Male,unpref
45,48257,15,227,1770,46,Private,HS-grad,Married-AF-spouse,Priv-house-serv,Wife,Other,Cambodia,unpriv,unpref
38,437198,14,405,6,4,Self-emp-not-inc,Assoc-voc,Divorced,Prof-specialty,Other-relative,White,Trinadad&Tobago,unpriv,unpref
30,85504,9,29,3,44,Federal-gov,HS-grad,Married-spouse-absent,Machine-op-inspct,Husband,White,Hong,Male,unpref
32,337806,11,0,0,42,Self-emp-inc,HS-grad,Never-married,Farming-fishing,Wife,White,Laos,Male,unpref
48,283806,11,4322,1,36,,Preschool,Married-civ-spouse,Machine-op-inspct,Husband,White,Yugoslavia,Male,unpref
37,89921,9,104,0,29,Self-emp-inc,Prof-school,Married-spouse-absent,Handlers-cleaners,Own-child,Black,Vietnam,Male,unpref
45,131932,14,138,5,43,Self-emp-inc,Assoc-voc,Married-civ-spouse,Protective-serv,Husband,White,United-States,Male,>50K
34,114477,9,2,1,43,Private,Preschool,Never-married,Farming-fishing,Own-child,White,Laos,Male,unpref
22,89466,9,4,1,56,Federal-gov,HS-grad,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Thailand,Male,unpref
27,339747,11,2141,1,48,Private,9th,Married-civ-spouse,Exec-managerial,Husband,White,South,Male,>50K
29,184142,10,99995,9,41,Self-emp-inc,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,Other,Poland,unpriv,>50K
71,51598,14,7,0,68,Local-gov,12th,Separated,Adm-clerical,Husband,Black,Puerto-Rico,unpriv,unpref
40,254602,9,8992,15,46,Federal-gov,5th-6th,Never-married,Protective-serv,Unmarried,Asian-Pac-Islander,Honduras,Male,unpref
30,128504,6,17571,3,33,Self-emp-inc,Masters,Married-spouse-absent,Protective-serv,Unmarried,Other,Taiwan,unpriv,unpref
30,327400,9,36,0,37,Federal-gov,HS-grad,Never-married,Other-service,Not-in-family,White,Vietnam,unpriv,unpref
23,76661,9,23,0,65,,Doctorate,Never-married,Exec-managerial,Own-child,Amer-Indian-Eskimo,Guatemala,unpriv,unpref
37,297160,11,0,10,44,,Preschool,Separated,Machine-op-inspct,Own-child,White,Ecuador,Male,unpref
27,245568,3,54,0,28,Private,12th,Married-spouse-absent,Craft-repair,Own-child,White,Thailand,Male,unpref
56,91792,10,4432,0,41,Local-gov,Masters,Married-AF-spouse,Craft-repair,Husband,White,Scotland,unpriv,>50K
35,76671,9,23,0,39,Private,Masters,Married-spouse-absent,Transport-moving,Unmarried,White,Vietnam,unpriv,unpref
25,94389,8,2197,3,25,Self-emp-inc,Masters,Married-spouse-absent,Priv-house-serv,Unmarried,Asian-Pac-Islander,Philippines,unpriv,unpref
51,361057,10,182,1,21,State-gov,Masters,Married-spouse-absent,Adm-clerical,Unmarried,Black,Hungary,Male,>50K
40,114222,12,2725,5,20,Self-emp-inc,7th-8th,Married-civ-spouse,Tech-support,Own-child,Other,Thailand,unpriv,unpref
45,383604,10,133,3,36,,Prof-school,Married-civ-spouse,Tech-support,Husband,White,Vietnam,Male,unpref
27,239382,9,9,1,42,Self-emp-inc,Prof-school,Married-civ-spouse,Exec-managerial,Not-in-family,Asian-Pac-Islander,United-States,Male,unpref
36,139741,10,6188,14,17,Self-emp-inc,Assoc-voc,Never-married,Protective-serv,Own-child,White,India,unpriv,unpref
34,144053,12,28,1556,32,Self-emp-inc,Assoc-acdm,Married-civ-spouse,Other-service,Husband,White,Trinadad&Tobago,Male,>50K
51,237335,11,9,3,34,State-gov,12th,Married-spouse-absent,Transport-moving,Other-relative,Black,Scotland,Male,>50K
30,56836,9,14,6,81,Private,Bachelors,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Taiwan,Male,unpref
