age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,native-country,sex,income
45,176671,10,0,0,51,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
45,66183,12,0,0,48,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Columbia,Male,>50K
38,208370,8,4544,0,50,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,United-States,Male,>50K
37,300919,8,0,0,26,Private,HS-grad,Never-married,Adm-clerical,Other-relative,Black,United-States,Male,unpref
32,177216,10,0,0,40,Private,Some-college,Married-civ-spouse,Craft-repair,Not-in-family,White,United-States,Male,unpref
57,221066,10,0,0,21,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,United-States,Male,unpref
41,643836,9,3636,0,40,Private,HS-grad,Married-spouse-absent,Armed-Forces,Not-in-family,White,Nicaragua,unpriv,unpref
35,151231,10,0,0,33,Private,Some-college,Married-civ-spouse,Sales,Husband,White,United-States,Male,>50K
66,297351,9,0,0,40,Private,Some-college,Married-civ-spouse,Sales,Husband,White,United-States,Male,unpref
30,46918,9,0,0,48,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
36,34648,9,0,0,49,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,unpref
45,65968,9,6728,0,43,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Yugoslavia,unpriv,unpref
21,202263,8,0,0,38,Private,HS-grad,Never-married,Other-service,Own-child,White,United-States,Male,unpref
64,233854,10,0,2157,39,Private,Some-college,Married-civ-spouse,Sales,Husband,White,United-States,Male,>50K
33,225959,12,0,0,40,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male,unpref
38,71428,13,0,0,39,Self-emp-inc,Bachelors,Divorced,Adm-clerical,Other-relative,Black,United-States,Male,>50K
66,195494,6,0,0,28,Self-emp-not-inc,10th,Married-AF-spouse,Craft-repair,Not-in-family,White,United-States,Male,unpref
45,421326,8,0,0,39,Private,HS-grad,Divorced,Craft-repair,Unmarried,White,United-States,Male,unpref
66,164914,9,0,0,26,Private,HS-grad,Widowed,Handlers-cleaners,Not-in-family,White,United-States,Male,unpref
21,252461,8,0,0,39,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,United-States,Male,unpref
20,213084,6,0,0,39,?,11th,Never-married,?,Own-child,White,United-States,unpriv,unpref
20,177625,10,0,0,33,Private,Some-college,Never-married,Other-service,Own-child,White,United-States,Male,unpref
35,35750,12,0,0,34,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,unpref
56,301314,7,0,0,39,Federal-gov,11th,Married-civ-spouse,Other-service,Husband,White,United-States,Male,unpref
44,39557,9,0,0,40,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,United-States,Male,>50K
20,67938,9,0,0,48,Private,HS-grad,Never-married,Prof-specialty,Not-in-family,White,United-States,unpriv,unpref
45,199249,8,0,0,60,Local-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,>50K
41,382344,9,0,0,32,Private,Some-college,Never-married,Other-service,Not-in-family,White,United-States,Male,unpref
38,186375,8,0,0,39,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,United-States,Male,unpref
42,58509,9,0,0,43,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,United-States,unpriv,>50K
22,180133,14,0,0,49,Self-emp-inc,Masters,Divorced,Craft-repair,Unmarried,White,Peru,Male,unpref
44,194547,13,0,0,50,Private,Masters,Divorced,Handlers-cleaners,Not-in-family,White,United-States,Male,>50K
35,184175,8,0,0,39,Private,HS-grad,Never-married,Sales,Not-in-family,White,United-States,Male,>50K
29,99496,9,0,0,39,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,United-States,Male,unpref
37,337948,14,0,0,35,Self-emp-not-inc,Masters,Divorced,Prof-specialty,Unmarried,White,United-States,unpriv,unpref
27,160160,6,0,0,6,State-gov,Assoc-voc,Married-civ-spouse,Sales,Husband,White,United-States,Male,unpref
24,146191,6,0,0,39,Private,Some-college,Never-married,Other-service,Not-in-family,White,United-States,unpriv,unpref
45,158651,10,0,0,40,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,>50K
34,221201,14,7098,0,50,Local-gov,Masters,Never-married,Adm-clerical,Unmarried,White,United-States,unpriv,unpref
18,178588,8,0,0,29,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,United-States,unpriv,unpref
23,350220,13,0,0,39,Private,Assoc-acdm,Never-married,Adm-clerical,Not-in-family,White,United-States,unpriv,unpref
37,134589,14,0,1889,28,Private,Prof-school,Married-civ-spouse,Other-service,Husband,White,United-States,Male,>50K
38,189308,9,0,0,50,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,El-Salvador,Male,>50K
35,122995,9,0,0,48,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,United-States,Male,>50K
33,167537,10,0,0,40,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male,unpref
57,56708,10,7249,0,39,?,Some-college,Married-civ-spouse,?,Husband,White,United-States,Male,unpref
67,179103,12,0,0,53,Self-emp-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male,unpref
34,132764,9,6767,0,39,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,>50K
