age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,native-country,sex,income
72,174604,4,0,0,39,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,White,United-States,Male,unpref
55,101915,8,5503,0,31,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,United-States,unpriv,unpref
38,46055,9,0,0,25,Private,Some-college,Never-married,Craft-repair,Own-child,White,United-States,unpriv,unpref
50,168792,8,0,0,39,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,United-States,Male,>50K
25,244724,9,0,0,50,Private,HS-grad,Never-married,Sales,Not-in-family,White,United-States,Male,unpref
20,225238,9,0,0,30,Private,HS-grad,Divorced,Sales,Own-child,White,United-States,unpriv,unpref
54,163825,10,0,0,48,Federal-gov,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male,>50K
34,210426,13,0,0,40,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,United-States,Male,unpref
54,284283,2,0,0,40,State-gov,7th-8th,Divorced,Exec-managerial,Unmarried,Black,United-States,unpriv,unpref
19,112895,9,0,0,33,Private,HS-grad,Never-married,Other-service,Own-child,White,United-States,Male,unpref
37,276439,9,0,0,40,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
66,305973,9,0,0,40,Private,Some-college,Married-civ-spouse,Sales,Husband,White,United-States,Male,unpref
27,210012,9,0,0,39,Private,Some-college,Never-married,Prof-specialty,Own-child,White,United-States,unpriv,unpref
66,207415,9,6761,0,40,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
36,193291,12,0,0,48,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,United-States,Male,>50K
60,36403,9,0,0,40,Private,HS-grad,Married-civ-spouse,Other-service,Not-in-family,White,United-States,Male,unpref
31,116934,10,0,0,66,Local-gov,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,England,Male,unpref
35,182374,13,0,0,39,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male,>50K
23,414301,10,0,0,47,Private,Some-college,Never-married,Armed-Forces,Unmarried,Black,United-States,unpriv,unpref
42,47717,9,0,0,42,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
51,369247,10,0,0,40,Private,Some-college,Married-civ-spouse,Sales,Husband,White,United-States,Male,unpref
22,203131,13,0,0,39,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,United-States,unpriv,unpref
19,42556,9,0,0,34,Private,HS-grad,Never-married,Transport-moving,Own-child,White,United-States,Male,unpref
73,237832,9,0,0,35,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
34,214166,14,0,0,40,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,>50K
57,343456,13,0,0,30,Private,Bachelors,Never-married,Transport-moving,Not-in-family,White,United-States,Male,unpref
40,47835,3,0,0,39,Private,5th-6th,Never-married,Machine-op-inspct,Other-relative,Black,United-States,unpriv,unpref
68,163406,8,0,0,40,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,United-States,Male,unpref
39,178340,5,0,0,55,Private,10th,Married-civ-spouse,Tech-support,Husband,White,United-States,Male,unpref
48,165342,14,9069,0,47,Private,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,>50K
44,161223,8,0,0,40,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,United-States,Male,unpref
43,77344,12,6879,0,40,Private,Bachelors,Never-married,Exec-managerial,Other-relative,White,United-States,Male,>50K
32,106693,9,0,0,39,Private,HS-grad,Married-civ-spouse,Transport-moving,Wife,White,United-States,unpriv,unpref
46,273949,8,0,0,39,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,United-States,unpriv,unpref
33,165366,9,0,0,48,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,United-States,Male,unpref
20,207611,9,0,1232,40,Private,HS-grad,Married-spouse-absent,Adm-clerical,Unmarried,White,United-States,unpriv,>50K
56,188922,13,14901,0,39,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male,>50K
33,185457,13,0,0,50,Private,Bachelors,Married-civ-spouse,Sales,Not-in-family,White,United-States,unpriv,unpref
51,49835,11,0,0,26,Private,Assoc-voc,Never-married,Tech-support,Unmarried,White,United-States,Male,unpref
32,101196,9,0,1636,40,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,United-States,Male,unpref
22,182420,9,0,0,39,Private,Some-college,Never-married,Other-service,Not-in-family,White,United-States,unpriv,unpref
43,30168,9,0,0,40,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,United-States,Male,>50K
55,349596,9,0,0,40,Private,HS-grad,Separated,Prof-specialty,Husband,White,Germany,Male,unpref
71,192303,12,0,0,39,Private,Bachelors,Married-civ-spouse,Other-service,Husband,White,United-States,Male,unpref
16,196188,7,0,0,31,Private,12th,Never-married,Other-service,Own-child,White,United-States,Male,unpref
56,84487,10,0,0,39,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
67,85708,9,0,0,44,Self-emp-not-inc,Some-college,Never-married,Exec-managerial,Not-in-family,White,United-States,Male,unpref
68,89788,9,0,0,39,Self-emp-not-inc,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,United-States,unpriv,unpref
22,60149,12,0,1635,40,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,United-States,Male,unpref
29,200220,9,0,0,48,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
18,44759,9,0,0,48,Private,HS-grad,Never-married,Craft-repair,Husband,White,United-States,Male,unpref
30,172658,13,0,0,39,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male,>50K
43,207463,8,0,0,39,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
25,170490,9,0,0,39,?,HS-grad,Never-married,?,Own-child,White,United-States,Male,unpref
22,218238,9,0,0,43,Private,Some-college,Married-civ-spouse,Protective-serv,Husband,White,United-States,Male,unpref
25,105097,12,0,0,40,Private,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,United-States,Male,unpref
36,46325,9,0,0,35,Private,HS-grad,Never-married,Craft-repair,Own-child,White,United-States,Male,unpref
25,104070,10,0,0,39,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,Unmarried,White,United-States,unpriv,unpref
