age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,jail_days,offense_to_jail_days,c_days_from_compas,sex,age_cat,c_charge_degree,race,two_year_recid
32,0,1,0,0,2,-0.83746337890625,-0.9083131551742554,43.06735229492188,0.6805304288864136,Male,25 - 45,M,Caucasian,unpref
32,0,6,0,0,9,-0.66009521484375,-0.2551282048225403,15.309478759765623,1.436750888824463,Male,25 - 45,F,unpriv,unpref
22,0,3,0,0,0,21.370758056640625,2.019519090652466,-28.395050048828125,0.109909176826477,Male,Less than 25,F,unpriv,0
27,0,9,0,2,12,-3.5123291015625,1.1688117980957031,-13.234375,0.9565497636795043,Male,25 - 45,F,unpriv,0
26,0,6,0,0,1,-121.98062133789062,2.027074098587036,-20.52655029296875,0.5112476348876953,Male,25 - 45,M,Caucasian,unpref
28,0,4,0,0,1,-4.651214599609375,16.758302688598633,14.799560546875,7.957424163818359,Female,25 - 45,F,Caucasian,0
24,0,8,0,0,1,-5.217315673828125,11.121663093566896,6.805755615234375,5.895437717437744,Male,25 - 45,M,Caucasian,unpref
21,0,9,0,0,0,11.8243408203125,-0.9490827322006226,-79.522705078125,0.0009064674377440999,Male,Less than 25,M,unpriv,0
41,0,1,0,0,0,-14.4674072265625,0.9600019454956056,58.74761962890625,6.54673433303833,Male,25 - 45,M,Caucasian,0
24,0,3,0,0,0,0.18585205078125,-0.9635666608810424,15.825286865234377,1.1514402627944946,Female,25 - 45,F,Caucasian,0
28,0,8,0,0,4,-3.92401123046875,74.89033508300783,-7.453338623046875,11.285746574401855,Male,Less than 25,F,unpriv,unpref
53,0,5,0,0,1,4.447998046875,11.067749977111816,4.43798828125,0.0339925289154052,Male,Greater than 45,F,unpriv,unpref
56,0,2,0,0,8,0.281158447265625,2.2870025634765625,49.947357177734375,0.019715666770935,Male,Greater than 45,F,unpriv,unpref
31,0,9,0,0,5,7.30828857421875,22.423933029174805,48.50924682617189,0.4042844772338867,Female,25 - 45,F,unpriv,unpref
23,0,7,0,0,4,61.55123901367188,0.9291565418243408,45.62472534179688,71.34941101074219,Male,Less than 25,F,unpriv,unpref
48,0,9,0,0,14,-0.313446044921875,164.10102844238284,-11.55291748046875,3.3876953125000004,Male,Greater than 45,F,unpriv,unpref
46,0,1,0,0,0,-20.41778564453125,-0.9766647815704346,125.61959838867188,0.6277287006378174,Female,Greater than 45,M,Caucasian,0
21,0,9,0,0,2,-4.275604248046875,2.766871929168701,-20.113189697265625,5.692162036895752,Male,Less than 25,M,Caucasian,unpref
46,0,3,0,0,3,-1.750091552734375,-0.3914961814880371,3.0782775878906254,2.278632402420044,Male,Greater than 45,F,Caucasian,unpref
30,0,4,0,0,3,2.691680908203125,4.5165886878967285,-23.358276367187496,0.5144202709197998,Male,25 - 45,F,unpriv,unpref
21,0,2,0,0,1,71.8857421875,0.8151402473449707,-32.238861083984375,8.007280349731445,Male,Less than 25,F,unpriv,unpref
54,0,1,0,0,1,-0.553070068359375,6.722012996673584,41.17843627929688,6.455407619476318,Female,Greater than 45,F,unpriv,0
