age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
28,Private,161398,Some-college,9,Never-married,Adm-clerical,Not-in-family,White,Male,73318,3340,38,Canada,<=50K
36,Private,167574,Some-college,9,Married-spouse-absent,Craft-repair,Own-child,Black,Female,70219,3475,34,United-States,<=50K
34,Private,165493,Some-college,9,Married-spouse-absent,Craft-repair,Own-child,Black,Male,70713,3453,35,Canada,<=50K
39,Private,159899,HS-grad,10,Married-civ-spouse,Craft-repair,Own-child,White,Female,72225,3387,36,Canada,<=50K
45,Private,130593,HS-grad,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,91229,2559,46,Canada,>50K
52,Private,118132,HS-grad,14,Married-civ-spouse,Exec-managerial,Husband,White,Female,96126,2346,53,Canada,>50K
31,Private,161555,Some-college,9,Never-married,Adm-clerical,Own-child,White,Male,72057,3395,37,Canada,<=50K
26,Private,165040,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,74686,3280,36,Canada,<=50K
24,Private,167036,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,75072,3263,36,Canada,<=50K
35,Private,166009,Some-college,9,Married-spouse-absent,Craft-repair,Own-child,Black,Male,70451,3465,35,Canada,<=50K
27,Private,161613,Some-college,9,Never-married,Adm-clerical,Not-in-family,White,Female,73580,3328,37,Canada,<=50K
50,Private,166207,Some-college,9,Married-spouse-absent,Craft-repair,Own-child,Black,Female,70526,3461,35,Canada,<=50K
47,Private,168593,11th,9,Married-spouse-absent,Craft-repair,Own-child,Black,Male,70136,3478,34,United-States,<=50K
47,Private,129666,HS-grad,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,93125,2477,47,Canada,>50K
30,Private,160253,Some-college,9,Never-married,Adm-clerical,Not-in-family,White,Male,72626,3370,38,Canada,<=50K
25,Private,164849,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,74724,3278,36,Canada,<=50K
36,Private,167610,11th,9,Married-spouse-absent,Craft-repair,Own-child,Black,Male,70208,3475,34,United-States,<=50K
23,Private,169570,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,75558,3242,35,Canada,<=50K
35,Private,166077,Some-college,9,Married-spouse-absent,Craft-repair,Own-child,Black,Male,70404,3467,35,Canada,<=50K
46,Private,135010,HS-grad,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,89574,2632,45,Canada,>50K
32,Private,162723,Some-college,9,Never-married,Craft-repair,Own-child,White,Female,71607,3414,37,Canada,<=50K
60,Private,210330,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,79930,3052,47,United-States,>50K
30,Private,159891,Some-college,9,Never-married,Adm-clerical,Not-in-family,White,Female,72900,3358,39,Canada,<=50K
33,Private,162606,Some-college,9,Never-married,Craft-repair,Own-child,White,Male,71591,3415,37,Canada,<=50K
48,Private,123762,HS-grad,14,Married-civ-spouse,Prof-specialty,Husband,White,Female,94411,2421,48,Canada,>50K
25,Private,164557,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,74622,3283,36,Canada,<=50K
76,Federal-gov,812618,10th,4,Divorced,Machine-op-inspct,Unmarried,Other,Male,80700,3018,60,Cambodia,>50K
31,Private,160776,Some-college,9,Never-married,Adm-clerical,Own-child,White,Female,72182,3389,38,Canada,<=50K
31,Private,160343,Some-college,9,Never-married,Adm-clerical,Not-in-family,White,Male,72365,3381,38,Canada,<=50K
34,Private,165203,Some-college,9,Married-spouse-absent,Craft-repair,Own-child,Black,Male,70652,3456,35,Canada,<=50K
32,Private,163923,Some-college,9,Never-married,Craft-repair,Own-child,White,Male,71346,3426,37,Canada,<=50K
19,Private,182481,Some-college,12,Never-married,Adm-clerical,Not-in-family,White,Male,78213,3126,30,Canada,<=50K
