age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
61,Local-gov,542142,7th-8th,11,Never-married,Adm-clerical,Other-relative,Black,Female,71932,3400,38,Cambodia,>50K
34,Federal-gov,1257356,7th-8th,6,Separated,Adm-clerical,Own-child,Asian-Pac-Islander,Male,65083,3698,77,Canada,>50K
31,Self-emp-not-inc,1409016,Masters,6,Separated,Adm-clerical,Own-child,Other,Male,67811,3580,84,Canada,>50K
34,Self-emp-not-inc,1129741,7th-8th,8,Never-married,Adm-clerical,Own-child,Black,Female,69927,3487,67,Mexico,>50K
61,Self-emp-inc,51543,Some-college,14,Widowed,Exec-managerial,Husband,White,Male,88174,2693,30,Cambodia,<=50K
51,Self-emp-inc,111031,Some-college,13,Widowed,Sales,Husband,Asian-Pac-Islander,Male,82564,2937,39,Cambodia,<=50K
77,Private,29793,Some-college,15,Divorced,Exec-managerial,Husband,White,Female,93028,2481,14,Cambodia,<=50K
76,Private,20754,Some-college,15,Divorced,Exec-managerial,Husband,White,Male,94701,2408,19,Cambodia,<=50K
25,Self-emp-not-inc,1081308,Masters,7,Never-married,Prof-specialty,Own-child,Black,Male,70730,3452,58,Canada,<=50K
82,Private,24590,HS-grad,15,Divorced,Exec-managerial,Husband,White,Male,95685,2365,9,Cambodia,>50K
35,Self-emp-not-inc,1355029,Masters,6,Separated,Adm-clerical,Own-child,Other,Male,67002,3615,82,Canada,>50K
47,Federal-gov,637562,7th-8th,8,Separated,Adm-clerical,Own-child,Asian-Pac-Islander,Male,66140,3652,54,Mexico,<=50K
44,Local-gov,377938,Some-college,8,Never-married,Other-service,Own-child,Black,Male,69526,3505,22,Cambodia,>50K
23,Without-pay,1366345,Masters,7,Separated,Prof-specialty,Own-child,Other,Female,68357,3556,84,Canada,>50K
56,Self-emp-inc,54208,Some-college,14,Widowed,Exec-managerial,Husband,White,Male,87480,2723,28,Cambodia,<=50K
23,Self-emp-not-inc,625072,Masters,8,Never-married,Prof-specialty,Own-child,Black,Male,71322,3427,51,Mexico,>50K
46,Federal-gov,390350,7th-8th,12,Separated,Adm-clerical,Wife,Asian-Pac-Islander,Female,73149,3347,51,Mexico,<=50K
56,Self-emp-inc,115350,Some-college,13,Widowed,Sales,Husband,Asian-Pac-Islander,Male,81297,2992,36,Cambodia,<=50K
38,Self-emp-not-inc,1146452,7th-8th,7,Never-married,Adm-clerical,Wife,Black,Female,69887,3489,72,Mexico,>50K
88,Private,17285,HS-grad,12,Divorced,Craft-repair,Not-in-family,White,Male,98302,2251,2,Cambodia,>50K
77,Private,25583,Some-college,15,Divorced,Exec-managerial,Husband,White,Male,93889,2444,17,Cambodia,>50K
45,Local-gov,546875,7th-8th,5,Married-civ-spouse,Other-service,Own-child,Black,Male,69530,3505,39,Canada,<=50K
21,Without-pay,1227326,Masters,8,Separated,Prof-specialty,Own-child,Other,Female,68464,3551,76,Canada,<=50K
45,Local-gov,525544,7th-8th,6,Married-civ-spouse,Adm-clerical,Own-child,Black,Male,71252,3430,34,Canada,<=50K
22,Federal-gov,989446,Masters,9,Separated,Sales,Own-child,Asian-Pac-Islander,Male,69400,3510,71,Canada,<=50K
53,Self-emp-inc,124117,Some-college,13,Widowed,Sales,Husband,Asian-Pac-Islander,Female,82984,2919,38,Cambodia,<=50K
45,Federal-gov,709283,7th-8th,9,Separated,Adm-clerical,Own-child,Asian-Pac-Islander,Female,67313,3601,59,Mexico,>50K
47,State-gov,734846,7th-8th,2,Married-AF-spouse,Other-service,Own-child,Asian-Pac-Islander,Male,65684,3672,49,Canada,<=50K
45,Private,306325,Some-college,4,Divorced,Craft-repair,Not-in-family,White,Male,72237,3387,18,Canada,>50K
52,Local-gov,373056,7th-8th,4,Married-civ-spouse,Other-service,Own-child,Black,Male,69557,3504,24,Canada,<=50K
53,Self-emp-inc,149843,Some-college,14,Widowed,Tech-support,Husband,Asian-Pac-Islander,Male,84585,2849,38,Cambodia,<=50K
30,Federal-gov,771423,7th-8th,11,Separated,Adm-clerical,Own-child,Asian-Pac-Islander,Female,68870,3533,52,Mexico,<=50K
20,Without-pay,1224033,Masters,8,Separated,Prof-specialty,Own-child,Other,Male,68853,3534,75,Canada,<=50K
88,Private,13625,HS-grad,15,Divorced,Exec-managerial,Husband,White,Male,99568,2196,5,Cambodia,<=50K
77,Private,39673,Some-college,14,Divorced,Craft-repair,Husband,White,Male,91566,2545,10,Cambodia,>50K
67,Local-gov,409501,Prof-school,10,Married-civ-spouse,Prof-specialty,Other-relative,Black,Female,75200,3258,29,Cambodia,>50K
