age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
58,Private,347425,11th,8,Divorced,Adm-clerical,Unmarried,Asian-Pac-Islander,Male,61862,3839,62,Cambodia,<=50K
71,Private,149976,Some-college,12,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,82387,2945,28,Cambodia,<=50K
36,Local-gov,285748,Some-college,8,Married-civ-spouse,Craft-repair,Husband,White,Male,68067,3568,35,Cambodia,<=50K
66,Self-emp-inc,290219,Some-college,9,Married-civ-spouse,Craft-repair,Husband,White,Female,64936,3705,56,Cambodia,>50K
35,Local-gov,249110,Some-college,8,Divorced,Craft-repair,Unmarried,White,Male,70531,3461,31,Cambodia,<=50K
21,Local-gov,136745,Bachelors,7,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Female,74072,3307,39,Cambodia,<=50K
81,Private,177451,11th,5,Divorced,Prof-specialty,Husband,White,Male,83658,2889,41,United-States,<=50K
45,Private,269687,Some-college,7,Never-married,Protective-serv,Not-in-family,White,Female,79745,3060,52,Cambodia,<=50K
49,Private,558594,Bachelors,7,Never-married,Adm-clerical,Unmarried,Other,Male,54842,4145,40,Cambodia,<=50K
53,Private,428296,Some-college,9,Separated,Protective-serv,Unmarried,Black,Male,62522,3810,24,Cambodia,<=50K
25,Private,165758,HS-grad,14,Married-civ-spouse,Exec-managerial,Husband,White,Female,87618,2717,96,Canada,>50K
44,Private,109320,Bachelors,13,Divorced,Tech-support,Not-in-family,White,Female,88360,2684,49,United-States,>50K
40,Self-emp-inc,88075,HS-grad,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,96028,2350,48,Cambodia,>50K
25,Private,110833,Bachelors,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,93054,2480,20,United-States,<=50K
26,Local-gov,535347,Some-college,2,Never-married,Protective-serv,Not-in-family,White,Male,53937,4184,70,Canada,<=50K
36,Self-emp-not-inc,519481,7th-8th,5,Married-spouse-absent,Adm-clerical,Wife,White,Male,52864,4231,98,Canada,<=50K
81,Private,286414,HS-grad,11,Never-married,Exec-managerial,Own-child,White,Male,74089,3306,16,United-States,<=50K
46,Private,656564,HS-grad,6,Never-married,Sales,Not-in-family,White,Female,68614,3545,69,China,<=50K
83,Private,140630,HS-grad,4,Divorced,Exec-managerial,Not-in-family,White,Male,84067,2871,40,Cambodia,>50K
41,Private,158450,Some-college,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,86241,2777,97,Canada,<=50K
34,Self-emp-not-inc,234363,Some-college,8,Divorced,Other-service,Not-in-family,Other,Female,76933,3182,30,Cambodia,>50K
19,State-gov,1490399,Masters,7,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Male,51019,4311,3,Canada,<=50K
84,Private,245474,Some-college,7,Separated,Sales,Not-in-family,White,Female,59836,3927,58,China,<=50K
42,Private,137868,7th-8th,8,Married-civ-spouse,Adm-clerical,Own-child,White,Male,70573,3459,75,Canada,<=50K
65,Self-emp-not-inc,344252,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,81060,3002,21,Cambodia,<=50K
31,Private,109176,HS-grad,12,Divorced,Exec-managerial,Husband,White,Female,93752,2450,38,Cambodia,>50K
89,Private,249057,7th-8th,1,Never-married,Other-service,Other-relative,White,Male,73628,3326,17,Cambodia,<=50K
28,Private,308660,Assoc-acdm,8,Never-married,Craft-repair,Not-in-family,White,Female,66274,3647,38,Cambodia,<=50K
75,Private,142198,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,88389,2683,43,Canada,>50K
53,Private,274231,HS-grad,10,Divorced,Exec-managerial,Husband,Black,Male,81360,2989,45,Cambodia,>50K
29,Self-emp-inc,198906,Some-college,11,Divorced,Exec-managerial,Husband,White,Male,87932,2703,27,United-States,>50K
27,Private,496121,5th-6th,4,Never-married,Craft-repair,Not-in-family,White,Male,56141,4088,62,Cambodia,<=50K
22,Private,79860,HS-grad,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,94218,2429,26,United-States,>50K
37,State-gov,1487638,Bachelors,5,Separated,Adm-clerical,Wife,White,Female,62603,3806,34,United-States,<=50K
20,Local-gov,1390952,11th,2,Married-spouse-absent,Transport-moving,Own-child,Amer-Indian-Eskimo,Male,53664,4196,36,Canada,<=50K
42,Private,202730,Some-college,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,81176,2997,97,Canada,<=50K
63,Private,178380,HS-grad,11,Divorced,Exec-managerial,Husband,White,Female,87137,2738,66,United-States,<=50K
41,Self-emp-not-inc,155106,Some-college,9,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Female,71264,3429,13,Cambodia,>50K
89,Private,86325,Some-college,14,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,90846,2576,27,Cambodia,<=50K
28,Private,145053,11th,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,88389,2683,53,Cambodia,>50K
53,Private,640765,7th-8th,1,Married-spouse-absent,Other-service,Unmarried,White,Female,55417,4119,64,Canada,>50K
