age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,native-country,sex,income
35,213275,12,14218,574,29,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Mexico,Male,unpref
32,164536,11,11247,437,31,Private,Bachelors,Never-married,Prof-specialty,Husband,White,Mexico,unpriv,unpref
25,309079,7,4280,115,42,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,Mexico,Male,unpref
45,195005,11,465,70,50,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male,>50K
40,187124,9,13279,496,38,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,unpref
42,1313850,8,80205,3178,56,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
30,112634,9,489,67,38,Private,HS-grad,Married-civ-spouse,Craft-repair,Not-in-family,White,United-States,Male,>50K
38,1490062,10,99935,3896,26,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,unpriv,unpref
36,118182,7,920,66,37,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,United-States,Male,unpref
27,369203,12,24293,975,52,Private,Bachelors,Never-married,Other-service,Husband,White,Mexico,Male,unpref
39,156263,11,6542,201,43,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male,unpref
81,1490363,4,99997,3899,12,Local-gov,HS-grad,Divorced,Exec-managerial,Unmarried,Black,England,unpriv,>50K
47,148296,12,7802,359,26,Private,Some-college,Divorced,Craft-repair,Own-child,White,China,Male,unpref
87,219223,1,14245,530,30,Private,11th,Married-civ-spouse,Machine-op-inspct,Husband,White,United-States,Male,unpref
27,127427,13,5434,211,35,Local-gov,HS-grad,Married-civ-spouse,Other-service,Husband,White,United-States,Male,unpref
33,223672,12,7119,215,42,Private,Some-college,Never-married,Other-service,Not-in-family,White,?,Male,unpref
50,230500,9,737,81,35,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,United-States,unpriv,>50K
62,294200,12,14260,532,31,Private,HS-grad,Divorced,Craft-repair,Husband,White,Outlying-US(Guam-USVI-etc),Male,unpref
28,160568,4,13047,519,15,Self-emp-not-inc,Bachelors,Married-civ-spouse,Transport-moving,Not-in-family,White,?,Male,unpref
67,193533,9,6983,406,80,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,unpref
48,170617,9,6737,269,35,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Mexico,Male,unpref
37,169052,10,9642,326,41,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,unpref
33,212486,9,2969,183,42,Private,Some-college,Never-married,Prof-specialty,Husband,White,Mexico,Male,unpref
60,100611,8,914,80,45,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,United-States,Male,>50K
53,169676,9,8468,382,46,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,unpref
38,168022,13,12268,584,26,Private,Assoc-voc,Divorced,Machine-op-inspct,Unmarried,White,Japan,Male,unpref
58,700036,5,4405,194,40,Local-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,unpref
56,85909,14,12697,149,45,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male,>50K
46,195246,8,11651,482,47,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Mexico,Male,unpref
23,103241,11,7164,291,21,Local-gov,Assoc-acdm,Divorced,Other-service,Own-child,Black,Mexico,Male,unpref
25,141636,8,3510,117,41,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Husband,White,United-States,Male,>50K
46,198239,9,5428,210,26,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
89,189556,1,10007,529,19,Private,10th,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,unpref
20,90244,4,91,31,33,Self-emp-not-inc,HS-grad,Never-married,Sales,Not-in-family,White,United-States,Male,unpref
24,28003,6,2571,88,39,Private,Bachelors,Married-civ-spouse,Prof-specialty,Own-child,Black,Peru,Male,unpref
37,145547,9,6327,218,57,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Black,United-States,Male,unpref
41,188096,13,14002,578,55,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,United-States,Male,unpref
50,286428,10,19079,738,22,Private,Some-college,Never-married,Sales,Not-in-family,White,United-States,Male,>50K
36,1430645,8,97008,3789,93,Self-emp-not-inc,HS-grad,Never-married,Sales,Not-in-family,Black,Scotland,unpriv,unpref
34,141934,9,7192,264,63,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Mexico,Male,unpref
35,168534,11,11168,429,30,Private,Bachelors,Never-married,Prof-specialty,Husband,White,Mexico,unpriv,unpref
31,227449,8,13419,548,68,Private,Some-college,Never-married,Prof-specialty,Husband,White,Mexico,unpriv,unpref
48,78457,11,2332,79,49,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Mexico,Male,unpref
41,259742,10,16623,648,32,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,United-States,Male,unpref
24,84967,11,7325,290,26,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,United-States,unpriv,unpref
46,171912,8,8147,454,52,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,unpref
30,171635,12,10430,429,37,Private,Bachelors,Married-civ-spouse,Sales,Own-child,White,United-States,Male,unpref
90,1490317,1,99989,3899,98,Private,Prof-school,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Iran,unpriv,>50K
44,203166,9,1337,147,56,Self-emp-not-inc,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male,>50K
51,359065,11,6019,241,47,Private,HS-grad,Married-civ-spouse,Exec-managerial,Not-in-family,White,Mexico,Male,>50K
79,91220,4,250,3,41,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,United-States,Male,unpref
78,23894,11,4,0,57,Local-gov,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Mexico,unpriv,unpref
21,124742,6,275,36,65,Private,HS-grad,Never-married,Sales,Husband,White,United-States,Male,unpref
31,152181,11,5671,322,20,Private,HS-grad,Never-married,Transport-moving,Husband,White,Philippines,unpriv,unpref
24,204420,14,17294,810,97,?,HS-grad,Married-civ-spouse,Craft-repair,Own-child,White,Mexico,Male,unpref
34,181065,13,10176,397,20,Private,Some-college,Married-civ-spouse,Sales,Husband,White,United-States,Male,unpref
44,112085,7,5799,237,53,Private,HS-grad,Never-married,Prof-specialty,Husband,White,United-States,Male,unpref
