age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,native-country,sex,income
39,155828,14,343,54,51,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,unpref
36,73567,13,4657,227,35,Local-gov,HS-grad,Married-civ-spouse,Other-service,Husband,White,United-States,Male,unpref
90,1490399,1,99998,3899,99,Federal-gov,5th-6th,Married-spouse-absent,Handlers-cleaners,Wife,Asian-Pac-Islander,Poland,Male,>50K
24,41067,10,479,20,28,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,United-States,unpriv,unpref
39,1216623,10,72239,2804,41,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,unpref
33,112601,10,9067,371,23,Private,11th,Divorced,Handlers-cleaners,Own-child,White,Canada,Male,unpref
32,191888,12,10650,463,35,Private,HS-grad,Never-married,Craft-repair,Husband,White,United-States,Male,unpref
34,66379,6,479,23,48,Private,HS-grad,Never-married,Adm-clerical,Unmarried,White,Mexico,unpriv,unpref
34,154542,13,9367,403,26,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Mexico,Male,unpref
48,99359,13,24740,62,71,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,>50K
37,199441,10,13026,590,49,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male,unpref
38,104469,14,10228,41,45,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Philippines,Male,>50K
35,67042,10,3690,191,37,Private,Some-college,Married-civ-spouse,Sales,Husband,White,United-States,Male,unpref
41,162181,11,10632,454,31,Private,Bachelors,Never-married,Other-service,Husband,White,United-States,Male,unpref
29,278697,10,21771,898,31,Self-emp-inc,Bachelors,Never-married,Other-service,Not-in-family,White,United-States,Male,unpref
59,307527,3,17297,853,72,Local-gov,11th,Never-married,?,Not-in-family,Black,United-States,Male,unpref
27,139692,7,532,25,43,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
28,78701,14,8667,145,31,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male,>50K
27,117963,12,762,123,38,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,England,Male,>50K
43,121688,9,7238,280,48,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,unpref
31,307626,12,1768,103,37,Private,Bachelors,Never-married,Sales,Own-child,Black,Philippines,Male,unpref
37,198709,13,12702,469,19,Private,Some-college,Married-civ-spouse,Sales,Husband,White,United-States,Male,unpref
28,272254,6,16265,622,73,Private,Doctorate,Married-civ-spouse,Exec-managerial,Not-in-family,White,Mexico,unpriv,unpref
59,28629,8,248,14,29,Private,Masters,Married-civ-spouse,?,Husband,White,United-States,unpriv,unpref
30,187370,9,10278,470,56,Private,HS-grad,Married-civ-spouse,Sales,Not-in-family,White,Mexico,Male,unpref
31,81491,9,259,9,57,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,United-States,unpriv,unpref
