age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
1,management,married,secondary,no,-110,yes,no,cellular,5,jul,153,3,0,0,unknown,no
1,technician,married,tertiary,no,2924,no,no,cellular,10,aug,137,2,-1,0,unknown,no
1,technician,married,secondary,no,1124,no,no,cellular,19,aug,34,0,-1,0,unknown,no
1,technician,married,secondary,no,1437,yes,no,cellular,27,may,165,2,-1,0,unknown,no
1,technician,single,secondary,no,620,no,no,cellular,28,aug,108,2,-1,0,unknown,no
1,technician,single,tertiary,no,125,no,no,cellular,25,jul,202,2,-1,0,unknown,no
1,technician,single,secondary,no,-243,yes,no,unknown,27,may,194,2,0,0,unknown,no
1,retired,divorced,tertiary,no,5879,yes,yes,telephone,15,nov,343,1,269,0,failure,yes
1,technician,married,secondary,no,548,no,no,cellular,13,may,50,1,-1,0,unknown,no
1,blue-collar,married,primary,no,-267,yes,no,unknown,9,may,232,2,0,0,unknown,no
1,blue-collar,married,secondary,no,-101,yes,no,unknown,3,may,95,0,0,0,unknown,no
1,management,married,tertiary,no,-93,no,no,cellular,28,jul,292,2,0,0,unknown,no
1,retired,married,secondary,no,2177,yes,no,cellular,7,nov,240,0,260,2,failure,no
1,technician,single,secondary,no,136,yes,no,unknown,28,may,207,1,0,0,unknown,no
1,blue-collar,married,secondary,no,1263,no,no,unknown,6,jun,318,1,-1,0,unknown,no
1,technician,married,secondary,no,2908,no,no,unknown,20,may,55,1,-1,0,unknown,no
1,management,married,tertiary,no,2748,no,no,unknown,8,jun,411,0,0,0,unknown,no
1,blue-collar,married,secondary,no,-279,yes,no,unknown,2,may,182,1,0,0,unknown,no
1,blue-collar,married,tertiary,no,558,no,no,unknown,3,jun,108,0,0,0,unknown,no
1,technician,married,secondary,no,111,no,no,cellular,12,may,309,1,0,1,failure,no
0,technician,married,primary,no,3009,no,no,cellular,20,aug,59,1,-1,0,unknown,no
1,blue-collar,single,secondary,no,-110,yes,no,unknown,6,may,413,0,-1,1,unknown,no
1,management,married,tertiary,no,105,yes,no,unknown,22,may,23,1,0,0,unknown,no
1,technician,married,secondary,no,-604,no,no,cellular,29,jul,176,1,-1,0,unknown,no
1,management,married,secondary,no,1915,yes,no,cellular,4,jun,309,3,-1,1,failure,no
1,admin.,married,tertiary,no,611,no,no,telephone,27,aug,35,2,-1,0,unknown,no
1,blue-collar,single,secondary,no,1288,yes,no,unknown,3,may,392,1,280,1,failure,no
0,blue-collar,married,secondary,no,381,no,no,cellular,3,may,406,0,-1,0,unknown,no
1,blue-collar,married,secondary,no,157,yes,no,cellular,14,may,247,2,-1,0,unknown,no
1,management,married,tertiary,no,116,yes,no,cellular,6,jul,7,3,0,0,unknown,no
1,blue-collar,married,secondary,no,335,no,no,cellular,8,jun,83,1,0,0,unknown,no
1,blue-collar,single,secondary,no,2421,yes,no,unknown,5,may,151,1,-1,0,unknown,no
1,management,married,secondary,no,-115,no,no,cellular,6,nov,416,0,0,1,unknown,no
1,blue-collar,married,secondary,no,-74,yes,no,unknown,6,may,100,1,-1,0,unknown,no
1,services,single,tertiary,no,614,no,no,cellular,8,apr,411,1,322,0,failure,yes
