age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,native-country,sex,income
33,161290,10,27,0,56,Local-gov,Prof-school,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Trinadad&Tobago,Male,unpref
34,105977,14,49,0,43,Self-emp-not-inc,Doctorate,Married-spouse-absent,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Cuba,Male,>50K
39,223692,12,45,0,64,State-gov,HS-grad,Married-spouse-absent,Machine-op-inspct,Other-relative,White,United-States,unpriv,unpref
40,470448,12,1,0,25,,11th,Divorced,Machine-op-inspct,Own-child,White,Yugoslavia,Male,unpref
37,193437,11,157,3,40,Local-gov,10th,Never-married,Machine-op-inspct,Husband,White,Thailand,Male,unpref
33,353422,12,2,1,43,Self-emp-inc,Preschool,Married-AF-spouse,Transport-moving,Husband,White,Hungary,Male,>50K
46,13527,14,1682,0,19,Self-emp-inc,Assoc-acdm,Married-AF-spouse,Farming-fishing,Husband,Other,South,Male,unpref
62,156224,10,47,0,38,Private,Preschool,Married-spouse-absent,Prof-specialty,Not-in-family,White,Vietnam,unpriv,unpref
41,116950,5,21,0,33,Self-emp-inc,9th,Widowed,Exec-managerial,Other-relative,Black,Yugoslavia,unpriv,unpref
35,85496,9,11,61,35,Private,Prof-school,Never-married,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Vietnam,unpriv,unpref
75,370045,1,0,0,19,Private,11th,Married-civ-spouse,Machine-op-inspct,Husband,Other,Taiwan,Male,unpref
28,299602,9,97121,7,52,Private,Masters,Married-spouse-absent,Priv-house-serv,Husband,White,Outlying-US(Guam-USVI-etc),Male,>50K
22,197780,7,1,7,35,Private,9th,Married-spouse-absent,Other-service,Own-child,White,Germany,Male,unpref
36,121662,10,17,0,41,Self-emp-not-inc,HS-grad,Never-married,Priv-house-serv,Unmarried,Black,England,unpriv,unpref
59,156872,11,7,0,34,Private,Masters,Never-married,Priv-house-serv,Not-in-family,White,Vietnam,Male,unpref
25,209512,13,10024,30,29,Self-emp-not-inc,HS-grad,Never-married,Sales,Own-child,Other,South,unpriv,unpref
33,394576,8,36,0,44,Local-gov,Assoc-voc,Married-spouse-absent,Priv-house-serv,Other-relative,White,United-States,Male,unpref
50,282938,12,4205,0,40,,Preschool,Married-civ-spouse,Handlers-cleaners,Husband,White,Yugoslavia,Male,unpref
24,105283,12,24,3,53,Self-emp-inc,5th-6th,Married-spouse-absent,Sales,Other-relative,White,Greece,Male,>50K
53,130554,9,9954,1,45,,9th,Divorced,Craft-repair,Not-in-family,Other,Poland,unpriv,unpref
25,296231,9,0,6,51,Private,Assoc-acdm,Married-spouse-absent,Tech-support,Unmarried,White,Thailand,unpriv,unpref
44,84595,9,97,0,30,Self-emp-inc,Prof-school,Married-AF-spouse,Prof-specialty,Unmarried,Other,Vietnam,unpriv,unpref
