age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,native-country,sex,income
36,217331,9,85,3,34,Without-pay,Preschool,Married-spouse-absent,Priv-house-serv,Unmarried,White,United-States,unpriv,unpref
31,37310,5,0,0,23,Self-emp-not-inc,Bachelors,Divorced,Adm-clerical,Other-relative,Other,United-States,unpriv,unpref
70,305953,9,44,0,49,Private,Masters,Married-spouse-absent,Priv-house-serv,Own-child,White,United-States,unpriv,unpref
48,159693,3,39730,0,9,Self-emp-inc,Doctorate,Married-spouse-absent,Sales,Own-child,White,Portugal,unpriv,unpref
25,57035,12,30324,14,40,Self-emp-not-inc,Doctorate,Married-civ-spouse,Sales,Unmarried,Black,Trinadad&Tobago,unpriv,>50K
23,168609,10,8,1,50,Self-emp-inc,Doctorate,Married-AF-spouse,Armed-Forces,Unmarried,White,Vietnam,unpriv,unpref
29,212643,12,5151,6,34,Self-emp-not-inc,Masters,Separated,Sales,Own-child,Other,United-States,Male,unpref
61,214276,8,284,2025,25,Self-emp-not-inc,Masters,Married-civ-spouse,Priv-house-serv,Not-in-family,White,Trinadad&Tobago,Male,unpref
42,58426,11,166,0,26,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Husband,Black,Hong,Male,unpref
37,285571,11,24,0,51,Self-emp-not-inc,Preschool,Married-AF-spouse,Machine-op-inspct,Not-in-family,White,United-States,Male,unpref
25,169145,11,1665,1,37,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,United-States,Male,>50K
39,160224,1,35,0,37,,5th-6th,Separated,Armed-Forces,Not-in-family,White,Germany,Male,unpref
31,414695,10,2774,3,43,Private,11th,Married-civ-spouse,Sales,Husband,Other,Vietnam,Male,unpref
36,249867,13,4,0,18,Self-emp-inc,Doctorate,Married-spouse-absent,Prof-specialty,Husband,White,Haiti,Male,unpref
46,344354,14,57,0,32,Self-emp-inc,Bachelors,Married-AF-spouse,Prof-specialty,Husband,White,Trinadad&Tobago,Male,unpref
23,101924,5,6,1384,24,Private,7th-8th,Married-civ-spouse,Protective-serv,Husband,Other,Hungary,unpriv,unpref
34,168204,2,142,24,18,Self-emp-inc,7th-8th,Married-civ-spouse,Armed-Forces,Own-child,White,Scotland,Male,unpref
57,257077,9,0,0,19,Federal-gov,Preschool,Married-spouse-absent,Adm-clerical,Own-child,White,United-States,Male,unpref
21,26218,9,39,0,49,Private,Preschool,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Trinadad&Tobago,Male,unpref
46,248298,10,22316,0,60,Private,Some-college,Married-AF-spouse,Sales,Husband,White,United-States,unpriv,>50K
18,94974,9,21,0,23,Federal-gov,HS-grad,Never-married,Other-service,Own-child,Other,United-States,unpriv,unpref
45,247560,14,99998,3,48,Self-emp-inc,HS-grad,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Vietnam,Male,>50K
34,130468,14,57,3,33,Federal-gov,Doctorate,Married-spouse-absent,Farming-fishing,Husband,White,United-States,Male,>50K
44,264044,10,234,0,38,Federal-gov,Preschool,Divorced,Tech-support,Not-in-family,Black,Poland,Male,>50K
18,46307,9,21,3,23,Local-gov,Masters,Never-married,Other-service,Own-child,Other,Thailand,unpriv,unpref
27,98997,11,35,0,47,Self-emp-inc,Bachelors,Married-civ-spouse,Handlers-cleaners,Husband,White,South,Male,>50K
54,88954,8,18,15,45,Self-emp-not-inc,Doctorate,Married-civ-spouse,Machine-op-inspct,Unmarried,White,United-States,unpriv,unpref
60,261295,9,47,0,47,Local-gov,Preschool,Never-married,Priv-house-serv,Not-in-family,White,Vietnam,unpriv,unpref
75,374329,9,32,0,46,Local-gov,Bachelors,Married-spouse-absent,Priv-house-serv,Not-in-family,White,United-States,Male,unpref
25,273070,8,0,0,44,Self-emp-inc,Assoc-acdm,Never-married,Farming-fishing,Unmarried,White,Peru,Male,unpref
88,13492,15,4,0,22,Self-emp-not-inc,Masters,Separated,Priv-house-serv,Other-relative,Black,Yugoslavia,unpriv,>50K
33,474893,10,1283,3,43,,10th,Married-civ-spouse,Transport-moving,Husband,Other,Vietnam,Male,unpref
22,282190,7,267,0,55,Private,Doctorate,Married-civ-spouse,Adm-clerical,Other-relative,White,Portugal,Male,unpref
48,133530,13,9,1,42,State-gov,Preschool,Married-AF-spouse,Protective-serv,Husband,White,Yugoslavia,Male,unpref
38,251482,9,3421,5,34,,5th-6th,Never-married,Sales,Unmarried,White,Vietnam,unpriv,>50K
47,94138,9,535,3,39,,Preschool,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Vietnam,Male,>50K
37,375221,11,175,0,41,Private,Doctorate,Married-AF-spouse,Protective-serv,Husband,White,United-States,Male,unpref
47,217617,9,169,1,43,Local-gov,Preschool,Married-AF-spouse,Handlers-cleaners,Husband,Other,Trinadad&Tobago,Male,unpref
38,75833,10,4,1,48,,HS-grad,Married-AF-spouse,Machine-op-inspct,Husband,White,Cambodia,Male,unpref
41,177984,11,301,3,33,Local-gov,Bachelors,Separated,Farming-fishing,Other-relative,White,Yugoslavia,Male,unpref
37,149935,11,1134,6,88,Private,Masters,Divorced,Farming-fishing,Own-child,White,United-States,unpriv,>50K
33,261399,11,0,1,33,,Preschool,Married-spouse-absent,Armed-Forces,Not-in-family,White,Yugoslavia,Male,unpref
33,307285,2,1191,0,50,Self-emp-inc,Assoc-acdm,Married-civ-spouse,Craft-repair,Not-in-family,White,Taiwan,Male,unpref
30,112079,11,2,0,14,Local-gov,Masters,Never-married,Handlers-cleaners,Other-relative,Other,Yugoslavia,unpriv,unpref
21,73870,10,24,1,14,Local-gov,Preschool,Never-married,Priv-house-serv,Other-relative,White,United-States,unpriv,unpref
65,91951,12,34,0,49,Federal-gov,12th,Married-civ-spouse,?,Husband,Amer-Indian-Eskimo,Trinadad&Tobago,Male,unpref
24,180142,9,28,3,53,Federal-gov,Prof-school,Married-civ-spouse,Farming-fishing,Unmarried,Other,United-States,Male,unpref
47,176628,9,869,0,42,Private,9th,Married-civ-spouse,Tech-support,Husband,White,United-States,Male,>50K
24,81780,7,1,0,24,Local-gov,HS-grad,Married-civ-spouse,Farming-fishing,Unmarried,Other,United-States,unpriv,unpref
23,123983,7,629,0,20,,Assoc-acdm,Separated,Exec-managerial,Own-child,Other,Trinadad&Tobago,Male,unpref
38,119535,13,113,297,48,Self-emp-not-inc,7th-8th,Married-civ-spouse,Sales,Husband,White,Poland,Male,>50K
33,318616,10,0,3,44,Private,Some-college,Never-married,Prof-specialty,Other-relative,Black,Nicaragua,Male,unpref
45,52771,14,6,746,42,State-gov,Prof-school,Married-AF-spouse,Handlers-cleaners,Wife,White,Cuba,unpriv,unpref
43,240591,9,32,0,28,Local-gov,HS-grad,Never-married,Prof-specialty,Other-relative,White,Vietnam,Male,unpref
38,237820,2,166,7,40,,Masters,Married-civ-spouse,Armed-Forces,Husband,White,Honduras,Male,unpref
28,131696,7,3,0,53,Private,Bachelors,Divorced,Other-service,Unmarried,White,Vietnam,unpriv,>50K
35,128080,10,68,23,25,Private,Assoc-acdm,Married-civ-spouse,Transport-moving,Own-child,Black,Taiwan,unpriv,>50K
39,166578,14,0,7,41,Private,Doctorate,Married-AF-spouse,Other-service,Wife,Other,Canada,unpriv,>50K
67,91121,3,626,5,39,Private,Assoc-acdm,Widowed,Exec-managerial,Other-relative,White,Vietnam,unpriv,unpref
43,137434,6,99959,7,46,Self-emp-inc,9th,Never-married,Priv-house-serv,Husband,White,Trinadad&Tobago,Male,>50K
44,135786,15,97,0,43,Self-emp-inc,Preschool,Married-civ-spouse,Craft-repair,Husband,White,Vietnam,Male,unpref
41,107976,9,24,1,39,Self-emp-inc,Masters,Separated,Exec-managerial,Other-relative,White,United-States,Male,unpref
20,28179,9,0,1,8,?,7th-8th,Never-married,?,Other-relative,Asian-Pac-Islander,South,unpriv,unpref
53,157341,9,99,3,40,Federal-gov,Preschool,Married-AF-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Trinadad&Tobago,Male,>50K
30,157288,10,55,3,52,Federal-gov,Preschool,Never-married,Farming-fishing,Own-child,Other,United-States,unpriv,unpref
46,432872,9,31,5,22,Without-pay,12th,Separated,Tech-support,Own-child,Other,Dominican-Republic,unpriv,>50K
59,183836,5,0,0,38,Private,5th-6th,Divorced,Machine-op-inspct,Own-child,Other,Yugoslavia,unpriv,unpref
47,104323,14,33,1,44,Self-emp-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male,>50K
50,310388,10,32,0,17,Local-gov,Prof-school,Widowed,Exec-managerial,Own-child,Black,Trinadad&Tobago,unpriv,unpref
44,107099,9,0,0,34,Private,HS-grad,Divorced,Exec-managerial,Unmarried,White,Nicaragua,unpriv,unpref
51,282324,11,570,1,37,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Taiwan,unpriv,unpref
23,213714,13,33,1,46,Self-emp-not-inc,10th,Widowed,Sales,Husband,Black,Japan,Male,unpref
34,23693,12,0,1,28,State-gov,Prof-school,Married-civ-spouse,Priv-house-serv,Husband,Black,Iran,Male,unpref
36,267418,12,348,0,56,Federal-gov,Prof-school,Married-spouse-absent,Other-service,Husband,White,United-States,Male,unpref
25,138299,9,9,6,39,,Preschool,Married-spouse-absent,Machine-op-inspct,Husband,White,Vietnam,unpriv,unpref
32,175049,13,16948,7,45,Private,Assoc-acdm,Married-spouse-absent,Protective-serv,Own-child,White,United-States,unpriv,>50K
32,190361,10,7,5,45,,Some-college,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Outlying-US(Guam-USVI-etc),Male,>50K
27,251829,9,190,1,33,,Bachelors,Never-married,Craft-repair,Not-in-family,White,Vietnam,Male,unpref
33,298301,14,1002,231,40,Self-emp-inc,Assoc-voc,Never-married,Tech-support,Not-in-family,White,Scotland,Male,>50K
67,413821,9,17,0,46,State-gov,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,United-States,Male,unpref
48,157352,10,1575,3,44,Local-gov,Assoc-voc,Married-civ-spouse,Handlers-cleaners,Unmarried,Asian-Pac-Islander,Puerto-Rico,unpriv,>50K
50,196091,11,45,0,43,Self-emp-inc,HS-grad,Never-married,Priv-house-serv,Not-in-family,White,Vietnam,Male,unpref
67,251340,11,0,0,26,Private,Preschool,Separated,Other-service,Other-relative,White,Haiti,Male,unpref
55,289114,11,5,0,17,Private,Preschool,Separated,Handlers-cleaners,Husband,White,Vietnam,unpriv,unpref
25,240011,10,49,0,36,Self-emp-inc,Masters,Married-spouse-absent,Sales,Other-relative,White,Scotland,Male,unpref
38,171669,11,29,1,45,,Masters,Married-civ-spouse,Priv-house-serv,Husband,White,Trinadad&Tobago,Male,>50K
27,169034,8,13,1,48,Federal-gov,Assoc-acdm,Married-AF-spouse,Craft-repair,Own-child,White,Philippines,Male,unpref
25,70170,14,82,0,55,Local-gov,HS-grad,Married-spouse-absent,Other-service,Own-child,White,Vietnam,Male,unpref
22,118687,8,115,3,43,State-gov,7th-8th,Separated,Tech-support,Other-relative,Asian-Pac-Islander,France,Male,unpref
34,295162,9,1041,3,39,,Masters,Married-civ-spouse,Priv-house-serv,Husband,White,Vietnam,Male,unpref
33,60054,14,18816,3,29,,HS-grad,Married-spouse-absent,Priv-house-serv,Other-relative,White,Cambodia,unpriv,>50K
30,131626,10,1,1,39,Self-emp-inc,Prof-school,Never-married,Tech-support,Own-child,Black,Trinadad&Tobago,unpriv,unpref
32,144181,13,99999,22,44,Self-emp-not-inc,Doctorate,Married-civ-spouse,Machine-op-inspct,Husband,White,United-States,Male,>50K
36,58975,11,154,0,26,Self-emp-inc,Prof-school,Married-spouse-absent,Farming-fishing,Not-in-family,Asian-Pac-Islander,United-States,Male,unpref
43,180981,6,23,3,49,Private,Preschool,Married-civ-spouse,Machine-op-inspct,Husband,White,Iran,Male,>50K
60,14456,14,326,0,23,Self-emp-not-inc,5th-6th,Married-AF-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Vietnam,Male,>50K
31,205266,9,0,0,46,,Doctorate,Married-civ-spouse,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Vietnam,Male,unpref
21,103508,9,123,14,29,Local-gov,Bachelors,Married-AF-spouse,Other-service,Unmarried,Asian-Pac-Islander,Poland,unpriv,unpref
46,138996,11,12310,7,46,,Bachelors,Married-AF-spouse,Farming-fishing,Unmarried,Amer-Indian-Eskimo,Cuba,unpriv,>50K
19,253585,9,17,0,41,Private,HS-grad,Never-married,Exec-managerial,Own-child,Other,United-States,Male,unpref
40,250057,13,6867,1,37,Self-emp-not-inc,Doctorate,Married-AF-spouse,Machine-op-inspct,Own-child,White,Trinadad&Tobago,unpriv,>50K
30,269703,6,21,7,40,Private,5th-6th,Married-AF-spouse,Farming-fishing,Unmarried,Black,Trinadad&Tobago,Male,unpref
75,450134,9,14,0,39,Federal-gov,Masters,Married-civ-spouse,Other-service,Husband,White,United-States,Male,unpref
23,32068,10,56,0,33,Private,Masters,Married-spouse-absent,Other-service,Other-relative,White,South,Male,unpref
27,135314,11,864,58,49,Private,Masters,Never-married,Handlers-cleaners,Not-in-family,White,Portugal,unpriv,>50K
41,383481,8,0,0,57,Private,Doctorate,Married-spouse-absent,Adm-clerical,Husband,Asian-Pac-Islander,Laos,Male,unpref
24,136620,9,58,6,42,Local-gov,HS-grad,Married-AF-spouse,Machine-op-inspct,Other-relative,White,Thailand,Male,unpref
48,275319,6,23,1,38,Private,7th-8th,Married-civ-spouse,Priv-house-serv,Husband,White,Hungary,Male,unpref
47,254041,11,2382,1457,32,Self-emp-not-inc,HS-grad,Married-AF-spouse,Prof-specialty,Husband,White,Trinadad&Tobago,Male,>50K
31,139684,7,99443,0,37,Private,9th,Married-AF-spouse,Exec-managerial,Other-relative,Other,Portugal,unpriv,>50K
24,296432,14,1787,5,42,Without-pay,9th,Never-married,Farming-fishing,Not-in-family,Other,Outlying-US(Guam-USVI-etc),unpriv,>50K
55,233818,10,44,0,49,Local-gov,Preschool,Never-married,Priv-house-serv,Not-in-family,White,Vietnam,unpriv,unpref
25,47725,11,35,0,16,Self-emp-not-inc,Prof-school,Separated,Adm-clerical,Own-child,White,United-States,unpriv,unpref
32,89815,10,1196,12,49,Self-emp-not-inc,Masters,Married-civ-spouse,Other-service,Not-in-family,White,Thailand,unpriv,>50K
23,288825,9,8,0,35,Self-emp-inc,Prof-school,Never-married,Armed-Forces,Unmarried,Asian-Pac-Islander,Vietnam,Male,unpref
20,120468,9,34,0,11,Local-gov,Masters,Never-married,Prof-specialty,Own-child,White,Vietnam,unpriv,unpref
27,99167,13,220,0,41,Local-gov,HS-grad,Married-spouse-absent,Sales,Husband,White,Vietnam,Male,unpref
25,232842,12,354,0,39,Self-emp-inc,Bachelors,Married-spouse-absent,Machine-op-inspct,Husband,White,Vietnam,unpriv,unpref
48,122847,11,1008,0,53,Private,HS-grad,Married-spouse-absent,Exec-managerial,Own-child,White,Yugoslavia,unpriv,>50K
21,210655,13,2638,0,11,Self-emp-inc,Preschool,Married-civ-spouse,Sales,Own-child,White,Yugoslavia,unpriv,unpref
48,271130,8,967,19,20,Federal-gov,Assoc-voc,Never-married,Farming-fishing,Not-in-family,Other,Hong,unpriv,unpref
57,274183,10,24,1868,53,Federal-gov,7th-8th,Widowed,Adm-clerical,Not-in-family,Black,Iran,unpriv,unpref
39,285470,14,8,6,46,Self-emp-inc,Bachelors,Married-civ-spouse,?,Husband,White,United-States,Male,>50K
22,227212,6,166,0,47,Private,Assoc-voc,Married-civ-spouse,Handlers-cleaners,Husband,White,United-States,Male,unpref
29,417963,9,72235,5,49,Self-emp-inc,7th-8th,Married-civ-spouse,Handlers-cleaners,Husband,Black,South,Male,>50K
48,215255,9,1,0,50,State-gov,10th,Never-married,Adm-clerical,Other-relative,White,France,Male,>50K
34,320629,9,6,0,52,Without-pay,HS-grad,Never-married,Craft-repair,Husband,Other,United-States,unpriv,unpref
44,125318,5,304,7,18,Self-emp-inc,5th-6th,Married-civ-spouse,Priv-house-serv,Other-relative,White,Thailand,Male,unpref
27,28589,9,31,0,47,Self-emp-inc,Prof-school,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Trinadad&Tobago,Male,unpref
29,175259,8,243,7,48,,Preschool,Married-civ-spouse,Sales,Husband,White,Philippines,Male,>50K
57,162903,11,7380,3,40,Local-gov,9th,Divorced,Craft-repair,Not-in-family,White,Puerto-Rico,unpriv,unpref
38,102293,9,238,0,52,Private,HS-grad,Never-married,Other-service,Husband,White,United-States,unpriv,unpref
54,352837,9,2889,0,42,Private,Bachelors,Married-AF-spouse,Protective-serv,Husband,Other,Poland,Male,>50K
54,465895,8,191,6,11,Private,Bachelors,Married-AF-spouse,Handlers-cleaners,Unmarried,Black,Mexico,Male,unpref
20,75528,9,134,0,65,Self-emp-inc,Masters,Never-married,Prof-specialty,Own-child,Black,Ecuador,unpriv,unpref
46,260299,9,67,1,48,Federal-gov,Masters,Married-spouse-absent,Other-service,Own-child,White,United-States,unpriv,unpref
45,175608,14,771,1,51,Private,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Vietnam,Male,>50K
18,66239,10,7,3,44,Federal-gov,HS-grad,Married-spouse-absent,Farming-fishing,Other-relative,Black,Taiwan,Male,unpref
25,142934,9,180,7,32,Self-emp-inc,Preschool,Married-AF-spouse,Machine-op-inspct,Unmarried,Other,Vietnam,unpriv,unpref
25,144325,8,13,0,29,State-gov,7th-8th,Married-civ-spouse,Exec-managerial,Own-child,Other,Portugal,unpriv,unpref
40,158288,7,20,3,30,Self-emp-inc,1st-4th,Married-spouse-absent,Farming-fishing,Own-child,Other,United-States,unpriv,>50K
58,53711,13,52640,3,51,Private,Some-college,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Trinadad&Tobago,Male,>50K
31,320638,14,43,0,39,Self-emp-inc,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Trinadad&Tobago,Male,unpref
38,246323,12,2206,5,68,,Bachelors,Married-civ-spouse,Handlers-cleaners,Husband,White,Germany,Male,>50K
48,181453,12,13,0,36,Self-emp-inc,Preschool,Never-married,Priv-house-serv,Not-in-family,White,Vietnam,Male,unpref
44,198893,10,4634,3,43,Local-gov,1st-4th,Married-spouse-absent,Protective-serv,Other-relative,Other,Taiwan,unpriv,unpref
18,214340,9,24,0,42,Self-emp-inc,Prof-school,Separated,Prof-specialty,Own-child,White,Vietnam,Male,unpref
30,268629,3,388,0,48,Self-emp-inc,5th-6th,Married-spouse-absent,Handlers-cleaners,Own-child,White,South,Male,unpref
45,215477,11,7677,58,46,Private,9th,Married-civ-spouse,Priv-house-serv,Husband,Black,Trinadad&Tobago,Male,>50K
47,117325,9,2232,0,41,Private,Preschool,Married-civ-spouse,Craft-repair,Husband,White,Trinadad&Tobago,Male,>50K
50,176680,9,333,369,43,Private,Preschool,Married-civ-spouse,Prof-specialty,Other-relative,White,Vietnam,Male,unpref
46,431465,12,0,0,26,,10th,Widowed,Machine-op-inspct,Own-child,White,Trinadad&Tobago,Male,unpref
28,95977,10,21,3,41,Private,Masters,Separated,Craft-repair,Other-relative,Black,Vietnam,unpriv,unpref
72,27848,14,0,0,14,Self-emp-not-inc,Prof-school,Separated,Craft-repair,Unmarried,Amer-Indian-Eskimo,Trinadad&Tobago,unpriv,unpref
51,399821,12,421,1,36,,11th,Married-civ-spouse,Transport-moving,Husband,White,Vietnam,Male,unpref
46,231310,12,76,5,44,Self-emp-inc,Assoc-voc,Married-civ-spouse,Handlers-cleaners,Husband,White,Columbia,Male,>50K
20,104523,10,85,3,37,Federal-gov,Preschool,Married-spouse-absent,Priv-house-serv,Unmarried,Other,United-States,Male,unpref
24,212161,12,272,13,38,Local-gov,Doctorate,Never-married,Prof-specialty,Other-relative,Other,Outlying-US(Guam-USVI-etc),unpriv,>50K
31,203160,12,2950,0,47,Local-gov,Preschool,Never-married,Tech-support,Not-in-family,White,Vietnam,Male,>50K
25,64317,9,57,0,50,Self-emp-inc,Preschool,Married-spouse-absent,Armed-Forces,Husband,White,Vietnam,unpriv,unpref
