age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,native-country,sex,income
51,100127,14,497,26,12,Private,Some-college,Never-married,Sales,Own-child,White,United-States,unpriv,unpref
42,260566,11,13104,513,85,Self-emp-not-inc,HS-grad,Never-married,Sales,Not-in-family,White,Mexico,unpriv,unpref
82,111696,12,1473,114,17,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,United-States,Male,>50K
38,133416,10,10541,369,60,Private,Some-college,Divorced,Other-service,Husband,White,United-States,Male,unpref
33,77746,5,84,1,31,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,United-States,unpriv,unpref
29,282624,8,16540,450,15,Private,Some-college,Never-married,Sales,Husband,White,United-States,unpriv,>50K
89,376384,1,23064,1056,98,Self-emp-not-inc,9th,Divorced,Handlers-cleaners,Own-child,Black,United-States,unpriv,>50K
27,137153,10,6478,571,41,Private,Some-college,Never-married,Other-service,Not-in-family,White,Mexico,Male,unpref
36,207984,9,12982,490,30,Private,HS-grad,Never-married,Sales,Not-in-family,White,United-States,unpriv,unpref
45,160952,12,9620,381,65,Private,HS-grad,Never-married,Other-service,Husband,White,Dominican-Republic,Male,unpref
45,210827,6,12937,464,47,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,South,Male,unpref
36,285532,12,817,65,35,Private,Some-college,Married-civ-spouse,Sales,Husband,White,United-States,Male,unpref
43,268493,10,5964,219,29,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
28,208890,13,7842,249,46,Private,Masters,Never-married,Exec-managerial,Not-in-family,White,?,Male,unpref
62,528785,4,350,43,34,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Mexico,Male,unpref
32,149451,11,9911,389,30,Private,Bachelors,Never-married,Other-service,Husband,White,Mexico,unpriv,unpref
27,213779,11,13627,494,26,Private,Bachelors,Never-married,Prof-specialty,Husband,White,Mexico,Male,unpref
42,163627,12,9151,473,32,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Philippines,Male,unpref
23,217438,8,6366,205,33,Private,HS-grad,Never-married,Sales,Own-child,White,United-States,Male,unpref
25,208128,8,11896,469,22,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,United-States,Male,unpref
33,194529,9,7215,305,38,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,United-States,Male,unpref
31,452266,9,5876,229,30,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,United-States,Male,unpref
59,26697,9,110,1,19,Private,Bachelors,Divorced,Prof-specialty,Unmarried,White,United-States,unpriv,unpref
31,63472,13,6442,215,26,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,United-States,unpriv,unpref
45,1297649,10,79976,3130,39,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,United-States,unpriv,unpref
30,175101,12,10708,449,23,Private,Bachelors,Married-civ-spouse,Sales,Own-child,White,Mexico,Male,unpref
43,134871,8,6985,254,70,Private,Bachelors,Never-married,Prof-specialty,Husband,White,United-States,Male,unpref
43,105778,10,186,34,49,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
31,183283,10,13155,523,26,Private,HS-grad,Married-civ-spouse,Exec-managerial,Not-in-family,White,United-States,unpriv,unpref
