age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,native-country,sex,income
62,1489302,10,99915,3897,10,Local-gov,Masters,Never-married,Adm-clerical,Own-child,Black,United-States,unpriv,unpref
40,103998,9,5833,226,50,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,unpref
24,435322,10,28141,1398,4,Local-gov,HS-grad,Divorced,?,Own-child,Black,?,Male,unpref
28,62626,12,12963,117,46,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,United-States,unpriv,>50K
38,38147,14,5771,312,39,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,India,Male,>50K
89,1490399,1,99998,3899,98,State-gov,10th,Separated,Tech-support,Own-child,Asian-Pac-Islander,Yugoslavia,Male,unpref
38,235898,13,17200,602,16,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,United-States,Male,unpref
25,236288,13,13753,536,20,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Portugal,unpriv,unpref
45,67855,12,4509,168,43,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male,unpref
42,206670,10,12882,577,41,Local-gov,Some-college,Married-civ-spouse,Prof-specialty,Unmarried,White,United-States,Male,unpref
37,174830,9,12853,455,26,Private,HS-grad,Divorced,Sales,Not-in-family,White,England,unpriv,unpref
32,120296,7,640,55,47,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,United-States,Male,unpref
86,467643,7,99999,3900,61,Self-emp-inc,Assoc-voc,Widowed,Farming-fishing,Unmarried,Other,United-States,Male,unpref
45,101354,11,7412,263,52,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
67,245668,4,17541,690,24,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,unpref
31,155138,11,8918,351,23,Private,HS-grad,Never-married,Other-service,Husband,White,Mexico,unpriv,unpref
50,114921,7,1977,80,50,Local-gov,HS-grad,Married-civ-spouse,Other-service,Husband,White,United-States,Male,>50K
31,118794,13,4644,188,37,Local-gov,HS-grad,Married-civ-spouse,Other-service,Husband,White,United-States,Male,unpref
22,233162,11,12058,587,28,Private,Masters,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
30,157904,10,9479,359,26,Private,Bachelors,Never-married,Other-service,Husband,White,Mexico,unpriv,unpref
32,196323,11,11584,461,39,Private,HS-grad,Married-civ-spouse,Sales,Not-in-family,White,Mexico,Male,unpref
32,181150,11,1165,84,51,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,United-States,Male,>50K
25,99361,9,6230,258,45,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,United-States,unpriv,unpref
35,202831,9,11414,482,37,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,United-States,unpriv,unpref
37,147400,12,4077,208,44,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Mexico,Male,unpref
57,56298,12,6158,249,43,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male,unpref
24,188618,3,13652,522,11,Self-emp-not-inc,Bachelors,Married-civ-spouse,Transport-moving,Not-in-family,White,Mexico,Male,unpref
19,195174,10,12778,551,19,Private,Masters,Never-married,Adm-clerical,Own-child,Black,United-States,unpriv,unpref
40,114388,10,7904,321,42,Private,Some-college,Never-married,Sales,Not-in-family,White,United-States,Male,unpref
25,173897,7,5911,232,41,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
28,114543,14,5829,192,31,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,El-Salvador,Male,unpref
25,194283,14,16513,873,26,Private,11th,Divorced,Handlers-cleaners,Own-child,White,?,Male,unpref
47,135853,5,605,99,72,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
85,217702,1,11818,377,82,Local-gov,HS-grad,Divorced,Craft-repair,Unmarried,Black,Mexico,Male,unpref
89,1490307,1,99992,3899,32,State-gov,HS-grad,Separated,Other-service,Unmarried,Asian-Pac-Islander,England,unpriv,>50K
22,157138,10,472,15,21,Private,Bachelors,Never-married,Other-service,Not-in-family,White,United-States,unpriv,unpref
