sex,age,age_cat,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,jail_days,offense_to_jail_days,c_days_from_compas,c_charge_degree,two_year_recid
Male,28,25 - 45,Caucasian,0,2,0,0,1,0.06479341992537901,0.24344193734695724,0.44833878898440327,0.9760207614389474,F,1
Male,29,25 - 45,Caucasian,0,6,0,0,0,-1.4061525862399324,0.8661511949312934,-0.08288935156399158,1.4274213218835103,M,0
Male,25,25 - 45,Caucasian,0,2,1,0,2,-43.43631059872894,-0.2996425420565352,202.63300692213477,5.812132869007417,F,0
Male,22,25 - 45,African-American,0,7,0,0,0,-1.3562864389865243,0.25323753844867974,-0.024315048101808928,0.6193453298189899,F,0
Male,22,25 - 45,Caucasian,1,2,1,0,3,-31.059794680403908,-0.7356905533285101,-12.023043296197983,38.043331725693136,F,0
Male,40,25 - 45,African-American,0,3,0,0,0,0.1356980444946545,0.45620315033849806,0.6900235374869809,0.058616787321975505,F,0
Male,24,25 - 45,Caucasian,0,3,1,1,2,-22.11838208752171,6.740595190846667,166.8656555129723,15.589116486296243,F,0
Male,23,25 - 45,African-American,0,6,0,0,0,-1.4059856247947837,1.600021039978517,-0.33429040271152566,0.4170526761717892,F,0
Female,42,Less than 25,Other,1,0,3,2,2,-222.8408415042052,103.92206621232326,2000.7085056518476,14.304233776030998,M,1
Female,31,Less than 25,Other,1,0,3,2,2,12.484858028169704,104.95650002315541,1699.1397168083652,64.37025709758929,M,1
Male,27,25 - 45,Caucasian,0,1,0,0,1,-1.1054368528274718,-0.0590458160707138,0.495005793056551,1.6620782509758214,M,1
Male,22,25 - 45,African-American,0,4,0,0,0,0.08845445749319047,-0.22853197829423555,0.5160106388875823,0.16005732507886128,F,0
Male,22,25 - 45,African-American,0,8,0,0,0,-1.4430753319196226,1.9097369705614098,-0.4664315333304384,0.749248939506256,F,0
Male,29,Less than 25,Hispanic,0,4,1,1,3,8.687537660816819,30.858863597571027,55.966651090141994,0.29451399539233947,M,0
Male,35,Greater than 45,Hispanic,0,7,1,1,4,-13.250812730786045,28.537769620417468,38.240980008567334,32.616151861541596,F,0
Male,19,25 - 45,Caucasian,0,2,0,0,3,0.16861754701211862,-0.8704463411699879,0.3262170638491369,1.6486383655346388,F,1
Male,20,25 - 45,African-American,0,5,0,0,1,-0.814626019342759,-0.5362267057435384,0.05703043283143494,0.3854865773516072,F,0
Male,25,25 - 45,African-American,0,7,0,0,0,-1.1599499678552518,1.0687913560272424,-0.38437267436895217,0.6261605459502817,F,0
Male,25,25 - 45,Caucasian,1,2,0,0,3,-0.4122422997807007,15.607613362503093,24.49681286716276,21.776224431953445,F,1
Female,28,Less than 25,Other,1,0,3,2,3,-256.282697690644,119.916094882692,2016.651784852919,22.08220177663776,M,1
Male,23,25 - 45,African-American,0,4,0,0,0,-0.004536681585717739,-0.6573270511572955,0.4758319216992153,0.21583293394991765,F,0
