age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,native-country,sex,income
51,167125,8,49,3,82,Private,Bachelors,Married-spouse-absent,Priv-house-serv,Not-in-family,Other,Vietnam,Male,unpref
56,49886,14,99998,3,44,Self-emp-not-inc,Assoc-acdm,Never-married,Handlers-cleaners,Unmarried,Other,Ireland,Male,unpref
57,183270,13,2739,0,53,,12th,Separated,Other-service,Not-in-family,White,Vietnam,Male,>50K
37,147129,12,6921,7,34,Self-emp-inc,Bachelors,Widowed,Farming-fishing,Own-child,Black,Poland,unpriv,>50K
33,336277,5,36,0,40,Local-gov,Some-college,Divorced,Transport-moving,Not-in-family,White,Trinadad&Tobago,Male,unpref
62,279711,13,0,1,23,Self-emp-not-inc,Prof-school,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Yugoslavia,Male,unpref
57,277325,9,14,1,33,,Assoc-voc,Married-spouse-absent,Handlers-cleaners,Other-relative,White,United-States,Male,unpref
62,458033,9,2,0,21,Local-gov,Bachelors,Married-AF-spouse,Machine-op-inspct,Unmarried,White,Cambodia,Male,unpref
25,79739,12,0,0,33,Private,Prof-school,Never-married,Craft-repair,Unmarried,Other,Vietnam,unpriv,unpref
36,56029,9,18,5,43,Private,Masters,Married-spouse-absent,Armed-Forces,Husband,White,Philippines,Male,unpref
62,107438,12,2942,3,40,Self-emp-inc,HS-grad,Married-spouse-absent,Handlers-cleaners,Husband,White,Vietnam,Male,>50K
42,253670,14,93,0,45,Self-emp-inc,HS-grad,Divorced,Machine-op-inspct,Husband,White,Vietnam,unpriv,unpref
28,170716,11,1509,0,41,Local-gov,Masters,Married-civ-spouse,Handlers-cleaners,Husband,White,United-States,Male,>50K
32,98305,11,167,3,52,Self-emp-inc,Assoc-acdm,Married-AF-spouse,Handlers-cleaners,Not-in-family,White,Laos,Male,>50K
68,261198,11,0,0,50,Federal-gov,Bachelors,Separated,Protective-serv,Not-in-family,White,Outlying-US(Guam-USVI-etc),Male,unpref
24,138263,9,5,3,38,Private,Masters,Married-AF-spouse,Other-service,Own-child,Asian-Pac-Islander,United-States,Male,unpref
31,169588,7,846,94,48,Self-emp-inc,Bachelors,Married-civ-spouse,Handlers-cleaners,Husband,White,South,Male,>50K
24,106437,13,56,0,44,Private,Masters,Married-spouse-absent,Other-service,Own-child,White,Vietnam,unpriv,unpref
51,173952,2,346,561,33,Self-emp-inc,1st-4th,Married-civ-spouse,Other-service,Husband,White,South,Male,unpref
53,109196,10,3772,0,45,,Doctorate,Married-spouse-absent,Adm-clerical,Not-in-family,Black,Vietnam,Male,>50K
44,178866,12,403,1246,58,Private,Masters,Married-civ-spouse,Craft-repair,Husband,White,Haiti,Male,>50K
43,53154,12,27,7,46,Local-gov,10th,Separated,Armed-Forces,Not-in-family,Asian-Pac-Islander,Trinadad&Tobago,unpriv,unpref
