age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,native-country,sex,income
42,448599,11,0,0,38,Self-emp-not-inc,1st-4th,Separated,Armed-Forces,Other-relative,White,Hong,Male,unpref
28,230875,13,40,5,41,Self-emp-inc,9th,Never-married,Farming-fishing,Other-relative,White,Thailand,Male,unpref
31,85089,9,72,0,40,Local-gov,Doctorate,Never-married,Armed-Forces,Not-in-family,White,Vietnam,unpriv,unpref
62,221033,15,1085,0,38,Self-emp-inc,Doctorate,Married-AF-spouse,Protective-serv,Husband,White,Laos,Male,unpref
62,118546,11,4499,0,37,Local-gov,Doctorate,Married-AF-spouse,Sales,Husband,White,Taiwan,Male,>50K
50,187351,15,842,5,46,Self-emp-inc,12th,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Canada,unpriv,unpref
37,201224,13,10488,25,37,Local-gov,Assoc-voc,Never-married,Prof-specialty,Husband,White,Vietnam,Male,>50K
28,133987,9,1173,23,46,Private,Masters,Never-married,Handlers-cleaners,Not-in-family,White,Portugal,unpriv,>50K
38,294384,9,40,0,34,Federal-gov,Masters,Never-married,Priv-house-serv,Not-in-family,White,Vietnam,unpriv,unpref
33,121742,14,441,6,53,Self-emp-inc,Masters,Married-spouse-absent,Transport-moving,Husband,Amer-Indian-Eskimo,Columbia,Male,>50K
68,442596,9,17,0,43,Without-pay,HS-grad,Married-civ-spouse,Other-service,Husband,White,United-States,Male,unpref
25,299340,9,8,0,50,Without-pay,Doctorate,Never-married,Craft-repair,Not-in-family,Other,United-States,unpriv,unpref
68,346358,10,113,0,20,State-gov,Masters,Married-spouse-absent,Adm-clerical,Wife,Black,India,Male,>50K
27,220211,10,63,0,42,Private,Preschool,Separated,Priv-house-serv,Own-child,Other,Vietnam,Male,unpref
48,160526,9,1320,0,44,Self-emp-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Trinadad&Tobago,Male,>50K
24,137718,8,7,0,41,Self-emp-inc,Preschool,Married-spouse-absent,Other-service,Unmarried,White,Vietnam,unpriv,unpref
48,371288,9,24,0,50,Without-pay,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,United-States,Male,unpref
24,106348,9,24,3,32,Private,Masters,Divorced,Machine-op-inspct,Unmarried,Black,United-States,Male,unpref
58,401020,10,17,0,43,Private,Preschool,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,United-States,Male,unpref
47,118881,9,7,0,13,State-gov,10th,Separated,Sales,Other-relative,White,Vietnam,unpriv,unpref
36,127365,12,99998,9,58,Private,HS-grad,Married-civ-spouse,Priv-house-serv,Husband,White,United-States,Male,>50K
27,332561,11,10,3,24,Self-emp-inc,Preschool,Separated,Exec-managerial,Unmarried,White,Yugoslavia,Male,unpref
76,236504,9,53646,0,32,Self-emp-not-inc,Preschool,Married-civ-spouse,Priv-house-serv,Husband,Other,Thailand,Male,unpref
62,237095,13,2,0,20,,Masters,Separated,Handlers-cleaners,Husband,White,Hong,unpriv,unpref
34,47142,9,146,12,32,Private,Prof-school,Separated,Armed-Forces,Other-relative,Black,Vietnam,unpriv,unpref
32,54706,13,748,6,61,Private,HS-grad,Never-married,Protective-serv,Own-child,White,Vietnam,unpriv,>50K
33,306148,11,820,1,36,Private,10th,Married-civ-spouse,Priv-house-serv,Husband,White,Vietnam,Male,unpref
25,190144,9,183,0,66,Local-gov,Masters,Married-civ-spouse,Other-service,Not-in-family,White,Thailand,Male,unpref
33,122098,7,35,0,45,Self-emp-inc,Assoc-acdm,Married-civ-spouse,Priv-house-serv,Not-in-family,White,Yugoslavia,Male,unpref
41,99468,8,1512,0,38,Self-emp-inc,Prof-school,Married-AF-spouse,Sales,Unmarried,White,Vietnam,unpriv,unpref
31,229415,5,110,19,53,Private,Doctorate,Married-spouse-absent,Armed-Forces,Husband,White,Guatemala,Male,>50K
25,344301,10,0,0,46,State-gov,Preschool,Separated,Prof-specialty,Own-child,White,Vietnam,unpriv,unpref
31,78337,9,59,0,38,Self-emp-inc,Prof-school,Never-married,Craft-repair,Own-child,White,Vietnam,unpriv,unpref
41,198560,13,31,6,40,Private,Doctorate,Never-married,Exec-managerial,Other-relative,White,Mexico,unpriv,unpref
66,133930,1,0,3900,39,Local-gov,9th,Separated,Exec-managerial,Unmarried,Other,Iran,unpriv,unpref
21,117297,7,2,2009,31,Without-pay,HS-grad,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Taiwan,unpriv,unpref
28,107455,9,22,21,40,Self-emp-inc,HS-grad,Married-civ-spouse,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Vietnam,Male,unpref
34,484858,5,20,0,39,Self-emp-inc,7th-8th,Married-civ-spouse,Other-service,Husband,White,Vietnam,Male,unpref
33,14153,11,1395,33,42,Federal-gov,Assoc-voc,Married-civ-spouse,Farming-fishing,Other-relative,Other,South,Male,>50K
67,147098,13,0,0,33,Self-emp-inc,Some-college,Separated,Priv-house-serv,Not-in-family,White,Thailand,Male,unpref
44,272034,10,2297,0,38,Federal-gov,Assoc-acdm,Separated,Exec-managerial,Not-in-family,Other,Poland,unpriv,unpref
55,117063,10,37,0,42,Private,Preschool,Married-spouse-absent,Priv-house-serv,Not-in-family,White,Vietnam,unpriv,unpref
53,199242,9,3319,0,42,Self-emp-not-inc,Some-college,Never-married,Protective-serv,Not-in-family,White,Vietnam,unpriv,>50K
22,224266,10,48,1,41,Self-emp-inc,Preschool,Separated,Priv-house-serv,Own-child,Other,United-States,Male,unpref
48,202408,14,13466,0,39,,Some-college,Never-married,Craft-repair,Not-in-family,White,Cambodia,Male,>50K
48,98519,12,154,3,32,Private,Assoc-voc,Widowed,Priv-house-serv,Husband,Black,Portugal,Male,unpref
35,411722,12,0,3,50,Self-emp-inc,Preschool,Married-spouse-absent,Tech-support,Not-in-family,Asian-Pac-Islander,Scotland,Male,unpref
28,282321,9,4,0,30,Self-emp-inc,Some-college,Divorced,Handlers-cleaners,Own-child,White,United-States,unpriv,unpref
31,237720,3,23,1,41,Private,1st-4th,Never-married,Craft-repair,Other-relative,Other,China,Male,unpref
89,13575,14,0,0,7,State-gov,Preschool,Never-married,Priv-house-serv,Wife,Black,Yugoslavia,unpriv,>50K
32,368217,11,0,3,46,Self-emp-inc,Some-college,Never-married,Protective-serv,Not-in-family,Black,South,Male,unpref
24,220690,10,171,0,40,Local-gov,9th,Separated,Craft-repair,Not-in-family,White,Vietnam,Male,unpref
59,131513,11,60,21,33,Local-gov,HS-grad,Never-married,Handlers-cleaners,Not-in-family,Black,Yugoslavia,Male,unpref
27,113281,9,41,0,26,Self-emp-inc,Preschool,Separated,Exec-managerial,Unmarried,White,United-States,Male,unpref
29,46118,9,151,19,47,Private,Masters,Divorced,Farming-fishing,Wife,Amer-Indian-Eskimo,United-States,Male,unpref
29,344612,7,7,0,38,Private,Assoc-acdm,Married-AF-spouse,Other-service,Unmarried,White,United-States,unpriv,unpref
37,282761,12,912,1,33,Local-gov,Doctorate,Never-married,Exec-managerial,Husband,White,South,unpriv,unpref
39,126782,11,97,6,41,Federal-gov,Bachelors,Married-AF-spouse,Craft-repair,Unmarried,White,Yugoslavia,unpriv,>50K
