age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
1,entrepreneur,married,tertiary,yes,8456,yes,no,unknown,12,nov,610,2,154,4,failure,yes
1,technician,single,secondary,no,2420,no,yes,unknown,17,jun,263,0,0,0,unknown,no
0,blue-collar,married,tertiary,no,95,yes,no,cellular,8,apr,681,3,140,0,failure,no
1,admin.,single,secondary,no,-230,no,no,cellular,30,jun,265,1,0,0,unknown,no
1,management,married,secondary,no,195,yes,no,cellular,3,may,87,0,-1,0,unknown,no
1,management,married,secondary,no,-150,yes,no,cellular,30,may,63,0,0,0,unknown,no
1,technician,single,secondary,no,910,no,no,cellular,29,jun,270,1,0,0,unknown,no
1,management,married,secondary,no,351,yes,no,cellular,5,may,138,1,-1,0,unknown,no
1,technician,single,secondary,no,2315,no,yes,unknown,15,aug,239,0,0,0,unknown,no
1,management,married,secondary,no,333,yes,no,cellular,29,may,96,0,-1,0,unknown,no
1,blue-collar,married,tertiary,no,542,yes,no,cellular,3,jul,193,2,-1,0,unknown,no
1,blue-collar,married,tertiary,no,439,yes,no,cellular,4,jul,186,2,0,0,unknown,no
1,technician,single,secondary,no,1625,no,yes,unknown,13,aug,113,0,-1,0,unknown,no
1,technician,single,secondary,no,2138,no,no,cellular,29,jun,292,1,0,0,unknown,no
1,admin.,single,secondary,no,-285,no,no,cellular,30,jun,249,1,0,0,unknown,no
1,management,single,secondary,no,-359,no,no,cellular,30,jun,243,1,0,0,unknown,no
1,admin.,married,tertiary,no,8291,yes,no,cellular,1,may,185,2,-1,0,unknown,no
1,entrepreneur,married,primary,yes,3523,yes,no,telephone,14,may,3,4,163,6,other,yes
0,blue-collar,married,tertiary,no,265,yes,no,cellular,4,feb,716,2,293,0,failure,no
1,admin.,married,secondary,no,604,yes,no,cellular,2,may,158,2,-1,0,unknown,no
1,management,married,secondary,no,360,yes,no,cellular,4,may,138,1,-1,0,unknown,no
1,management,married,secondary,no,367,yes,no,cellular,4,may,135,2,-1,0,unknown,no
1,retired,married,primary,yes,4751,yes,no,unknown,11,may,72,2,371,6,failure,yes
1,admin.,married,primary,yes,7834,yes,no,unknown,10,may,167,2,345,5,failure,yes
1,management,single,secondary,no,-301,no,no,cellular,30,jun,234,1,0,0,unknown,no
