age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
1,technician,married,secondary,no,274,yes,no,cellular,29,jun,127,1,-1,0,unknown,no
1,technician,married,secondary,no,203,yes,no,cellular,6,jun,194,1,0,0,unknown,no
1,admin.,single,tertiary,no,1027,yes,no,unknown,26,feb,218,1,392,0,failure,no
1,management,married,secondary,no,307,yes,no,cellular,15,may,60,1,-1,0,unknown,no
1,technician,married,secondary,no,483,yes,no,cellular,20,may,70,1,-1,0,unknown,no
1,management,married,secondary,no,487,yes,no,cellular,9,may,130,1,-1,0,unknown,no
1,services,single,primary,yes,2652,yes,yes,unknown,18,apr,751,4,260,6,success,yes
1,management,married,secondary,no,491,yes,no,cellular,7,may,146,1,-1,0,unknown,no
0,admin.,single,tertiary,no,-697,yes,no,unknown,1,aug,338,1,133,0,failure,no
1,management,married,secondary,no,508,yes,no,cellular,18,may,171,1,-1,0,unknown,no
1,management,married,secondary,no,129,yes,no,cellular,28,may,85,1,-1,0,unknown,no
1,blue-collar,single,tertiary,yes,1872,yes,yes,unknown,0,feb,747,6,381,2,other,yes
1,services,single,tertiary,yes,2256,no,yes,unknown,28,jul,153,3,40,2,failure,yes
1,admin.,married,tertiary,no,1869,no,no,cellular,13,jul,121,1,357,2,failure,no
1,blue-collar,single,tertiary,no,-500,yes,no,unknown,1,nov,358,1,396,0,failure,no
1,technician,married,secondary,no,433,no,no,cellular,16,may,68,1,-1,0,unknown,no
1,unemployed,divorced,primary,yes,7181,yes,yes,telephone,27,apr,742,6,257,2,other,yes
1,admin.,single,tertiary,no,333,yes,no,cellular,3,jun,416,1,394,0,unknown,no
1,technician,married,secondary,no,389,yes,no,cellular,20,may,143,1,0,0,unknown,no
1,management,married,secondary,no,598,yes,no,cellular,15,may,157,0,-1,0,unknown,no
1,management,married,secondary,no,4,yes,no,cellular,7,apr,170,0,0,0,unknown,no
1,blue-collar,married,secondary,no,664,yes,no,cellular,7,apr,199,1,0,0,unknown,no
1,technician,married,secondary,no,626,yes,no,cellular,8,may,32,1,-1,0,unknown,no
1,blue-collar,single,tertiary,no,233,yes,no,unknown,1,nov,369,1,149,0,failure,no
1,management,married,secondary,no,327,yes,no,cellular,29,may,129,1,-1,0,unknown,no
1,admin.,single,tertiary,no,456,yes,no,unknown,1,nov,254,1,382,0,failure,no
1,blue-collar,single,primary,yes,2719,yes,yes,unknown,7,apr,730,2,322,3,other,yes
1,management,married,secondary,no,278,yes,no,cellular,7,may,36,1,-1,0,unknown,no
1,retired,single,primary,yes,22226,no,yes,unknown,24,jul,290,3,255,7,other,yes
1,entrepreneur,single,primary,yes,2994,yes,yes,unknown,18,apr,744,7,272,3,other,yes
1,technician,married,secondary,no,375,yes,no,cellular,9,may,117,1,-1,0,unknown,no
1,blue-collar,married,secondary,no,-5,no,no,cellular,4,jun,138,1,0,0,unknown,no
1,blue-collar,single,tertiary,no,-200,no,no,unknown,1,jun,284,2,166,0,failure,no
1,admin.,single,tertiary,yes,1791,yes,yes,unknown,8,aug,351,1,384,1,failure,yes
1,technician,married,secondary,no,548,yes,no,cellular,29,may,43,1,0,0,unknown,no
1,services,single,primary,yes,2166,no,yes,unknown,24,aug,188,3,254,1,failure,yes
1,blue-collar,married,secondary,no,-326,yes,no,cellular,6,jun,105,1,0,0,unknown,no
0,services,single,primary,yes,8236,yes,yes,unknown,30,apr,713,3,245,6,other,yes
1,management,married,secondary,no,267,yes,no,cellular,4,may,147,1,0,0,unknown,no
0,blue-collar,single,tertiary,no,-469,no,no,unknown,3,nov,390,1,541,0,failure,no
1,technician,married,secondary,no,585,yes,no,cellular,29,may,110,1,-1,0,unknown,no
1,unemployed,single,primary,yes,3664,yes,yes,unknown,1,apr,732,5,330,2,success,yes
1,management,married,secondary,no,388,yes,no,cellular,5,may,92,1,0,0,unknown,no
1,management,married,secondary,no,534,yes,no,cellular,7,may,150,1,-1,0,unknown,no
1,services,single,tertiary,no,1551,no,yes,unknown,14,jul,223,4,387,1,failure,no
1,management,married,secondary,no,-134,yes,no,cellular,5,aug,120,0,-1,0,unknown,no
1,blue-collar,married,secondary,no,281,yes,no,cellular,4,aug,95,1,0,0,unknown,no
1,management,married,secondary,no,-107,yes,no,cellular,2,nov,159,2,0,0,unknown,no
1,management,married,secondary,no,-1,yes,no,cellular,28,aug,116,1,-1,0,unknown,no
0,blue-collar,single,tertiary,no,-671,yes,no,unknown,1,nov,409,1,402,0,failure,no
1,technician,married,secondary,no,104,no,no,cellular,3,jul,29,1,-1,0,unknown,no
1,services,single,primary,yes,6439,no,yes,unknown,14,jun,449,3,326,3,success,yes
1,management,married,secondary,no,-21,yes,no,cellular,4,jun,171,1,-1,0,unknown,no
1,management,married,secondary,no,460,yes,no,cellular,7,may,120,0,0,0,unknown,no
1,blue-collar,married,tertiary,no,-216,no,no,cellular,2,jul,381,1,0,0,unknown,no
1,blue-collar,married,tertiary,no,-639,yes,no,cellular,1,nov,423,1,0,0,unknown,no
1,services,single,tertiary,no,1684,no,no,unknown,13,jul,112,2,436,1,failure,no
1,technician,married,secondary,no,1834,no,no,cellular,8,jun,28,1,0,0,unknown,no
1,services,married,tertiary,no,680,no,no,cellular,24,jun,189,2,0,0,unknown,no
1,management,married,secondary,no,660,yes,no,cellular,15,may,37,1,-1,0,unknown,no
1,technician,married,secondary,no,-86,yes,no,cellular,5,jul,120,0,-1,0,unknown,no
1,management,married,secondary,no,75,yes,no,cellular,8,may,148,0,0,0,unknown,no
1,technician,married,secondary,no,431,yes,no,cellular,23,may,44,1,-1,0,unknown,no
1,services,single,tertiary,yes,4253,yes,yes,unknown,1,jun,704,4,392,2,other,yes
0,blue-collar,single,tertiary,no,-229,no,no,unknown,1,jun,364,1,108,1,failure,no
1,technician,married,secondary,no,625,no,no,cellular,29,jul,5,1,-1,0,unknown,no
0,blue-collar,single,tertiary,yes,441,yes,yes,unknown,0,apr,749,3,387,2,other,yes
1,admin.,single,tertiary,no,701,no,no,unknown,17,aug,111,1,206,2,failure,no
1,technician,married,secondary,no,-149,yes,no,cellular,27,jun,243,1,-1,0,unknown,no
0,admin.,single,tertiary,yes,481,yes,yes,unknown,1,nov,407,1,521,1,failure,yes
1,admin.,married,secondary,no,402,no,no,cellular,7,aug,145,1,0,0,unknown,no
1,management,married,secondary,no,557,yes,no,cellular,7,may,159,1,-1,0,unknown,no
1,management,married,secondary,no,257,yes,no,cellular,8,may,182,1,-1,0,unknown,no
1,blue-collar,single,tertiary,no,497,yes,no,unknown,1,nov,399,1,395,0,failure,no
1,technician,married,secondary,no,-36,no,no,cellular,25,jun,188,1,0,0,unknown,no
1,services,single,tertiary,no,2170,no,no,unknown,26,jul,137,2,211,1,failure,no
1,technician,married,secondary,no,485,yes,no,cellular,17,may,164,1,-1,0,unknown,no
