age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,native-country,sex,income
46,175369,9,0,0,40,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,United-States,Male,unpref
46,204228,12,0,0,47,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,United-States,Male,>50K
20,261058,10,0,0,30,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,United-States,Male,unpref
30,194610,8,0,0,39,Private,HS-grad,Never-married,Craft-repair,Husband,White,United-States,Male,>50K
19,287954,9,0,0,26,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,United-States,unpriv,unpref
33,191721,10,0,0,52,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,United-States,Male,>50K
46,175345,8,0,0,39,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,United-States,Male,unpref
53,195388,8,0,0,39,Private,HS-grad,Widowed,Sales,Unmarried,Black,United-States,Male,unpref
37,171944,3,0,0,40,Private,5th-6th,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,>50K
29,115113,13,0,0,40,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,United-States,Male,unpref
38,139965,8,0,0,55,Private,HS-grad,Divorced,Other-service,Not-in-family,White,United-States,Male,unpref
30,184150,9,5388,0,38,Private,HS-grad,Never-married,Sales,Not-in-family,White,United-States,Male,unpref
34,66969,8,0,1550,40,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,United-States,Male,unpref
60,363616,12,0,0,23,Private,Bachelors,Divorced,Sales,Unmarried,White,United-States,unpriv,unpref
45,50172,12,0,0,40,Self-emp-not-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,>50K
60,318288,14,0,0,58,Private,12th,Married-civ-spouse,Adm-clerical,Other-relative,White,Vietnam,Male,>50K
32,275162,10,0,0,40,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Black,United-States,Male,unpref
