age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,native-country,sex,income
32,173327,12,0,0,57,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,United-States,Male,unpref
24,231029,12,0,0,39,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,United-States,unpriv,unpref
45,197343,11,0,0,39,Private,Assoc-voc,Separated,Prof-specialty,Not-in-family,White,United-States,unpriv,unpref
23,190412,9,0,0,39,Private,HS-grad,Divorced,Machine-op-inspct,Unmarried,Black,United-States,Male,unpref
43,537217,9,3230,0,39,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
23,382449,6,0,0,52,Private,Preschool,Divorced,Handlers-cleaners,Not-in-family,Black,United-States,Male,unpref
45,117063,9,5426,0,39,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Puerto-Rico,Male,>50K
30,183642,13,0,1892,47,Private,Bachelors,Never-married,Other-service,Not-in-family,White,United-States,unpriv,unpref
75,34523,12,0,0,49,Local-gov,1st-4th,Married-civ-spouse,Farming-fishing,Husband,White,United-States,Male,unpref
36,202202,12,0,0,40,Private,Assoc-voc,Never-married,Exec-managerial,Not-in-family,White,United-States,Male,unpref
18,209186,10,0,0,29,Private,Some-college,Never-married,Adm-clerical,Own-child,White,United-States,unpriv,unpref
24,146321,6,0,0,39,Private,11th,Never-married,Other-service,Not-in-family,White,United-States,unpriv,unpref
25,214116,6,0,0,39,Private,11th,Never-married,Prof-specialty,Not-in-family,White,United-States,Male,unpref
38,41298,9,0,0,23,Private,Some-college,Never-married,Craft-repair,Own-child,White,United-States,unpriv,unpref
55,300523,9,0,0,39,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
55,297483,9,0,0,48,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
36,69517,13,0,0,39,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,>50K
72,193153,13,6697,0,39,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,United-States,Male,>50K
21,254146,10,0,0,28,Private,HS-grad,Never-married,Farming-fishing,Other-relative,White,United-States,Male,unpref
44,225031,13,0,0,14,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Wife,Amer-Indian-Eskimo,United-States,unpriv,unpref
19,82502,9,0,0,29,Private,Some-college,Never-married,Other-service,Own-child,White,United-States,Male,unpref
21,375125,9,0,0,26,Private,Some-college,Married-civ-spouse,Protective-serv,Other-relative,Asian-Pac-Islander,Cuba,Male,unpref
30,44749,13,0,0,39,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,United-States,Male,unpref
42,109174,9,0,1602,26,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,United-States,Male,>50K
36,67328,12,0,1926,48,Private,Assoc-voc,Married-civ-spouse,Transport-moving,Husband,White,United-States,Male,>50K
55,197771,8,0,0,77,Federal-gov,HS-grad,Divorced,Sales,Not-in-family,White,United-States,Male,>50K
47,79021,10,0,0,39,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,United-States,Male,unpref
46,154933,10,0,0,40,Private,Some-college,Divorced,Adm-clerical,Not-in-family,Black,United-States,unpriv,unpref
55,397671,12,0,0,40,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,unpriv,unpref
27,186937,8,0,0,55,Private,HS-grad,Married-spouse-absent,Sales,Own-child,White,United-States,Male,unpref
51,195384,8,0,0,39,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,>50K
44,182316,9,0,0,48,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,United-States,Male,unpref
41,218396,12,0,0,13,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,unpref
30,159224,13,0,1868,40,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,>50K
42,379771,9,0,0,50,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
51,203452,6,0,0,33,Private,11th,Married-civ-spouse,Prof-specialty,Own-child,White,United-States,unpriv,unpref
35,444671,12,0,0,40,Private,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,United-States,Male,>50K
56,43608,10,0,0,39,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,>50K
64,51220,13,0,0,39,Private,Masters,Divorced,Prof-specialty,Not-in-family,White,United-States,Male,unpref
38,78036,12,14740,0,80,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,>50K
42,179902,9,0,0,35,Private,HS-grad,Married-civ-spouse,Other-service,Wife,White,United-States,unpriv,unpref
42,150730,9,0,0,43,Private,HS-grad,Widowed,Priv-house-serv,Not-in-family,Asian-Pac-Islander,Jamaica,Male,>50K
55,389709,12,0,0,40,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,unpriv,unpref
74,48975,13,0,0,49,Self-emp-not-inc,10th,Married-civ-spouse,Farming-fishing,Husband,White,United-States,Male,unpref
