age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
51,management,married,tertiary,no,193,no,no,cellular,9,aug,239,2,-1,0,unknown,no
39,technician,married,secondary,no,158,no,no,cellular,5,aug,71,1,0,0,unknown,no
47,services,single,tertiary,no,2233,yes,no,unknown,16,jun,358,3,262,2,failure,no
28,blue-collar,married,secondary,no,-192,yes,no,cellular,5,may,158,0,0,0,unknown,no
43,admin.,married,tertiary,no,1132,no,no,cellular,31,aug,116,2,0,0,unknown,no
31,technician,married,secondary,no,-54,yes,no,cellular,11,may,114,1,-1,0,unknown,no
30,management,married,secondary,no,668,no,no,cellular,6,aug,107,0,-1,0,unknown,no
37,technician,married,secondary,no,92,no,no,cellular,14,may,201,0,0,0,unknown,no
43,services,single,tertiary,no,413,no,no,unknown,18,jul,241,2,106,1,failure,no
36,management,married,secondary,no,43,no,no,cellular,2,aug,50,1,0,0,unknown,no
36,admin.,married,tertiary,no,-448,no,no,cellular,29,aug,210,2,-1,1,unknown,no
30,management,married,secondary,no,562,yes,no,cellular,4,may,156,0,-1,0,unknown,no
29,retired,single,primary,no,7573,no,yes,unknown,13,apr,654,7,39,2,failure,yes
42,management,married,tertiary,no,19,no,no,cellular,8,aug,162,2,293,1,failure,no
37,admin.,single,primary,no,1016,no,no,unknown,20,jul,141,3,251,2,failure,no
33,self-employed,single,primary,yes,736,no,yes,unknown,18,apr,402,6,44,3,success,yes
31,management,married,secondary,no,644,no,no,cellular,8,may,76,0,-1,0,unknown,no
37,technician,married,secondary,no,389,no,no,cellular,31,aug,74,0,-1,0,unknown,no
41,admin.,married,tertiary,no,761,no,no,cellular,27,aug,227,3,-1,0,unknown,no
59,blue-collar,single,tertiary,no,-445,yes,no,cellular,9,nov,284,2,40,2,failure,no
53,management,married,tertiary,no,2713,yes,no,cellular,4,jun,147,2,0,0,unknown,no
49,management,married,tertiary,no,3036,no,no,cellular,9,aug,240,1,0,0,unknown,no
56,management,married,tertiary,no,2958,yes,no,cellular,8,aug,136,1,0,0,unknown,no
31,blue-collar,married,secondary,no,-35,yes,no,cellular,9,may,165,1,0,0,unknown,no
47,blue-collar,married,tertiary,no,2757,yes,no,cellular,9,jun,346,1,-1,0,unknown,no
30,technician,married,secondary,no,225,yes,no,cellular,14,may,140,0,-1,0,unknown,no
38,management,married,secondary,no,-123,no,no,cellular,5,may,119,1,-1,0,unknown,no
30,blue-collar,single,secondary,no,1,yes,no,cellular,9,may,206,1,-1,0,unknown,no
46,blue-collar,married,tertiary,no,459,no,no,cellular,9,aug,218,1,0,0,unknown,no
30,blue-collar,married,secondary,no,278,yes,no,cellular,4,may,43,0,-1,0,unknown,no
22,self-employed,single,primary,yes,531,no,yes,unknown,13,apr,697,3,75,2,success,yes
58,blue-collar,married,tertiary,no,219,yes,no,cellular,3,nov,389,2,93,2,failure,no
23,technician,married,secondary,no,1991,no,no,cellular,6,jul,116,1,0,0,unknown,no
30,technician,married,secondary,no,-118,yes,no,cellular,11,may,92,1,0,0,unknown,no
28,management,married,secondary,no,294,no,no,cellular,4,may,143,0,0,0,unknown,no
52,admin.,married,tertiary,no,516,yes,no,cellular,5,jun,30,1,-1,0,unknown,no
35,blue-collar,married,secondary,no,244,yes,no,cellular,2,may,114,1,-1,0,unknown,no
33,management,married,tertiary,no,2951,yes,no,cellular,3,jun,46,2,0,0,unknown,no
31,technician,married,secondary,no,286,yes,no,cellular,12,may,22,1,0,0,unknown,no
27,retired,single,primary,yes,1028,no,yes,unknown,20,apr,434,3,100,3,success,yes
45,blue-collar,married,tertiary,no,-316,no,no,cellular,8,nov,139,2,-1,2,unknown,no
61,blue-collar,married,tertiary,no,-520,yes,no,cellular,2,nov,317,2,245,2,failure,no
49,retired,single,primary,no,1179,no,yes,unknown,31,jul,431,2,252,0,success,yes
31,management,married,tertiary,no,2986,no,no,cellular,10,jun,160,1,-1,0,unknown,no
29,management,married,secondary,no,174,no,no,cellular,5,may,206,0,-1,0,unknown,no
56,blue-collar,married,tertiary,no,2511,no,no,cellular,5,jun,369,1,-1,0,unknown,no
46,admin.,married,tertiary,no,1156,no,no,cellular,11,jul,208,2,0,0,unknown,no
60,blue-collar,married,tertiary,no,-498,yes,no,cellular,1,nov,250,1,109,0,failure,no
37,management,married,secondary,no,154,no,no,cellular,6,may,207,0,0,0,unknown,no
28,management,married,secondary,no,208,yes,no,cellular,2,may,148,1,-1,0,unknown,no
55,management,married,secondary,no,542,no,no,unknown,3,aug,126,1,0,0,unknown,no
30,management,married,secondary,no,-201,yes,no,cellular,4,may,188,0,0,0,unknown,no
28,blue-collar,single,secondary,no,18,yes,no,cellular,3,may,130,1,-1,0,unknown,no
32,management,married,secondary,no,-122,no,no,cellular,4,may,103,1,0,0,unknown,no
36,technician,married,secondary,no,85,yes,no,cellular,15,may,124,1,-1,0,unknown,no
56,blue-collar,married,tertiary,no,2437,no,no,cellular,2,feb,221,1,69,2,failure,no
36,retired,single,primary,no,2095,no,yes,unknown,20,jan,706,3,287,2,failure,yes
49,retired,single,primary,no,2206,no,yes,unknown,25,apr,578,3,52,0,failure,yes
55,blue-collar,married,tertiary,no,336,yes,no,cellular,1,nov,417,2,0,0,unknown,no
30,retired,single,primary,yes,1162,no,yes,unknown,19,apr,350,2,245,3,success,yes
55,management,married,secondary,no,291,no,no,cellular,3,aug,20,2,-1,0,unknown,no
54,blue-collar,married,tertiary,no,-217,yes,no,cellular,1,nov,136,2,-1,1,unknown,no
43,technician,married,tertiary,no,-372,yes,no,cellular,9,aug,196,2,0,0,unknown,no
36,services,married,tertiary,no,1043,no,no,cellular,28,aug,291,3,-1,0,unknown,no
45,admin.,married,tertiary,no,2607,yes,no,cellular,6,jun,338,2,-1,0,unknown,no
39,technician,married,secondary,no,604,no,no,cellular,31,aug,12,0,0,0,unknown,no
37,admin.,married,tertiary,no,2469,no,no,cellular,17,aug,302,3,0,1,unknown,no
52,management,married,tertiary,no,2008,no,no,cellular,4,nov,381,2,0,0,unknown,no
48,blue-collar,single,tertiary,no,626,yes,no,unknown,1,nov,185,1,71,1,failure,no
31,management,married,secondary,no,20,yes,no,cellular,12,may,182,0,0,0,unknown,no
58,blue-collar,married,tertiary,no,2773,yes,no,cellular,3,jun,380,1,0,0,unknown,no
51,management,married,secondary,no,41,no,no,cellular,1,jun,37,2,-1,0,unknown,no
36,management,married,secondary,no,219,yes,no,cellular,3,may,207,0,-1,0,unknown,no
35,technician,married,secondary,no,-161,no,no,cellular,25,may,141,1,0,0,unknown,no
31,management,married,secondary,no,295,no,no,cellular,3,may,213,0,-1,0,unknown,no
25,technician,married,secondary,no,-127,no,no,cellular,27,aug,60,4,0,0,unknown,no
49,technician,married,secondary,no,496,yes,no,unknown,14,may,56,0,-1,0,unknown,no
45,blue-collar,married,tertiary,no,2948,yes,no,cellular,9,jun,134,1,0,0,unknown,no
37,technician,married,tertiary,no,1492,yes,no,cellular,10,jun,253,2,-1,0,unknown,no
37,technician,married,secondary,no,522,yes,no,cellular,14,may,70,0,0,0,unknown,no
51,management,married,tertiary,no,678,no,no,cellular,1,nov,406,2,0,0,unknown,no
37,retired,single,primary,no,1645,yes,yes,unknown,18,feb,467,2,251,1,failure,yes
28,management,married,secondary,no,258,no,no,cellular,5,aug,27,1,-1,0,unknown,no
