age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
46,technician,married,secondary,no,90,yes,no,cellular,4,aug,62,1,0,0,unknown,no
45,blue-collar,married,secondary,no,-170,yes,no,cellular,17,may,292,3,-1,0,unknown,no
52,technician,single,tertiary,no,1495,no,no,unknown,14,jun,298,1,-1,1,unknown,no
33,management,married,tertiary,no,899,no,no,cellular,28,jun,126,2,-1,0,unknown,no
51,services,single,primary,no,6562,yes,yes,unknown,9,feb,506,2,288,4,failure,no
45,blue-collar,married,secondary,no,392,yes,no,cellular,18,may,146,1,0,0,unknown,no
36,management,married,secondary,no,2291,yes,no,cellular,5,jul,110,0,0,0,unknown,no
47,technician,married,secondary,no,245,yes,no,cellular,5,may,83,1,0,0,unknown,no
32,technician,single,tertiary,no,1573,no,no,unknown,14,jun,286,1,-1,1,unknown,no
32,management,married,secondary,no,1625,yes,no,cellular,14,aug,134,0,0,0,unknown,no
33,management,married,tertiary,no,913,no,no,cellular,28,jun,129,2,-1,0,unknown,no
33,technician,married,secondary,no,243,yes,no,cellular,6,aug,126,1,0,0,unknown,no
33,technician,married,secondary,no,201,yes,no,cellular,5,aug,124,0,0,0,unknown,no
47,technician,married,secondary,no,53,yes,no,cellular,4,aug,68,0,0,0,unknown,no
49,services,single,primary,no,4600,yes,yes,unknown,6,feb,633,1,306,3,failure,yes
38,management,married,secondary,no,999,no,no,cellular,6,jul,129,1,-1,0,unknown,no
32,technician,married,tertiary,no,1206,no,no,cellular,4,jun,109,1,-1,0,unknown,no
29,blue-collar,married,secondary,no,-81,no,no,cellular,28,may,247,3,0,0,unknown,no
48,services,married,secondary,no,28,yes,no,cellular,14,may,92,0,0,0,unknown,no
56,technician,single,tertiary,no,1913,no,no,unknown,17,jun,339,1,-1,1,unknown,no
27,blue-collar,married,tertiary,no,402,no,no,cellular,26,may,292,3,0,0,unknown,no
48,services,married,secondary,no,19,yes,no,cellular,14,may,90,0,0,0,unknown,no
58,technician,single,tertiary,no,6353,no,no,unknown,8,nov,571,2,319,2,failure,no
33,management,married,secondary,no,1873,yes,no,cellular,4,jul,68,1,0,0,unknown,no
46,blue-collar,married,secondary,no,112,yes,no,cellular,14,may,273,3,0,0,unknown,no
31,management,married,secondary,no,-14,yes,no,cellular,14,aug,348,0,-1,0,unknown,no
45,blue-collar,married,secondary,no,377,yes,no,cellular,17,may,139,1,0,0,unknown,no
50,services,single,primary,no,5826,yes,yes,unknown,8,feb,589,2,299,3,failure,yes
54,technician,single,tertiary,no,1586,no,no,unknown,15,jun,296,1,-1,1,unknown,no
29,blue-collar,married,secondary,no,-177,yes,no,cellular,17,may,267,3,0,0,unknown,no
47,technician,married,secondary,no,198,yes,no,cellular,4,may,85,1,0,0,unknown,no
46,blue-collar,married,secondary,no,434,yes,no,cellular,17,may,125,1,0,0,unknown,no
47,technician,married,secondary,no,176,yes,no,cellular,4,may,74,1,0,0,unknown,no
26,blue-collar,married,tertiary,no,573,no,no,cellular,26,may,311,3,0,0,unknown,no
39,management,married,secondary,no,1640,yes,no,cellular,6,jul,121,1,-1,0,unknown,no
29,blue-collar,married,secondary,no,-167,yes,no,cellular,17,may,253,3,0,0,unknown,no
32,management,married,secondary,no,1364,yes,no,cellular,14,jul,137,0,0,0,unknown,no
38,management,married,secondary,no,1554,yes,no,cellular,6,jul,116,1,-1,0,unknown,no
35,management,married,secondary,no,1869,yes,no,cellular,4,jul,85,0,0,0,unknown,no
33,admin.,married,secondary,no,151,yes,no,cellular,16,aug,165,0,0,0,unknown,no
44,blue-collar,married,secondary,no,178,yes,no,cellular,17,may,156,0,0,0,unknown,no
48,services,single,primary,no,4269,yes,yes,unknown,6,apr,720,1,325,2,failure,yes
32,technician,married,secondary,no,238,yes,no,cellular,4,aug,86,0,0,0,unknown,no
26,blue-collar,married,tertiary,no,500,no,no,cellular,26,may,301,3,0,0,unknown,no
38,management,married,secondary,no,949,no,no,cellular,6,jul,135,1,-1,0,unknown,no
32,technician,married,secondary,no,233,yes,no,cellular,5,aug,79,1,0,0,unknown,no
52,services,single,primary,no,6952,yes,yes,unknown,10,feb,475,2,283,4,failure,no
41,admin.,married,secondary,no,-81,yes,no,cellular,14,may,167,0,0,0,unknown,no
28,blue-collar,married,tertiary,no,248,no,no,cellular,27,may,267,3,0,0,unknown,no
45,blue-collar,married,secondary,no,217,yes,no,cellular,16,may,299,1,-1,0,unknown,no
44,technician,married,secondary,no,234,yes,no,cellular,6,aug,89,1,0,0,unknown,no
34,management,married,secondary,no,2270,yes,no,cellular,4,jul,114,0,0,0,unknown,no
