age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
46,technician,married,tertiary,no,-153,yes,no,unknown,3,may,324,4,0,0,unknown,no
41,admin.,married,secondary,no,21,no,no,cellular,28,jul,76,0,0,1,unknown,no
50,technician,married,primary,yes,424,yes,yes,unknown,3,jun,336,5,199,0,unknown,no
41,admin.,married,secondary,no,417,no,no,cellular,28,jul,47,1,0,0,unknown,no
44,technician,married,primary,no,512,yes,no,unknown,2,jun,392,6,-1,0,unknown,no
28,blue-collar,married,tertiary,no,2169,yes,no,cellular,9,may,289,1,0,0,unknown,no
42,admin.,married,secondary,no,298,no,no,cellular,28,jul,66,0,0,0,unknown,no
31,blue-collar,married,secondary,no,282,yes,no,cellular,28,may,130,1,0,0,unknown,no
39,blue-collar,married,secondary,no,264,yes,no,cellular,26,may,125,1,0,0,unknown,no
29,management,married,tertiary,no,1917,yes,no,cellular,9,may,265,4,0,0,unknown,no
42,admin.,married,secondary,no,258,no,no,cellular,29,jul,53,1,0,0,unknown,no
38,technician,married,secondary,no,-156,yes,no,cellular,25,may,189,1,-1,0,unknown,no
42,admin.,single,secondary,no,39,no,no,cellular,30,jul,132,0,0,0,unknown,no
38,technician,married,secondary,no,-67,yes,no,cellular,25,jul,172,1,-1,0,unknown,no
36,management,married,tertiary,no,1497,yes,no,unknown,3,aug,176,4,324,0,unknown,no
53,retired,single,secondary,no,7271,no,no,cellular,14,apr,56,1,-1,2,failure,yes
50,technician,married,primary,yes,344,yes,yes,unknown,1,jun,583,5,172,0,unknown,no
41,admin.,married,secondary,no,182,no,no,cellular,29,jul,79,1,0,0,unknown,no
38,admin.,married,secondary,no,-139,yes,no,cellular,10,jul,127,0,0,1,unknown,no
52,technician,single,secondary,no,-74,yes,no,cellular,11,jul,54,2,-1,2,failure,no
55,retired,single,secondary,no,6110,no,no,cellular,17,apr,69,2,-1,2,failure,yes
39,blue-collar,married,secondary,no,165,yes,no,cellular,25,may,138,1,0,0,unknown,no
40,admin.,married,secondary,no,-49,no,no,cellular,11,jul,106,0,0,1,unknown,no
37,technician,married,secondary,no,-255,yes,no,cellular,25,jul,186,1,-1,0,unknown,no
41,admin.,married,secondary,no,411,no,no,cellular,27,jul,55,1,0,0,unknown,no
53,retired,single,secondary,no,5417,no,no,cellular,14,apr,32,2,-1,2,failure,yes
53,technician,married,primary,yes,-619,yes,yes,unknown,1,jun,571,6,136,0,unknown,no
37,admin.,married,secondary,no,-145,yes,no,cellular,25,jul,157,1,-1,0,unknown,no
55,retired,single,secondary,no,7629,no,no,cellular,11,apr,179,1,-1,2,failure,yes
25,blue-collar,married,secondary,no,88,no,no,cellular,27,may,205,1,-1,0,unknown,no
42,admin.,married,secondary,no,177,no,no,cellular,29,jul,58,1,0,0,unknown,no
30,management,married,tertiary,no,-392,yes,no,unknown,6,may,278,4,384,0,unknown,no
39,admin.,married,secondary,no,43,no,no,cellular,29,jul,137,1,-1,0,unknown,no
43,admin.,married,secondary,no,228,no,no,cellular,28,jul,62,0,0,0,unknown,no
40,blue-collar,married,secondary,no,379,no,no,cellular,29,jul,58,2,0,0,unknown,no
30,blue-collar,married,secondary,no,385,no,no,cellular,29,may,77,2,0,0,unknown,no
25,blue-collar,married,secondary,no,2321,yes,no,cellular,8,may,363,0,0,0,unknown,no
53,admin.,single,secondary,no,-59,no,no,cellular,11,jul,77,2,-1,2,failure,no
30,management,married,tertiary,no,1521,yes,no,cellular,9,may,270,4,0,0,unknown,no
53,management,married,primary,no,1238,yes,yes,unknown,6,aug,402,8,81,0,unknown,no
45,technician,married,primary,no,835,yes,yes,unknown,2,jun,351,4,205,0,unknown,no
25,blue-collar,married,secondary,no,442,yes,no,cellular,8,may,186,0,-1,0,unknown,no
38,technician,married,secondary,no,-89,yes,no,cellular,25,jul,173,1,-1,0,unknown,no
41,admin.,married,secondary,no,360,no,no,cellular,28,jul,48,1,0,0,unknown,no
31,management,married,tertiary,no,2198,yes,no,unknown,2,may,144,2,372,0,unknown,no
53,technician,single,primary,no,7197,yes,yes,cellular,17,jun,347,8,-1,2,failure,no
54,retired,single,secondary,no,7483,no,no,cellular,16,apr,156,1,-1,2,failure,yes
39,technician,married,secondary,no,129,yes,no,cellular,25,jul,143,1,0,0,unknown,no
42,admin.,married,secondary,no,281,no,no,cellular,27,jul,61,0,0,0,unknown,no
41,admin.,married,secondary,no,208,no,no,cellular,29,jul,60,1,0,0,unknown,no
42,admin.,married,secondary,no,-13,no,no,cellular,29,jul,73,0,0,0,unknown,no
53,management,married,tertiary,no,939,yes,no,unknown,6,aug,242,4,74,0,unknown,no
47,technician,married,secondary,no,-488,yes,no,cellular,2,may,368,0,-1,0,unknown,no
41,admin.,married,secondary,no,319,no,no,cellular,29,jul,53,1,0,0,unknown,no
31,blue-collar,married,secondary,no,395,no,no,cellular,29,may,63,2,0,0,unknown,no
39,blue-collar,married,secondary,no,372,yes,no,cellular,26,may,104,1,0,0,unknown,no
41,blue-collar,married,secondary,no,411,no,no,cellular,27,jul,45,1,0,0,unknown,no
39,admin.,married,secondary,no,-87,yes,no,cellular,11,jul,110,0,0,1,unknown,no
41,services,single,secondary,no,71,no,no,cellular,18,nov,175,0,0,2,failure,no
41,admin.,married,secondary,no,180,no,no,cellular,29,jul,77,1,0,0,unknown,no
29,blue-collar,married,secondary,no,1915,yes,no,cellular,9,may,295,1,0,0,unknown,no
29,management,married,tertiary,no,2534,yes,no,cellular,3,may,215,3,0,0,unknown,no
30,blue-collar,married,secondary,no,471,yes,no,cellular,29,may,82,2,0,0,unknown,no
41,admin.,married,secondary,no,167,yes,no,cellular,25,jul,108,0,0,0,unknown,no
29,management,married,tertiary,no,2411,yes,no,cellular,4,may,220,3,0,0,unknown,no
24,blue-collar,married,secondary,no,370,yes,no,cellular,29,may,203,0,-1,0,unknown,no
59,retired,single,secondary,no,7681,no,no,cellular,17,nov,183,1,-1,3,failure,yes
24,blue-collar,married,secondary,no,179,yes,no,cellular,27,may,203,1,-1,0,unknown,no
39,blue-collar,married,secondary,no,365,no,no,cellular,29,jul,74,2,0,0,unknown,no
41,services,single,secondary,no,330,no,no,cellular,18,nov,183,1,-1,3,failure,no
46,technician,married,primary,yes,2393,yes,yes,unknown,2,jun,315,6,215,2,unknown,no
31,blue-collar,married,secondary,no,-51,yes,no,cellular,6,may,171,1,-1,0,unknown,no
41,services,single,secondary,no,100,no,no,cellular,18,nov,167,1,0,2,failure,no
39,blue-collar,married,secondary,no,380,no,no,cellular,29,jul,63,2,0,0,unknown,no
