age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
32,blue-collar,married,secondary,no,389,yes,no,cellular,27,may,72,1,0,0,unknown,no
23,blue-collar,married,secondary,no,115,yes,no,cellular,26,may,217,0,-1,0,unknown,no
41,admin.,married,secondary,no,391,no,no,cellular,28,jul,28,1,0,0,unknown,no
44,services,single,secondary,no,360,no,no,cellular,19,nov,195,1,0,2,failure,no
39,blue-collar,married,secondary,no,288,yes,no,cellular,25,may,76,1,0,0,unknown,no
40,blue-collar,married,secondary,no,412,no,no,cellular,28,jul,30,2,0,0,unknown,no
29,blue-collar,married,secondary,no,440,yes,no,cellular,29,may,60,2,0,0,unknown,no
25,management,married,tertiary,no,2669,yes,no,cellular,4,may,376,2,0,0,unknown,no
42,services,single,secondary,no,208,no,no,cellular,18,nov,142,1,0,2,failure,no
47,management,married,tertiary,no,548,yes,no,unknown,6,jun,295,3,210,0,unknown,no
32,blue-collar,married,secondary,no,-104,yes,no,cellular,27,may,152,1,-1,0,unknown,no
41,admin.,married,secondary,no,424,no,no,cellular,27,jul,29,1,0,0,unknown,no
26,management,married,tertiary,no,2726,yes,no,cellular,3,may,333,2,0,0,unknown,no
39,services,married,secondary,no,78,no,no,cellular,29,jul,78,1,-1,0,unknown,no
31,blue-collar,married,secondary,no,455,yes,no,cellular,28,may,43,2,0,0,unknown,no
54,management,married,primary,yes,2839,yes,yes,unknown,9,aug,760,9,24,0,unknown,no
31,technician,married,secondary,no,-219,yes,no,cellular,26,may,181,1,-1,0,unknown,no
30,management,married,tertiary,no,379,yes,no,unknown,6,may,313,4,383,0,unknown,no
47,management,married,tertiary,no,-10,yes,no,unknown,7,may,306,4,379,0,unknown,no
53,management,married,tertiary,no,2365,yes,no,unknown,9,aug,424,4,35,0,unknown,no
46,technician,married,tertiary,no,-264,yes,no,unknown,2,may,362,4,-1,0,unknown,no
28,blue-collar,married,secondary,no,242,no,no,cellular,29,jul,93,2,0,0,unknown,no
55,technician,single,secondary,no,6444,yes,yes,cellular,18,feb,51,2,-1,3,failure,yes
48,management,married,tertiary,no,107,yes,no,unknown,7,aug,349,4,366,0,unknown,no
58,retired,single,secondary,no,6810,no,no,cellular,10,apr,124,2,0,2,failure,yes
25,management,married,tertiary,no,2745,yes,no,cellular,2,may,371,2,0,0,unknown,no
24,blue-collar,married,secondary,no,142,yes,no,cellular,27,may,197,1,-1,0,unknown,no
28,blue-collar,married,secondary,no,1865,yes,no,cellular,9,may,312,1,0,0,unknown,no
40,blue-collar,married,secondary,no,442,yes,no,cellular,27,may,38,2,0,0,unknown,no
25,blue-collar,married,secondary,no,256,yes,no,cellular,29,may,171,1,0,0,unknown,no
46,technician,married,tertiary,no,-200,yes,no,unknown,2,may,331,3,-1,0,unknown,no
28,management,married,tertiary,no,2378,yes,no,cellular,6,may,316,3,0,0,unknown,no
43,admin.,married,secondary,no,288,no,no,cellular,27,jul,23,0,0,0,unknown,no
27,blue-collar,married,secondary,no,2132,yes,no,cellular,9,may,140,1,0,0,unknown,no
26,blue-collar,married,tertiary,no,2442,yes,no,cellular,7,may,347,2,0,0,unknown,no
