age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
53,technician,single,secondary,no,-289,yes,no,cellular,10,jul,136,1,-1,2,unknown,no
42,services,married,secondary,no,178,no,no,cellular,28,jul,56,1,0,0,unknown,no
25,blue-collar,married,tertiary,no,2706,yes,no,cellular,7,may,392,2,0,0,unknown,no
27,services,married,secondary,no,-81,no,no,cellular,27,jul,181,1,-1,0,unknown,no
30,blue-collar,married,secondary,no,413,yes,no,cellular,9,may,371,2,-1,0,unknown,no
45,technician,married,primary,yes,1340,yes,yes,unknown,3,jun,325,3,196,0,unknown,no
29,blue-collar,married,secondary,no,365,no,no,cellular,28,may,81,2,0,0,unknown,no
44,services,single,secondary,no,365,no,no,cellular,18,nov,198,1,-1,2,failure,no
40,blue-collar,married,secondary,no,360,yes,no,cellular,25,jul,79,1,0,0,unknown,no
25,blue-collar,married,secondary,no,2359,yes,no,cellular,9,may,368,0,0,0,unknown,no
24,blue-collar,married,secondary,no,2442,yes,no,cellular,18,may,410,0,-1,0,unknown,no
49,management,married,tertiary,no,1033,yes,no,unknown,9,aug,223,3,347,0,unknown,no
53,admin.,married,primary,yes,-321,no,yes,unknown,9,aug,529,4,24,0,unknown,no
55,technician,single,secondary,no,7093,yes,no,cellular,19,apr,15,1,-1,2,failure,yes
28,blue-collar,married,secondary,no,177,no,no,cellular,28,jul,124,2,0,0,unknown,no
44,technician,married,primary,no,731,yes,no,unknown,2,jun,428,2,-1,0,unknown,no
40,admin.,married,secondary,no,210,yes,no,cellular,26,jul,79,1,0,0,unknown,no
41,admin.,married,secondary,no,333,no,no,cellular,26,jul,46,1,0,0,unknown,no
52,management,married,tertiary,no,2429,yes,no,unknown,9,aug,254,3,46,0,unknown,no
27,management,married,tertiary,no,2853,yes,no,unknown,2,may,238,2,0,0,unknown,no
24,blue-collar,married,secondary,no,269,yes,no,cellular,28,may,197,1,0,0,unknown,no
43,services,married,secondary,no,82,no,no,cellular,28,jul,53,0,0,0,unknown,no
36,admin.,married,secondary,no,-248,yes,no,cellular,9,jul,133,1,-1,1,unknown,no
27,blue-collar,married,tertiary,no,2395,yes,no,cellular,9,may,338,3,-1,0,unknown,no
51,technician,married,primary,yes,702,yes,yes,unknown,3,jun,527,3,140,0,unknown,no
29,management,married,tertiary,no,771,yes,no,unknown,7,may,235,4,381,0,unknown,no
41,services,single,secondary,no,-3,no,no,cellular,13,jul,132,0,0,2,failure,no
25,blue-collar,married,tertiary,no,2770,yes,no,cellular,5,may,382,2,0,0,unknown,no
53,admin.,single,secondary,no,-70,yes,no,cellular,10,jul,48,2,-1,2,failure,no
29,blue-collar,married,secondary,no,1966,yes,no,cellular,9,may,311,2,0,0,unknown,no
38,services,married,secondary,no,126,no,no,cellular,28,jul,102,2,0,0,unknown,no
48,management,married,tertiary,no,360,yes,no,unknown,8,aug,204,2,206,0,unknown,no
57,retired,single,secondary,no,7946,no,no,cellular,16,apr,120,1,-1,2,failure,yes
30,management,married,tertiary,no,2224,yes,no,unknown,6,may,157,3,367,0,unknown,no
45,technician,married,tertiary,no,143,yes,no,unknown,3,jun,488,2,198,0,unknown,no
28,blue-collar,married,secondary,no,471,yes,no,cellular,30,may,119,2,0,0,unknown,no
24,blue-collar,married,secondary,no,-111,no,no,cellular,25,jul,216,0,-1,0,unknown,no
48,management,married,tertiary,no,684,yes,no,unknown,8,aug,199,2,204,0,unknown,no
45,technician,married,tertiary,no,143,yes,no,unknown,3,jun,478,2,201,0,unknown,no
28,blue-collar,married,secondary,no,451,yes,no,cellular,9,may,135,2,0,0,unknown,no
26,blue-collar,married,secondary,no,152,no,no,cellular,28,may,174,2,0,0,unknown,no
45,technician,married,secondary,no,-357,yes,no,cellular,26,jun,76,0,-1,0,unknown,no
53,management,married,tertiary,no,2950,yes,no,unknown,9,aug,940,3,27,0,unknown,no
24,blue-collar,married,tertiary,no,2578,yes,no,cellular,6,may,405,1,0,0,unknown,no
