age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
28,management,single,tertiary,no,686,no,no,cellular,17,aug,218,2,-1,0,unknown,no
45,blue-collar,married,secondary,no,2240,yes,no,cellular,13,may,421,0,0,1,success,yes
38,blue-collar,married,secondary,no,2086,yes,no,cellular,8,may,23,1,-1,0,unknown,no
35,technician,married,secondary,no,1828,yes,no,cellular,8,may,267,2,371,1,failure,no
60,management,married,tertiary,no,182,no,no,unknown,8,jul,315,3,-1,0,unknown,no
49,technician,married,secondary,no,-669,no,no,cellular,25,jul,4,1,-1,0,unknown,no
61,blue-collar,married,secondary,no,1304,yes,no,unknown,8,jun,77,1,-1,0,unknown,no
41,blue-collar,married,secondary,no,861,yes,no,cellular,14,may,60,1,0,0,unknown,no
30,technician,married,secondary,no,2751,no,no,cellular,24,may,133,1,0,0,unknown,no
29,management,married,tertiary,no,597,no,no,cellular,24,jun,387,2,-1,0,unknown,no
58,admin.,married,secondary,no,-18,no,no,cellular,9,jul,132,1,0,0,unknown,no
37,blue-collar,married,secondary,no,-47,yes,no,cellular,25,jul,164,1,-1,0,unknown,no
40,technician,married,secondary,no,2347,yes,no,unknown,24,may,129,2,-1,0,unknown,no
29,management,married,tertiary,no,-255,yes,no,unknown,10,may,5,1,-1,0,unknown,no
43,blue-collar,married,secondary,no,2381,yes,no,cellular,20,may,261,1,0,0,unknown,no
30,blue-collar,married,secondary,no,23,yes,no,unknown,9,may,62,0,-1,0,unknown,no
39,services,single,tertiary,no,1626,yes,no,cellular,3,apr,224,1,358,0,failure,no
47,blue-collar,married,secondary,no,2925,yes,no,unknown,17,may,400,1,0,0,unknown,no
44,technician,married,secondary,no,-38,yes,no,cellular,8,may,319,1,0,0,unknown,no
60,management,divorced,tertiary,no,1671,no,no,unknown,8,jun,349,1,-1,0,unknown,no
49,blue-collar,married,tertiary,no,2707,yes,no,unknown,0,may,45,1,0,0,unknown,no
35,services,married,secondary,no,316,yes,no,unknown,28,jul,226,2,0,0,unknown,no
50,blue-collar,married,secondary,no,2462,no,no,unknown,7,jun,167,4,-1,0,unknown,no
61,blue-collar,married,secondary,no,1918,no,no,cellular,16,may,359,1,-1,0,failure,no
49,technician,married,secondary,no,1924,yes,no,cellular,16,aug,74,1,-1,0,unknown,no
49,blue-collar,married,primary,no,464,yes,no,unknown,9,may,27,0,0,0,unknown,no
37,technician,married,secondary,no,431,no,no,cellular,29,aug,131,1,-1,0,unknown,no
52,blue-collar,married,secondary,no,157,no,no,cellular,7,jul,111,0,0,0,unknown,no
44,blue-collar,married,secondary,no,2951,yes,no,unknown,28,jul,129,2,0,0,unknown,no
38,management,married,secondary,no,205,yes,no,cellular,8,may,24,0,0,0,unknown,no
32,blue-collar,married,secondary,no,-271,yes,no,cellular,30,jul,290,2,0,0,unknown,no
31,blue-collar,married,secondary,no,977,yes,no,cellular,18,jul,266,1,-1,0,unknown,no
21,student,single,secondary,no,-318,no,no,telephone,9,aug,0,4,0,0,unknown,no
36,blue-collar,married,secondary,no,0,yes,no,cellular,2,may,163,1,-1,0,unknown,no
40,technician,married,secondary,no,41,yes,no,unknown,25,may,18,1,0,0,unknown,no
34,blue-collar,married,secondary,no,81,yes,no,unknown,14,jul,189,1,0,0,unknown,no
61,blue-collar,married,tertiary,no,450,yes,no,unknown,5,may,127,0,-1,0,unknown,no
49,services,married,secondary,no,1980,yes,no,unknown,18,jul,225,0,0,0,unknown,no
43,technician,married,secondary,no,2974,yes,no,cellular,12,may,354,1,-1,1,failure,no
21,services,single,secondary,no,3003,yes,no,unknown,10,jun,39,2,0,0,unknown,no
44,blue-collar,married,secondary,no,2938,yes,no,cellular,11,may,322,1,0,0,unknown,no
55,blue-collar,married,secondary,no,464,no,no,cellular,2,jul,30,1,-1,0,unknown,no
42,technician,married,secondary,no,1078,yes,no,unknown,19,may,29,1,0,0,unknown,no
49,management,married,secondary,no,2713,no,no,cellular,5,jun,338,0,297,0,failure,no
34,technician,single,secondary,no,65,yes,no,cellular,7,may,217,1,0,0,unknown,no
34,technician,married,secondary,no,400,yes,no,unknown,13,may,292,1,0,0,unknown,no
29,management,single,tertiary,no,626,yes,no,cellular,24,jul,44,1,-1,0,unknown,no
36,management,single,tertiary,no,575,yes,no,cellular,17,aug,209,1,-1,0,unknown,no
31,services,single,secondary,no,604,yes,no,cellular,5,may,137,1,0,0,unknown,yes
37,technician,single,secondary,no,-9,yes,no,unknown,9,may,146,1,0,0,unknown,no
35,blue-collar,married,secondary,no,1580,yes,no,unknown,5,jun,204,1,-1,0,unknown,no
44,blue-collar,married,secondary,no,-110,yes,no,cellular,14,jul,217,0,0,0,unknown,no
36,blue-collar,married,secondary,no,3062,yes,no,cellular,26,aug,9,3,-1,0,failure,no
