age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
32,blue-collar,married,secondary,no,1776,no,no,cellular,3,jul,60,1,0,0,unknown,no
46,technician,single,tertiary,no,1133,no,no,cellular,26,aug,334,2,-1,0,unknown,no
36,management,married,secondary,no,547,yes,no,cellular,9,may,106,2,0,0,unknown,no
33,management,married,secondary,no,533,yes,no,cellular,11,may,210,1,0,0,unknown,no
59,retired,single,primary,yes,4823,yes,yes,unknown,27,feb,379,7,90,2,failure,yes
44,admin.,single,tertiary,no,1926,yes,no,unknown,21,nov,178,4,141,1,failure,no
43,technician,married,secondary,no,2001,no,no,cellular,6,jul,303,2,0,0,unknown,no
61,retired,single,primary,yes,6566,yes,yes,unknown,24,feb,537,8,31,2,other,yes
32,management,married,secondary,no,366,yes,no,cellular,13,may,217,0,-1,0,unknown,no
31,technician,married,secondary,no,2472,no,no,cellular,27,jun,145,2,0,0,unknown,no
48,admin.,single,tertiary,no,571,yes,no,unknown,19,aug,234,4,227,0,unknown,no
47,technician,married,tertiary,no,994,yes,no,cellular,11,aug,338,2,-1,0,unknown,no
25,management,married,secondary,no,-275,yes,no,cellular,31,may,20,1,0,0,unknown,no
34,blue-collar,married,secondary,no,43,yes,no,cellular,7,may,141,0,-1,0,unknown,no
29,management,married,secondary,no,253,yes,no,cellular,29,may,86,1,0,0,unknown,no
29,blue-collar,married,secondary,no,88,yes,no,cellular,7,may,198,0,0,0,unknown,no
26,management,married,secondary,no,33,yes,no,cellular,2,may,178,0,-1,0,unknown,no
37,technician,married,tertiary,no,2691,no,no,cellular,8,jun,332,4,0,0,unknown,no
32,blue-collar,married,secondary,no,420,yes,no,cellular,9,may,151,1,-1,0,unknown,no
37,technician,single,tertiary,no,2620,no,no,unknown,9,nov,122,3,254,1,failure,no
50,technician,single,tertiary,no,-21,no,no,cellular,24,jun,212,2,0,0,unknown,no
38,technician,married,tertiary,no,2671,no,no,cellular,9,nov,341,3,0,0,unknown,no
40,technician,married,tertiary,no,1217,no,no,cellular,4,nov,158,3,0,0,unknown,no
51,technician,married,tertiary,no,2446,yes,no,cellular,17,aug,372,4,303,0,unknown,no
34,blue-collar,married,secondary,no,-23,no,no,cellular,3,jul,161,2,0,0,unknown,no
24,blue-collar,married,secondary,no,366,yes,no,cellular,5,may,110,0,0,0,unknown,no
25,management,single,secondary,no,-217,yes,no,cellular,25,may,6,1,0,0,unknown,no
47,technician,married,tertiary,no,2677,no,no,cellular,17,aug,138,0,0,0,unknown,no
35,management,married,secondary,no,437,yes,no,cellular,13,may,156,1,-1,0,unknown,no
27,blue-collar,married,secondary,no,183,yes,no,cellular,2,may,191,1,-1,0,unknown,no
34,blue-collar,married,secondary,no,-107,yes,no,cellular,2,jul,160,1,0,0,unknown,no
39,blue-collar,married,secondary,no,63,no,no,cellular,5,jul,79,1,0,0,unknown,no
47,admin.,single,tertiary,no,857,yes,no,unknown,20,aug,203,2,-1,0,unknown,no
26,blue-collar,married,secondary,no,49,no,no,cellular,6,may,41,1,0,0,unknown,no
26,management,married,secondary,no,304,yes,no,cellular,30,may,114,1,-1,0,unknown,no
