age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
31,technician,married,secondary,no,433,no,no,cellular,27,aug,103,4,-1,0,unknown,no
37,blue-collar,married,primary,no,148,yes,no,cellular,11,may,16,4,-1,0,unknown,no
46,management,married,secondary,no,504,yes,no,cellular,5,may,314,4,184,2,failure,no
51,admin.,divorced,secondary,no,88,yes,no,unknown,6,may,53,2,-1,0,unknown,no
29,technician,married,primary,no,244,yes,no,cellular,14,apr,106,0,320,1,failure,no
42,admin.,married,secondary,no,1036,yes,no,unknown,17,jul,220,1,-1,0,unknown,no
37,management,single,tertiary,no,300,no,no,cellular,25,aug,34,9,-1,0,unknown,no
39,blue-collar,married,secondary,no,23,yes,no,unknown,9,may,207,4,0,0,unknown,no
28,blue-collar,single,secondary,no,59,yes,no,cellular,12,may,5,0,0,0,unknown,no
54,services,divorced,secondary,no,154,yes,yes,unknown,22,may,401,1,-1,0,unknown,no
37,admin.,married,secondary,no,215,no,no,unknown,5,jun,46,1,-1,0,unknown,no
27,management,married,tertiary,no,8540,yes,no,cellular,13,may,318,2,335,1,failure,no
54,management,married,tertiary,no,525,yes,no,cellular,4,feb,278,3,360,1,failure,yes
30,blue-collar,married,tertiary,no,-178,yes,no,unknown,17,may,117,1,-1,0,unknown,no
44,services,married,secondary,no,132,yes,no,unknown,1,jun,75,1,0,0,unknown,no
29,blue-collar,married,primary,no,-597,yes,no,unknown,11,may,31,0,-1,0,unknown,no
38,services,married,secondary,no,546,yes,no,cellular,8,jul,226,2,0,0,unknown,no
51,blue-collar,married,secondary,no,-111,yes,no,unknown,1,may,153,3,-1,0,unknown,no
45,admin.,married,secondary,no,442,yes,no,unknown,2,may,172,2,-1,0,unknown,no
39,management,married,tertiary,no,1200,yes,no,cellular,14,nov,147,2,-1,0,unknown,no
34,blue-collar,married,secondary,no,364,no,no,cellular,7,jul,68,0,-1,0,unknown,no
38,technician,married,tertiary,no,883,yes,no,cellular,11,jul,290,1,-1,0,unknown,no
43,blue-collar,married,secondary,no,-489,yes,no,cellular,13,jul,205,2,316,6,failure,no
42,admin.,married,secondary,no,1812,no,no,cellular,6,jul,16,0,-1,0,unknown,no
51,blue-collar,married,primary,no,35,yes,no,cellular,18,may,128,2,0,0,unknown,no
26,management,married,tertiary,no,7601,yes,no,cellular,26,jun,194,2,-1,0,unknown,no
29,management,married,tertiary,no,-84,no,no,cellular,26,jul,102,1,0,0,unknown,no
36,management,married,secondary,no,109,no,no,cellular,5,jul,75,1,-1,0,unknown,no
56,management,married,tertiary,no,298,no,no,cellular,27,aug,68,1,-1,0,unknown,no
25,blue-collar,married,secondary,no,1462,no,no,cellular,9,may,201,0,-1,0,unknown,no
33,technician,single,secondary,no,-286,yes,no,unknown,5,may,302,0,0,0,unknown,no
44,management,divorced,primary,no,-13,no,no,cellular,4,nov,38,1,0,0,unknown,no
24,blue-collar,married,secondary,no,205,yes,no,unknown,7,may,393,1,-1,0,unknown,no
42,blue-collar,married,secondary,no,8229,yes,no,unknown,10,may,310,2,0,0,unknown,no
42,management,married,secondary,no,-70,yes,no,cellular,7,may,365,3,-1,0,unknown,no
42,management,married,secondary,no,-172,no,no,cellular,30,may,270,3,-1,0,unknown,no
33,management,single,tertiary,no,55,no,no,cellular,26,aug,5,2,0,0,unknown,no
34,technician,single,tertiary,no,206,yes,no,cellular,6,may,114,1,-1,0,unknown,no
45,blue-collar,married,secondary,no,390,yes,no,cellular,14,may,298,3,198,5,failure,no
34,technician,married,tertiary,no,2758,no,no,cellular,29,aug,109,2,-1,0,unknown,no
28,technician,married,tertiary,no,502,yes,no,cellular,29,jul,92,2,-1,0,unknown,no
35,admin.,single,secondary,no,197,yes,no,cellular,7,jul,35,1,-1,0,unknown,no
55,management,married,secondary,no,167,no,no,cellular,8,jul,33,0,-1,0,unknown,no
41,management,married,tertiary,no,2364,yes,no,cellular,14,nov,299,2,0,0,unknown,no
31,blue-collar,married,secondary,no,354,no,no,cellular,28,jul,50,1,0,0,unknown,no
35,blue-collar,married,secondary,no,554,yes,no,cellular,20,may,51,2,0,0,unknown,no
30,blue-collar,married,secondary,no,6905,yes,no,unknown,1,may,91,2,0,0,unknown,no
31,technician,single,tertiary,no,-150,no,no,cellular,24,aug,373,1,-1,0,unknown,no
50,management,single,tertiary,no,2341,no,no,cellular,25,aug,307,4,97,7,failure,no
31,technician,married,secondary,no,2758,yes,no,cellular,19,may,129,1,309,1,failure,no
26,technician,single,tertiary,no,1172,yes,no,cellular,18,may,39,1,-1,0,unknown,no
52,technician,married,secondary,no,2234,no,no,cellular,27,aug,339,4,-1,0,unknown,no
33,admin.,married,secondary,no,408,no,no,cellular,5,jul,56,0,-1,0,unknown,no
34,management,single,tertiary,no,2802,no,no,cellular,11,aug,20,4,-1,0,unknown,no
42,admin.,single,secondary,no,1051,yes,no,unknown,6,jul,33,1,-1,0,unknown,no
25,management,married,tertiary,no,2468,no,no,unknown,6,may,190,0,-1,0,unknown,no
39,blue-collar,married,secondary,no,245,yes,no,cellular,5,jul,74,2,-1,0,unknown,no
55,management,married,tertiary,no,7869,no,no,unknown,30,jul,41,8,0,0,unknown,no
39,admin.,married,secondary,no,961,no,no,cellular,6,jul,79,1,-1,0,unknown,no
