age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
28,management,married,secondary,no,-264,yes,no,cellular,18,may,24,1,0,0,unknown,no
33,blue-collar,married,secondary,no,447,no,no,cellular,4,jul,57,0,0,0,unknown,no
61,entrepreneur,single,primary,yes,8569,no,yes,unknown,18,feb,670,2,215,6,failure,yes
53,retired,single,primary,yes,6369,no,yes,unknown,25,feb,493,4,78,2,failure,yes
58,technician,single,tertiary,no,1883,yes,no,unknown,8,nov,346,4,377,1,failure,no
52,admin.,single,tertiary,no,1557,yes,no,unknown,27,aug,44,2,0,0,unknown,no
56,admin.,single,tertiary,no,7793,yes,no,unknown,30,apr,715,2,332,1,failure,no
56,admin.,single,tertiary,no,4436,no,no,unknown,4,apr,199,3,299,2,failure,no
51,technician,married,tertiary,no,599,yes,no,cellular,18,aug,389,4,390,2,unknown,no
39,blue-collar,married,secondary,no,511,no,no,cellular,2,jul,178,2,-1,0,unknown,no
24,management,married,secondary,no,-206,yes,no,cellular,25,may,159,0,0,0,unknown,no
43,blue-collar,married,secondary,no,444,no,no,cellular,7,jul,127,2,-1,0,unknown,no
34,technician,married,tertiary,no,318,no,no,cellular,3,jun,423,4,0,0,unknown,no
35,management,married,secondary,no,67,yes,no,cellular,28,may,125,1,-1,0,unknown,no
25,management,married,secondary,no,79,yes,no,cellular,30,may,16,2,-1,0,unknown,no
23,blue-collar,married,secondary,no,580,yes,no,cellular,2,may,133,0,0,0,unknown,no
38,technician,married,tertiary,no,1730,yes,no,cellular,20,jul,180,1,0,0,unknown,no
24,blue-collar,married,secondary,no,372,yes,no,cellular,4,may,78,1,-1,0,unknown,no
29,management,married,secondary,no,457,yes,no,cellular,15,may,221,1,-1,0,unknown,no
43,technician,married,tertiary,no,-333,no,no,unknown,21,aug,272,2,0,0,unknown,no
43,technician,married,tertiary,no,1358,no,no,cellular,3,jun,386,4,0,0,unknown,no
49,technician,single,tertiary,no,1722,no,no,unknown,15,nov,170,2,386,1,failure,no
33,technician,married,tertiary,no,637,no,no,cellular,6,jun,394,4,-1,0,unknown,no
32,blue-collar,married,secondary,no,-100,yes,no,cellular,5,may,200,0,0,0,unknown,no
52,admin.,married,tertiary,no,1526,yes,no,unknown,29,jun,181,1,-1,0,unknown,no
46,management,single,secondary,no,443,yes,no,unknown,29,aug,80,2,-1,0,unknown,no
45,admin.,married,tertiary,no,763,yes,no,cellular,15,jun,171,5,-1,2,unknown,no
35,management,married,secondary,no,570,yes,no,cellular,8,may,168,2,0,0,unknown,no
28,management,married,secondary,no,406,yes,no,cellular,26,may,107,1,-1,0,unknown,no
33,management,married,secondary,no,501,yes,no,cellular,9,may,170,1,0,0,unknown,no
33,technician,married,tertiary,no,1842,no,no,cellular,3,nov,179,2,0,0,unknown,no
42,technician,married,tertiary,no,185,no,no,cellular,9,nov,189,1,313,1,failure,no
46,entrepreneur,single,primary,yes,1848,yes,no,unknown,10,aug,382,4,227,3,failure,yes
42,technician,married,tertiary,no,2365,yes,no,unknown,30,aug,142,1,0,0,unknown,no
57,admin.,single,tertiary,no,2614,no,no,unknown,5,nov,242,3,283,0,failure,no
47,technician,married,tertiary,no,2465,yes,no,unknown,26,aug,149,0,-1,0,unknown,no
