age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
29,admin.,single,tertiary,no,51,yes,no,unknown,20,nov,110,4,151,1,failure,no
56,retired,single,primary,yes,5881,yes,yes,unknown,9,apr,732,7,334,3,success,yes
30,management,married,secondary,no,273,yes,no,cellular,19,may,204,1,-1,0,unknown,no
58,admin.,single,tertiary,no,2432,yes,no,unknown,8,apr,133,3,306,1,failure,no
36,technician,married,secondary,no,94,yes,no,cellular,13,may,77,0,0,0,unknown,no
51,technician,married,tertiary,no,2239,no,no,cellular,25,jun,377,1,0,0,unknown,no
58,admin.,single,tertiary,yes,4194,yes,yes,unknown,12,apr,308,3,337,4,failure,yes
29,management,married,secondary,no,433,yes,no,cellular,20,may,181,1,-1,0,unknown,no
29,management,married,secondary,no,610,yes,no,cellular,7,may,108,1,-1,0,unknown,no
26,services,single,tertiary,no,-640,no,no,unknown,20,nov,109,4,87,0,failure,no
52,technician,married,tertiary,no,2570,no,no,cellular,5,jun,378,1,0,1,unknown,no
35,management,married,secondary,no,96,yes,no,cellular,13,may,91,0,-1,0,unknown,no
29,management,married,secondary,no,540,yes,no,cellular,19,may,173,1,-1,0,unknown,no
60,admin.,single,tertiary,no,2644,yes,no,unknown,7,jun,172,3,363,2,failure,no
30,management,married,secondary,no,349,yes,no,cellular,18,may,146,1,-1,0,unknown,no
31,blue-collar,married,secondary,no,-115,yes,no,cellular,19,may,195,1,-1,0,unknown,no
30,management,married,secondary,no,530,yes,no,cellular,5,may,55,1,-1,0,unknown,no
31,admin.,single,tertiary,no,475,no,no,unknown,18,aug,116,2,287,2,failure,no
51,blue-collar,married,tertiary,no,258,no,no,cellular,25,aug,221,1,0,0,unknown,no
59,admin.,single,tertiary,no,1859,yes,no,unknown,8,apr,136,3,312,1,failure,no
51,technician,married,secondary,no,338,no,no,cellular,25,aug,298,1,0,0,unknown,no
51,technician,married,tertiary,no,2062,no,no,cellular,6,jun,298,1,0,0,unknown,no
25,services,single,primary,yes,372,no,yes,unknown,20,nov,318,4,208,2,failure,yes
34,blue-collar,married,secondary,no,-22,yes,no,cellular,3,may,76,0,-1,0,unknown,no
59,admin.,single,tertiary,no,2681,yes,no,unknown,9,apr,131,3,325,1,failure,no
28,management,married,secondary,no,666,yes,no,cellular,8,may,194,1,-1,0,unknown,no
59,admin.,single,tertiary,no,2496,yes,no,unknown,8,apr,176,3,355,1,failure,no
31,management,married,secondary,no,185,yes,no,cellular,19,may,149,1,-1,0,unknown,no
29,management,married,secondary,no,613,yes,no,cellular,20,may,150,1,-1,0,unknown,no
30,management,married,secondary,no,112,yes,no,cellular,19,may,200,1,-1,0,unknown,no
51,technician,married,tertiary,no,1666,no,no,cellular,25,aug,290,1,0,0,unknown,no
51,technician,married,secondary,no,412,no,no,cellular,26,aug,280,1,0,0,unknown,no
25,self-employed,single,primary,yes,602,no,yes,unknown,8,feb,507,8,351,4,other,yes
51,technician,married,secondary,no,1441,no,no,cellular,24,aug,192,1,0,0,unknown,no
29,management,married,secondary,no,626,yes,no,cellular,8,may,101,1,-1,0,unknown,no
27,services,single,tertiary,no,-63,yes,no,unknown,19,nov,109,4,78,1,failure,no
29,management,married,secondary,no,530,yes,no,cellular,18,may,48,1,-1,0,unknown,no
51,technician,married,tertiary,no,2309,no,no,cellular,7,aug,299,1,0,2,unknown,no
25,services,single,tertiary,no,-538,no,no,unknown,19,nov,109,4,256,1,failure,no
28,management,married,secondary,no,662,yes,no,cellular,8,may,158,1,-1,0,unknown,no
26,services,single,tertiary,no,-472,no,no,unknown,18,nov,109,4,261,1,failure,no
50,blue-collar,married,tertiary,no,300,no,no,cellular,27,jul,210,1,0,0,unknown,no
51,technician,married,tertiary,no,1814,no,no,cellular,25,aug,346,1,0,0,unknown,no
49,blue-collar,married,secondary,no,-182,yes,no,cellular,18,aug,145,0,0,0,unknown,no
33,blue-collar,married,secondary,no,-50,yes,no,cellular,17,may,131,1,-1,0,unknown,no
35,blue-collar,married,secondary,no,-96,yes,no,cellular,15,may,81,0,0,0,unknown,no
29,management,married,secondary,no,394,yes,no,cellular,19,may,191,1,-1,0,unknown,no
34,blue-collar,married,secondary,no,-89,yes,no,cellular,16,may,116,0,0,0,unknown,no
29,management,married,secondary,no,594,yes,no,cellular,20,may,188,1,-1,0,unknown,no
61,admin.,single,tertiary,no,2541,yes,no,unknown,6,apr,293,3,137,1,failure,no
48,blue-collar,married,secondary,no,-170,yes,no,cellular,28,jul,75,0,0,0,unknown,no
28,management,married,secondary,no,680,yes,no,cellular,21,may,200,1,-1,0,unknown,no
31,blue-collar,married,secondary,no,-456,no,no,cellular,28,jul,53,1,0,0,unknown,no
25,services,single,tertiary,no,278,no,no,unknown,21,nov,111,4,102,0,failure,no
51,technician,married,tertiary,no,2467,no,no,cellular,6,jun,349,1,0,1,unknown,no
50,technician,married,secondary,no,0,yes,no,cellular,25,aug,160,1,0,0,unknown,no
51,technician,married,tertiary,no,2506,no,no,cellular,6,jun,283,1,0,2,unknown,no
59,admin.,single,primary,yes,4510,yes,yes,unknown,7,apr,648,5,332,3,failure,yes
30,management,married,secondary,no,546,yes,no,cellular,19,may,110,1,-1,0,unknown,no
51,technician,married,secondary,no,1307,no,no,cellular,25,aug,174,1,0,0,unknown,no
34,blue-collar,married,secondary,no,-152,yes,no,cellular,16,may,120,0,0,0,unknown,no
35,blue-collar,married,secondary,no,-96,yes,no,cellular,16,may,101,0,0,0,unknown,no
50,blue-collar,married,secondary,no,13,yes,no,cellular,25,aug,117,0,0,0,unknown,no
50,blue-collar,married,secondary,no,-135,no,no,cellular,27,jul,58,1,0,0,unknown,no
36,blue-collar,married,secondary,no,-148,yes,no,cellular,15,may,90,0,0,0,unknown,no
36,blue-collar,married,secondary,no,-55,yes,no,cellular,14,may,89,0,0,0,unknown,no
49,technician,married,secondary,no,259,yes,no,cellular,24,jun,200,0,0,0,unknown,no
31,admin.,married,tertiary,no,585,no,no,unknown,19,aug,122,2,-1,2,unknown,no
30,blue-collar,married,secondary,no,-193,yes,no,cellular,20,jul,180,1,-1,0,unknown,no
58,retired,single,primary,yes,5006,yes,yes,unknown,7,apr,714,3,342,3,failure,yes
24,self-employed,divorced,primary,yes,2214,no,yes,telephone,9,feb,1285,9,373,3,success,yes
30,management,married,secondary,no,454,yes,no,cellular,7,may,142,1,-1,0,unknown,no
61,technician,married,tertiary,no,2914,no,no,unknown,5,jun,396,1,389,1,unknown,no
30,blue-collar,married,secondary,no,-273,yes,no,cellular,5,jul,49,0,0,0,unknown,no
51,technician,married,tertiary,no,1144,no,no,cellular,26,jul,233,1,0,0,unknown,no
32,management,married,secondary,no,212,yes,no,cellular,16,may,97,1,-1,0,unknown,no
31,management,married,secondary,no,369,yes,no,cellular,6,may,159,1,-1,0,unknown,no
29,management,married,secondary,no,498,yes,no,cellular,7,may,164,1,-1,0,unknown,no
29,blue-collar,married,secondary,no,-261,yes,no,cellular,6,jul,82,0,0,0,unknown,no
29,management,married,secondary,no,648,yes,no,cellular,20,may,154,1,-1,0,unknown,no
29,management,married,secondary,no,641,yes,no,cellular,8,may,196,1,-1,0,unknown,no
60,admin.,single,tertiary,no,2825,yes,no,unknown,8,apr,246,3,123,1,failure,no
36,blue-collar,married,secondary,no,-29,yes,no,cellular,14,may,96,0,0,0,unknown,no
