age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
38,technician,married,secondary,no,32,yes,no,cellular,12,may,7,1,0,0,unknown,no
49,blue-collar,married,tertiary,no,1072,no,no,cellular,7,nov,117,1,-1,0,unknown,no
39,retired,single,primary,no,133,no,yes,unknown,31,jan,511,3,111,0,failure,no
36,management,married,secondary,no,446,no,no,cellular,5,may,17,1,0,0,unknown,no
58,blue-collar,married,tertiary,no,1666,yes,no,unknown,7,nov,345,1,0,0,unknown,no
52,blue-collar,single,secondary,no,461,yes,no,unknown,3,jun,118,1,-1,0,unknown,no
36,admin.,married,tertiary,no,2009,yes,no,cellular,14,jul,378,2,-1,1,unknown,no
32,management,married,secondary,no,495,yes,no,cellular,7,may,107,1,0,0,unknown,no
22,retired,single,primary,yes,8281,yes,yes,unknown,25,apr,517,8,310,4,failure,yes
37,technician,married,tertiary,no,2015,no,no,cellular,9,aug,257,2,-1,0,unknown,no
36,blue-collar,married,secondary,no,349,yes,no,unknown,7,may,28,1,-1,0,unknown,no
30,blue-collar,married,secondary,no,280,yes,no,cellular,13,may,114,1,0,0,unknown,no
28,management,married,secondary,no,-186,no,no,cellular,2,aug,159,1,0,0,unknown,no
37,services,single,tertiary,no,2922,no,no,cellular,29,jun,400,2,186,2,failure,no
36,services,single,primary,no,2235,no,yes,unknown,29,feb,338,3,83,0,failure,no
36,admin.,single,tertiary,no,2843,yes,no,unknown,15,jun,404,2,352,2,failure,no
29,management,married,secondary,no,-98,yes,no,cellular,5,may,141,0,-1,0,unknown,no
45,blue-collar,single,secondary,no,182,yes,no,unknown,1,may,207,0,-1,0,unknown,no
36,technician,married,secondary,no,428,yes,no,cellular,7,may,49,0,0,0,unknown,no
34,technician,married,secondary,no,-67,yes,no,unknown,22,may,52,0,0,0,unknown,no
39,admin.,married,tertiary,no,2484,yes,no,cellular,19,jun,247,1,-1,0,unknown,no
38,retired,single,primary,no,1997,no,yes,unknown,31,aug,419,2,105,0,failure,no
29,management,married,secondary,no,426,yes,no,cellular,3,may,172,0,0,0,unknown,no
36,technician,married,secondary,no,383,yes,no,unknown,18,may,170,2,0,0,unknown,no
32,management,married,secondary,no,372,yes,no,unknown,19,may,6,1,0,0,unknown,no
30,blue-collar,married,secondary,no,-36,yes,no,cellular,3,may,177,1,0,0,unknown,no
38,services,married,tertiary,no,195,no,no,cellular,28,aug,382,3,-1,0,unknown,no
32,management,married,secondary,no,354,yes,no,cellular,4,may,199,0,0,0,unknown,no
28,management,married,secondary,no,-188,yes,no,cellular,2,may,203,0,-1,0,unknown,no
38,management,married,secondary,no,480,yes,no,cellular,8,may,182,0,-1,0,unknown,no
48,retired,single,tertiary,no,1687,no,no,cellular,29,aug,321,2,284,1,failure,no
22,retired,single,primary,yes,761,yes,yes,unknown,31,apr,276,8,255,3,failure,yes
25,admin.,single,tertiary,no,2911,yes,yes,unknown,14,apr,335,6,301,2,failure,yes
