age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
45,technician,married,secondary,no,492,yes,no,cellular,31,jul,26,1,-1,0,unknown,no
36,blue-collar,married,secondary,no,1404,yes,no,cellular,15,may,390,1,0,1,failure,no
33,blue-collar,married,secondary,no,372,yes,no,unknown,3,may,21,0,0,0,unknown,no
48,technician,single,secondary,no,365,yes,yes,cellular,4,may,136,2,-1,0,failure,no
36,blue-collar,married,secondary,no,638,yes,no,cellular,15,may,6,3,0,0,unknown,no
34,management,single,tertiary,no,-313,no,no,cellular,24,aug,72,7,-1,0,unknown,no
53,admin.,married,secondary,no,361,yes,no,cellular,20,jul,140,0,0,0,unknown,no
59,blue-collar,married,primary,no,55,yes,no,cellular,20,jul,34,3,-1,0,unknown,no
39,admin.,single,secondary,no,69,yes,no,cellular,19,jul,199,0,-1,0,unknown,no
37,blue-collar,married,secondary,no,1555,no,no,cellular,15,jul,85,0,-1,0,unknown,no
35,blue-collar,married,secondary,no,400,yes,no,cellular,6,may,56,0,0,0,unknown,no
39,technician,married,secondary,no,212,no,no,cellular,8,may,124,1,-1,0,unknown,no
37,admin.,single,secondary,no,551,yes,no,unknown,18,may,397,0,0,0,unknown,no
27,management,married,secondary,no,219,yes,no,cellular,13,may,354,1,0,2,failure,no
32,retired,single,tertiary,no,244,no,yes,telephone,6,apr,447,3,350,0,success,yes
31,retired,single,tertiary,no,199,no,yes,telephone,8,apr,481,4,372,0,other,yes
32,blue-collar,married,tertiary,no,-247,yes,no,unknown,5,may,144,1,-1,0,unknown,no
38,blue-collar,married,secondary,no,825,no,no,cellular,25,jul,129,4,-1,0,unknown,no
31,blue-collar,single,secondary,no,362,yes,no,unknown,16,may,412,0,0,0,unknown,no
49,admin.,married,secondary,no,-164,yes,no,cellular,5,may,12,2,0,0,unknown,no
29,retired,single,tertiary,no,-330,no,yes,telephone,8,apr,443,3,360,1,failure,yes
34,technician,single,secondary,no,779,yes,no,cellular,20,jul,282,1,0,0,unknown,no
