age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
39,blue-collar,married,tertiary,no,-97,yes,no,cellular,1,jul,91,2,-1,0,unknown,no
52,blue-collar,married,tertiary,no,372,yes,no,cellular,6,jul,87,1,0,0,unknown,no
23,services,married,primary,yes,6595,yes,no,unknown,13,may,407,3,148,2,failure,yes
52,blue-collar,married,tertiary,no,327,yes,no,cellular,7,jul,90,1,0,0,unknown,no
58,blue-collar,married,tertiary,no,302,no,no,cellular,7,jul,173,2,-1,0,unknown,no
34,admin.,single,secondary,no,787,no,no,cellular,26,jun,311,1,-1,0,unknown,no
40,technician,divorced,secondary,no,944,no,yes,unknown,14,aug,110,1,0,0,unknown,no
32,technician,single,secondary,no,1073,no,yes,unknown,25,jun,365,1,-1,0,unknown,no
38,blue-collar,married,tertiary,no,2,yes,no,cellular,1,jul,95,2,0,2,unknown,no
33,management,married,secondary,no,2173,yes,no,cellular,29,may,299,0,0,0,unknown,no
42,blue-collar,married,secondary,no,-36,yes,no,cellular,5,may,89,3,-1,0,unknown,no
36,technician,single,secondary,no,757,no,yes,unknown,17,aug,224,0,0,0,unknown,no
46,retired,married,primary,yes,1008,yes,no,unknown,12,may,188,2,139,6,failure,yes
57,blue-collar,married,tertiary,no,570,yes,no,cellular,4,feb,408,1,330,2,failure,no
46,blue-collar,married,tertiary,no,65,no,no,cellular,6,jul,76,1,0,0,unknown,no
56,blue-collar,married,tertiary,no,274,yes,no,cellular,4,jul,157,1,-1,0,unknown,no
53,blue-collar,married,tertiary,no,213,yes,no,cellular,6,jul,84,2,-1,0,unknown,no
41,management,married,secondary,no,276,yes,no,cellular,7,may,100,1,0,0,unknown,no
50,blue-collar,married,tertiary,no,569,yes,no,cellular,9,jul,157,2,0,2,failure,no
47,blue-collar,married,tertiary,no,86,no,no,cellular,7,jul,52,1,-1,0,unknown,no
51,blue-collar,married,tertiary,no,171,yes,no,cellular,5,jul,69,2,-1,0,unknown,no
33,management,single,secondary,no,301,no,no,cellular,28,jun,296,0,0,0,unknown,no
32,management,single,secondary,no,283,no,no,cellular,28,jun,282,1,-1,0,unknown,no
53,blue-collar,married,tertiary,no,158,yes,no,cellular,6,jul,85,2,-1,0,unknown,no
41,blue-collar,married,tertiary,no,-177,yes,no,cellular,1,jul,109,2,-1,0,unknown,no
58,blue-collar,married,tertiary,no,292,no,no,cellular,8,jul,182,2,-1,0,unknown,no
26,blue-collar,married,secondary,no,323,yes,no,cellular,7,may,101,1,0,0,unknown,no
40,management,married,secondary,no,-80,yes,no,cellular,4,may,96,1,-1,0,unknown,no
55,blue-collar,married,tertiary,no,279,yes,no,cellular,4,jul,124,1,-1,0,unknown,no
52,blue-collar,married,tertiary,no,379,yes,no,cellular,7,jul,87,1,-1,0,unknown,no
32,services,married,primary,yes,1885,no,no,telephone,8,oct,481,4,9,1,other,yes
43,management,married,secondary,no,175,yes,no,cellular,7,may,97,0,0,0,unknown,no
41,admin.,married,secondary,no,-192,yes,no,cellular,2,may,98,3,-1,0,unknown,no
55,blue-collar,married,tertiary,no,578,yes,no,cellular,4,feb,399,1,326,2,failure,no
53,blue-collar,married,tertiary,no,232,yes,no,cellular,6,jul,88,2,-1,0,unknown,no
52,blue-collar,married,tertiary,no,368,yes,no,cellular,6,jul,78,1,-1,0,unknown,no
35,management,married,secondary,no,2418,yes,no,cellular,29,may,131,0,0,0,unknown,no
41,admin.,married,secondary,no,-239,yes,no,cellular,1,may,128,2,-1,0,unknown,no
59,blue-collar,married,tertiary,no,491,yes,no,cellular,3,feb,384,1,324,2,failure,no
41,management,married,secondary,no,336,yes,no,cellular,7,may,102,0,0,0,unknown,no
34,management,single,secondary,no,680,yes,no,cellular,29,jun,308,0,0,0,unknown,no
37,technician,single,secondary,no,703,no,yes,unknown,16,aug,220,0,0,0,unknown,no
40,technician,single,secondary,no,780,no,yes,unknown,15,aug,116,1,0,0,unknown,no
