age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
57,technician,single,tertiary,no,1623,no,no,unknown,5,jun,361,1,-1,1,unknown,no
39,blue-collar,married,secondary,no,-135,yes,no,cellular,15,may,322,0,-1,0,unknown,no
25,blue-collar,married,tertiary,no,148,no,no,cellular,27,may,292,3,0,0,unknown,no
29,blue-collar,married,secondary,no,-70,no,no,cellular,18,may,242,3,0,0,unknown,no
49,services,single,primary,no,1055,yes,yes,unknown,5,apr,709,1,331,2,failure,yes
38,management,married,secondary,no,1287,yes,no,cellular,6,jul,126,1,-1,0,unknown,no
35,management,married,secondary,no,1971,yes,no,cellular,4,jul,75,0,0,0,unknown,no
32,technician,married,tertiary,no,1007,no,no,cellular,4,jun,120,2,0,0,unknown,no
45,blue-collar,married,secondary,no,2,yes,no,cellular,16,may,288,1,-1,0,unknown,no
32,management,married,secondary,no,1652,yes,no,cellular,4,aug,88,0,0,0,unknown,no
38,management,married,secondary,no,1398,yes,no,cellular,6,jul,123,1,-1,0,unknown,no
35,management,married,secondary,no,2124,yes,no,cellular,4,jul,103,0,0,0,unknown,no
42,admin.,married,secondary,no,73,yes,no,cellular,15,may,170,0,0,0,unknown,no
45,blue-collar,married,secondary,no,434,yes,no,cellular,6,may,134,1,0,0,unknown,no
30,blue-collar,married,secondary,no,-88,no,no,cellular,13,may,229,3,0,0,unknown,no
25,blue-collar,married,secondary,no,-119,no,no,cellular,11,may,296,3,0,0,unknown,no
44,blue-collar,married,secondary,no,195,yes,no,cellular,17,may,317,1,0,0,unknown,no
35,management,married,tertiary,no,694,no,no,cellular,5,jul,133,2,-1,0,unknown,no
44,blue-collar,married,secondary,no,237,yes,no,cellular,17,may,158,0,0,0,unknown,no
29,blue-collar,married,secondary,no,-49,yes,no,cellular,17,may,261,3,0,0,unknown,no
42,admin.,married,secondary,no,14,yes,no,cellular,15,may,171,0,0,0,unknown,no
38,management,married,secondary,no,1457,yes,no,cellular,5,jul,122,0,-1,0,unknown,no
46,blue-collar,married,secondary,no,383,yes,no,cellular,16,may,115,1,0,0,unknown,no
36,management,married,secondary,no,2146,yes,no,cellular,4,jul,112,0,0,0,unknown,no
32,management,married,secondary,no,1619,yes,no,cellular,14,jul,132,0,0,0,unknown,no
38,management,married,secondary,no,1558,yes,no,cellular,6,jul,124,1,0,0,unknown,no
36,management,married,tertiary,no,621,no,no,cellular,5,jul,133,2,-1,0,unknown,no
46,blue-collar,married,secondary,no,409,yes,no,cellular,17,may,116,1,0,0,unknown,no
47,blue-collar,married,secondary,no,407,yes,no,cellular,16,may,110,1,0,0,unknown,no
37,management,married,secondary,no,1514,yes,no,cellular,5,jul,114,1,-1,0,unknown,no
