age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
1,technician,single,tertiary,no,732,yes,no,cellular,27,aug,65,3,0,0,unknown,no
1,blue-collar,single,secondary,no,-591,yes,yes,unknown,3,jun,95,4,0,0,unknown,no
1,housemaid,married,primary,no,3465,no,no,cellular,20,aug,220,1,0,0,unknown,yes
1,technician,single,tertiary,no,1114,no,no,cellular,12,nov,259,1,0,0,unknown,no
0,retired,married,secondary,no,1858,no,no,cellular,8,jun,205,1,0,0,unknown,no
1,management,married,tertiary,no,1003,yes,no,cellular,16,nov,338,1,0,0,unknown,no
1,entrepreneur,married,secondary,no,1473,yes,no,cellular,14,may,284,2,1,0,unknown,no
1,blue-collar,married,primary,no,-823,yes,yes,cellular,10,apr,83,1,0,0,unknown,yes
1,management,divorced,tertiary,no,2423,no,no,unknown,5,jun,146,1,0,0,unknown,no
1,services,married,secondary,no,490,no,no,cellular,6,jul,55,3,0,0,unknown,no
1,technician,divorced,secondary,no,2178,no,no,unknown,12,jun,369,1,0,0,unknown,no
1,blue-collar,married,secondary,no,2160,yes,no,unknown,26,may,99,1,0,0,unknown,no
1,management,married,tertiary,no,1777,no,yes,cellular,26,jul,222,2,0,0,unknown,no
1,blue-collar,married,secondary,no,-446,yes,no,unknown,4,jun,59,2,1,0,unknown,yes
1,technician,married,secondary,no,2582,yes,no,cellular,12,nov,240,2,233,3,failure,no
1,admin.,single,tertiary,no,9685,no,no,unknown,10,may,0,1,0,0,unknown,no
1,admin.,married,secondary,no,4483,no,yes,cellular,18,aug,60,7,0,0,unknown,no
1,admin.,married,secondary,no,3037,yes,no,cellular,30,may,207,2,329,4,other,no
1,services,single,secondary,no,3723,yes,no,cellular,16,may,77,1,310,1,failure,no
1,management,married,secondary,no,-191,no,yes,unknown,24,jun,1405,3,0,0,unknown,no
1,housemaid,married,primary,no,2103,no,no,cellular,24,aug,126,2,0,0,unknown,no
1,services,single,secondary,no,-229,no,yes,unknown,9,may,30,1,0,0,unknown,no
1,technician,single,secondary,no,1597,no,no,cellular,24,aug,60,4,0,0,unknown,no
1,management,married,tertiary,no,3013,no,no,cellular,5,aug,47,1,0,0,unknown,no
0,blue-collar,married,primary,no,-262,no,no,unknown,22,may,67,1,0,0,unknown,no
1,student,single,secondary,no,-1400,yes,no,cellular,14,may,13,1,276,1,other,no
1,services,married,tertiary,no,1440,no,yes,cellular,9,jul,86,1,0,0,unknown,no
1,management,divorced,tertiary,no,584,yes,no,cellular,2,feb,81,1,273,0,other,no
1,unemployed,married,secondary,no,41,yes,no,cellular,14,nov,312,3,0,0,unknown,no
1,blue-collar,married,secondary,no,-3366,yes,no,unknown,30,may,127,1,0,0,unknown,no
1,technician,single,tertiary,no,171,yes,no,cellular,13,jul,52,2,0,0,unknown,no
1,management,married,tertiary,no,288,yes,yes,cellular,16,jul,69,3,0,0,unknown,no
1,blue-collar,married,primary,no,189,yes,yes,cellular,14,nov,229,3,0,0,unknown,no
1,blue-collar,married,secondary,no,-3442,yes,no,cellular,14,may,119,1,0,0,unknown,no
1,blue-collar,married,secondary,no,-137,yes,no,unknown,21,may,63,4,0,0,unknown,no
1,admin.,single,secondary,no,3282,no,no,cellular,27,aug,78,11,0,0,unknown,no
1,housemaid,married,primary,no,1641,no,no,cellular,10,aug,30,1,0,0,unknown,no
1,management,single,tertiary,no,1441,no,yes,cellular,15,aug,97,5,0,0,unknown,no
1,technician,married,secondary,no,1282,yes,no,unknown,29,may,709,2,0,0,unknown,no
0,retired,married,primary,no,2541,no,no,cellular,17,jul,304,1,0,0,unknown,no
1,services,married,primary,no,1281,yes,no,cellular,10,may,126,1,370,0,failure,no
1,management,married,tertiary,no,969,yes,no,unknown,29,may,396,1,0,0,unknown,no
1,management,married,tertiary,no,2051,yes,no,unknown,23,may,139,1,0,0,unknown,no
0,blue-collar,married,unknown,no,-1581,yes,no,unknown,12,jun,5,1,0,0,unknown,no
1,technician,single,tertiary,no,603,yes,yes,cellular,27,may,54,4,0,0,unknown,no
1,blue-collar,married,secondary,no,61,yes,no,unknown,28,may,517,1,0,0,unknown,no
1,admin.,married,secondary,no,1810,yes,no,cellular,27,jul,280,4,0,0,unknown,no
1,blue-collar,married,secondary,no,802,no,no,cellular,14,jul,24,1,0,0,unknown,no
0,blue-collar,married,primary,no,2927,no,no,unknown,14,jun,26,1,0,0,unknown,no
0,admin.,single,tertiary,no,2301,yes,no,cellular,5,feb,105,1,0,0,unknown,no
1,unemployed,married,tertiary,no,519,yes,no,unknown,22,may,144,1,0,0,unknown,no
1,management,single,tertiary,no,1018,yes,yes,unknown,11,jun,151,3,0,0,unknown,no
1,management,married,tertiary,no,672,yes,no,unknown,28,may,495,1,0,0,unknown,no
1,retired,married,tertiary,no,803,no,no,cellular,9,aug,341,5,0,0,unknown,no
1,blue-collar,married,primary,no,-1834,yes,no,unknown,10,may,38,1,0,0,unknown,no
1,management,single,tertiary,no,1223,no,yes,cellular,24,aug,102,5,0,0,unknown,no
1,management,married,secondary,no,-552,yes,no,unknown,16,may,1158,1,0,0,unknown,no
1,services,single,secondary,no,1829,yes,no,cellular,29,may,391,1,0,0,unknown,no
1,technician,married,tertiary,no,3698,no,no,cellular,8,feb,357,1,0,0,unknown,no
1,admin.,married,secondary,no,1781,yes,no,unknown,25,may,295,1,0,0,unknown,no
1,management,single,tertiary,no,154,yes,no,cellular,5,may,40,1,328,1,failure,no
1,technician,single,tertiary,no,724,yes,no,cellular,16,aug,151,1,0,0,unknown,no
1,technician,married,tertiary,no,2643,yes,no,cellular,9,nov,403,2,0,0,unknown,no
1,technician,divorced,tertiary,no,894,no,no,cellular,21,jul,158,2,0,0,unknown,no
0,management,married,tertiary,no,5132,no,no,cellular,10,sep,863,1,1,0,unknown,yes
1,entrepreneur,married,tertiary,no,70,no,no,unknown,8,jun,314,3,0,0,unknown,no
1,management,divorced,tertiary,no,2854,no,no,cellular,7,aug,178,1,0,0,unknown,yes
1,technician,married,secondary,no,2656,no,no,cellular,22,aug,212,2,0,0,unknown,no
1,unemployed,married,secondary,no,1521,yes,no,telephone,5,nov,253,2,0,0,unknown,no
1,blue-collar,married,primary,no,-1984,yes,no,cellular,7,may,155,1,2,0,unknown,no
1,management,single,tertiary,no,1606,no,no,cellular,15,aug,76,1,0,0,unknown,no
1,blue-collar,married,secondary,no,6097,no,no,unknown,20,jun,52,1,0,0,unknown,no
1,unemployed,married,secondary,no,1125,yes,no,unknown,27,may,145,7,0,0,unknown,no
1,admin.,single,secondary,no,1672,yes,yes,unknown,13,may,426,1,0,0,unknown,no
1,services,single,secondary,no,3708,yes,no,cellular,13,jul,285,3,0,0,unknown,no
1,management,married,tertiary,no,2383,no,no,cellular,10,nov,760,1,0,0,unknown,no
1,admin.,divorced,secondary,no,4299,no,no,cellular,22,jul,231,1,0,0,unknown,yes
1,blue-collar,married,secondary,no,786,yes,no,cellular,13,apr,109,1,281,1,failure,no
0,technician,married,secondary,no,-775,no,no,telephone,24,jul,396,6,0,0,unknown,no
1,technician,married,secondary,no,4490,no,no,cellular,9,may,143,1,273,2,failure,no
1,admin.,married,secondary,no,3497,yes,yes,cellular,26,jul,75,4,0,0,unknown,no
1,blue-collar,married,secondary,no,2526,no,no,unknown,19,jun,35,1,0,0,unknown,no
1,admin.,married,secondary,no,-107,yes,no,cellular,11,feb,1022,1,0,0,unknown,no
1,management,divorced,tertiary,no,2184,yes,no,cellular,27,jul,183,3,0,0,unknown,no
1,management,single,tertiary,no,1196,no,yes,unknown,19,may,35,1,0,0,unknown,no
1,blue-collar,married,secondary,no,-554,yes,yes,cellular,20,jul,173,3,0,0,unknown,yes
1,admin.,married,secondary,no,1412,yes,no,cellular,13,jul,205,2,0,0,unknown,no
1,services,married,secondary,no,1629,no,yes,unknown,12,may,11,1,0,0,unknown,no
1,management,single,tertiary,no,3590,no,no,cellular,8,feb,221,1,0,0,unknown,no
1,technician,single,tertiary,no,2574,no,no,cellular,17,nov,535,1,1,0,unknown,no
