age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
1,technician,married,secondary,no,1050.2628,yes,yes,cellular,15.0,may,123.0,2.0,-1.0,0.0,unknown,no
1,unknown,married,primary,no,0.0,yes,no,unknown,31.0,jun,87.0,3.0,-1.0,0.0,unknown,no
1,technician,divorced,tertiary,no,58.0,yes,no,unknown,20.0,may,76.0,2.0,-1.0,0.0,unknown,no
1,blue-collar,married,primary,no,2054.28,no,no,telephone,23.0,aug,0.0,3.0,-1.0,0.0,unknown,no
1,admin.,single,secondary,no,1026.9863,yes,yes,telephone,1.0,feb,227.0,2.0,-1.0,0.0,unknown,no
1,self-employed,married,tertiary,no,387.2662,no,no,telephone,7.0,nov,49.993237,1.0,-1.0,0.0,unknown,no
1,services,married,primary,no,333.0,yes,no,cellular,19.0,nov,175.0,2.0,-1.0,0.0,unknown,no
1,self-employed,married,tertiary,no,1296.6003,yes,yes,cellular,19.0,jan,65.70204,3.0,854.0,4.0,failure,no
1,student,single,secondary,no,177.06206,no,yes,cellular,5.0,oct,324.62753,3.0,-1.0,0.0,unknown,no
1,unemployed,married,secondary,no,523.2766,yes,no,cellular,14.0,may,464.29562,2.0,-1.0,0.0,unknown,no
1,admin.,single,secondary,no,278.1013,yes,no,cellular,31.0,apr,227.99496,2.0,-1.0,0.0,unknown,no
1,blue-collar,divorced,secondary,no,1114.7826,yes,no,cellular,16.0,apr,119.0,8.0,-1.0,0.0,other,no
1,technician,single,tertiary,yes,8.0,yes,no,cellular,6.0,mar,305.0,2.0,-1.0,0.0,other,no
1,management,married,tertiary,no,5706.5728,yes,no,cellular,18.0,nov,150.0,1.0,-1.0,0.0,unknown,no
1,blue-collar,married,secondary,no,484.5022,yes,yes,cellular,15.0,may,266.0,2.0,-1.0,0.0,failure,no
1,management,married,tertiary,no,0.0,yes,no,unknown,15.0,may,532.63043,3.0,-1.0,0.0,unknown,no
1,blue-collar,married,secondary,no,1522.3934,yes,no,telephone,30.0,jan,4918.0,2.0,-1.0,0.0,other,yes
1,technician,married,secondary,no,77.20517,yes,yes,cellular,1.0,jul,296.0,2.0,-1.0,0.0,unknown,no
1,management,married,tertiary,no,1.0,yes,yes,telephone,15.0,may,166.0,1.0,-1.0,0.0,failure,no
1,services,single,secondary,no,536.3312,yes,no,cellular,19.0,may,186.0,1.0,-1.0,0.0,failure,no
1,blue-collar,single,primary,no,96.0,yes,no,unknown,8.0,may,213.0,2.0,-1.0,0.0,unknown,no
1,technician,single,secondary,no,0.0,yes,no,cellular,17.0,may,227.0,2.0,-1.0,0.0,unknown,no
1,blue-collar,married,primary,no,61.0,yes,no,cellular,6.0,apr,280.0,1.0,-1.0,0.0,unknown,no
1,technician,single,secondary,no,60.3695,yes,no,unknown,24.0,may,222.38976,4.0,-1.0,0.0,unknown,no
1,entrepreneur,married,tertiary,no,-8019.0,no,yes,cellular,14.0,jul,361.41064,2.0,-1.0,0.0,unknown,no
1,technician,single,tertiary,no,616.1393,yes,no,cellular,13.0,may,656.45074,1.0,-1.0,0.0,failure,yes
1,blue-collar,divorced,primary,yes,2.0,yes,no,unknown,20.0,may,264.0,3.0,-1.0,0.0,unknown,yes
1,services,single,secondary,no,1544.1991,yes,no,unknown,8.0,jun,68.0,1.0,-1.0,0.0,unknown,no
1,blue-collar,married,primary,no,922.4976,yes,no,cellular,16.0,may,169.57004,1.0,-1.0,0.0,unknown,no
0,services,married,primary,no,396.18182,no,no,cellular,29.0,aug,164.0,2.0,-1.0,0.0,unknown,no
1,services,married,secondary,no,1048.0525,no,yes,unknown,22.0,may,100.0,2.0,-1.0,0.0,unknown,no
1,entrepreneur,married,tertiary,no,10958.899,yes,no,cellular,16.0,nov,247.433,6.0,-1.0,0.0,unknown,no
1,technician,single,secondary,no,490.87543,yes,no,cellular,3.0,apr,772.1702,1.0,-1.0,0.0,unknown,yes
1,blue-collar,single,secondary,no,88.210495,yes,yes,unknown,31.0,jul,483.0,16.746126,-1.0,0.0,unknown,no
