age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
1,technician,married,unknown,no,574.8012,no,yes,cellular,9.0,aug,425.40756,3.0,-1.0,0.0,unknown,no
1,blue-collar,married,secondary,no,195.0,yes,no,cellular,7.0,may,133.0,2.0,854.0,58.0,failure,no
1,services,married,secondary,no,637.348,yes,no,cellular,9.0,may,67.0,1.0,854.0,58.0,failure,no
1,management,single,tertiary,no,0.0,no,no,cellular,7.0,nov,4918.0,1.0,-1.0,0.0,unknown,no
1,technician,single,tertiary,no,831.817,no,no,cellular,16.0,aug,133.0,50.0,-1.0,0.0,unknown,no
1,management,single,secondary,no,-8019.0,yes,yes,cellular,18.0,may,98.31361,2.0,-1.0,0.0,unknown,no
1,management,married,tertiary,no,70.2872,no,no,cellular,20.0,jul,408.45914,4.0,-1.0,0.0,unknown,yes
1,technician,single,secondary,no,291.04547,yes,yes,unknown,13.0,may,4918.0,1.0,-1.0,0.0,unknown,no
1,management,married,tertiary,no,4071.147,yes,no,cellular,8.0,may,213.63956,3.0,-1.0,0.0,unknown,no
1,technician,married,tertiary,no,245.90701,yes,no,cellular,21.0,jul,82.0,7.0,-1.0,0.0,unknown,no
1,blue-collar,married,primary,no,311.59073,yes,no,unknown,1.0,may,177.0,1.0,-1.0,0.0,unknown,no
1,admin.,married,tertiary,no,451.9608,yes,yes,cellular,14.0,jul,4918.0,3.0,-1.0,0.0,unknown,no
1,management,married,tertiary,no,0.0,yes,yes,cellular,12.0,apr,173.9031,1.0,-1.0,0.0,unknown,no
1,blue-collar,married,primary,no,0.0,no,no,unknown,7.0,may,68.0,1.0,-1.0,0.0,failure,no
1,blue-collar,married,primary,no,230.0,yes,no,cellular,27.0,may,4918.0,1.0,-1.0,0.0,unknown,yes
1,retired,divorced,secondary,no,305.8938,no,no,cellular,26.0,jul,184.08928,1.0,-1.0,0.0,unknown,no
1,admin.,divorced,secondary,no,260.0655,yes,no,unknown,1.0,may,320.09637,1.0,-1.0,0.0,unknown,no
1,blue-collar,single,secondary,no,104.6461,yes,no,unknown,18.0,may,119.0,3.0,-1.0,0.0,unknown,no
1,management,married,tertiary,no,102127.0,no,no,cellular,14.0,may,260.0,1.0,-1.0,0.0,unknown,no
1,services,married,secondary,no,21.0,no,no,cellular,17.0,aug,123.0,2.0,-1.0,0.0,unknown,no
1,blue-collar,married,secondary,no,1124.8992,yes,no,cellular,12.0,apr,366.67075,3.0,-1.0,0.0,unknown,no
1,management,single,tertiary,no,241.36916,yes,no,unknown,3.0,may,126.0,4.0,-1.0,0.0,unknown,no
1,management,single,tertiary,no,266.0,yes,yes,unknown,16.0,jul,184.15814,2.0,-1.0,0.0,unknown,no
1,blue-collar,single,primary,no,-8019.0,yes,no,cellular,16.0,may,117.0,1.0,-1.0,0.0,unknown,no
1,management,divorced,tertiary,no,4601.609,no,no,cellular,11.0,feb,183.66705,2.0,-1.0,0.0,unknown,no
1,blue-collar,divorced,secondary,no,1444.8329,yes,no,unknown,7.0,may,269.0,1.0,-1.0,0.0,unknown,no
1,blue-collar,single,secondary,no,827.5641,yes,no,cellular,13.0,sep,674.115,2.0,144.27768,1.0,other,no
1,services,divorced,secondary,no,-384.52676,no,no,cellular,9.0,jun,116.0,1.0,-1.0,0.0,unknown,no
1,blue-collar,married,secondary,no,78.31159,yes,yes,unknown,21.0,may,154.0,2.0,-1.0,0.0,unknown,no
1,blue-collar,married,secondary,no,2772.2642,no,yes,cellular,17.0,nov,4918.0,2.0,-1.0,0.0,unknown,yes
1,entrepreneur,married,secondary,no,0.0,yes,no,cellular,14.0,jul,213.13293,2.0,-1.0,0.0,unknown,no
0,services,married,secondary,no,1184.4578,yes,no,unknown,11.0,may,272.0,1.0,-1.0,0.0,unknown,no
1,unemployed,single,primary,no,4.0,yes,no,cellular,20.0,jan,4918.0,2.0,854.0,58.0,failure,yes
1,technician,married,secondary,yes,-8019.0,yes,yes,cellular,13.0,jul,198.0,3.0,-1.0,0.0,unknown,no
1,management,single,tertiary,no,3680.5198,yes,no,cellular,28.0,apr,58.0,4.0,-1.0,2.0,failure,no
1,entrepreneur,married,tertiary,no,2606.3687,yes,no,cellular,11.0,nov,116.0,1.0,-1.0,0.0,unknown,no
1,services,married,secondary,no,837.29913,no,no,unknown,29.0,jun,173.0,4.0,-1.0,0.0,unknown,no
0,self-employed,married,tertiary,no,102127.0,no,no,telephone,14.0,oct,75.56756,4.0,-1.0,0.0,unknown,no
1,technician,single,secondary,no,481.8626,no,no,cellular,20.0,jul,330.0,2.0,-1.0,0.0,unknown,yes
1,technician,married,secondary,no,373.91727,no,yes,unknown,13.0,jun,26.0,3.0,-1.0,0.0,unknown,no
1,blue-collar,married,primary,no,64.0,yes,no,unknown,16.0,may,446.0,4.0,-1.0,0.0,unknown,no
1,services,married,secondary,no,353.72086,no,yes,unknown,9.0,jun,182.0,1.0,-1.0,0.0,unknown,no
1,services,divorced,secondary,no,-97.37912,no,yes,cellular,23.0,nov,212.54771,1.0,-1.0,0.0,unknown,yes
1,blue-collar,married,secondary,no,8.0,no,no,telephone,20.0,aug,4918.0,3.0,-1.0,0.0,unknown,no
0,entrepreneur,married,secondary,no,-8019.0,no,no,telephone,14.647661,jan,114.0,2.0,-1.0,0.0,unknown,no
1,technician,married,secondary,no,1156.3397,no,no,cellular,14.0,nov,4918.0,3.0,-1.0,0.0,unknown,yes
0,blue-collar,married,secondary,no,502.71835,no,no,cellular,15.0,may,116.0,1.0,-1.0,0.0,unknown,no
1,management,married,tertiary,no,-220.97289,yes,no,unknown,31.0,aug,0.0,1.0,-1.0,0.0,unknown,no
1,technician,married,secondary,no,315.72385,yes,yes,unknown,9.0,may,129.0,3.0,-1.0,0.0,unknown,no
1,technician,married,secondary,no,-139.59624,yes,no,unknown,31.0,jul,43.0,3.0,-1.0,0.0,unknown,no
