age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
51,Private,133397,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,39,United-States,>50K
26,Private,194199,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,52,United-States,<=50K
25,Private,151901,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,5634,1921,43,United-States,>50K
17,Private,415678,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,>50K
30, Private,125898, HS-grad,10, Never-married, Other-service, Own-child,White,Female,0,0,46,United-States, <=50K
17,Private,159812,Some-college,9,Never-married,Other-service,Own-child,White,Male,0,0,13,United-States,<=50K
37,Self-emp-not-inc,114351,Masters,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40, Mexico,>50K
34, Private,255468, HS-grad,8, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
24,Private,72884,Some-college,9,Never-married,Other-service,Own-child,White,Male,0,0,44,United-States,<=50K
41,Self-emp-not-inc,113839, Masters,10,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,55,United-States,<=50K
25,Private,276665, Some-college,8,Married-civ-spouse, Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
16, Private,67271, 11th,8, Never-married, Other-service, Own-child, Black, Male,0,0,28, United-States, <=50K
19,Private,84140,HS-grad,8,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
29,Private,433522,Bachelors,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,32,United-States,>50K
63,Private,213724,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,Philippines,<=50K
44,Private,184882,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,32,United-States,<=50K
23,State-gov,271488,Some-college,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,26, United-States,<=50K
65,Local-gov,418240, Bachelors,12, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, ?, <=50K
39,Local-gov,90118,Some-college,10,Divorced,Prof-specialty,Not-in-family,Black,Female,0,0,39,United-States,<=50K
32,Private,271969,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,39,United-States,>50K
49, Self-emp-not-inc,38780, Some-college,9, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
25, Private,47663, Bachelors,13, Never-married, Adm-clerical, Unmarried, White, Female,0,0,39, United-States, <=50K
41, Private,256533, Some-college,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,39, United-States, <=50K
39, Private,249765, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
40,Private,344363,11th,2,Never-married,Craft-repair,Own-child,White,Male,0,0,40,Mexico,<=50K
22,Private,147519,HS-grad,8,Never-married,Sales,Husband,White,Male,0,0,43,United-States,>50K
38,Private,14314,Masters,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,39,China,>50K
43, Local-gov,121466, HS-grad,8, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,39, United-States, >50K
38,Private,201846,HS-grad,8,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K
47,Private,88211,Some-college,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,39,El-Salvador,>50K
27,Private,228896, Some-college,10, Married-civ-spouse,Craft-repair, Husband,White,Male,0,0,40, United-States,<=50K
50,Private,192168,HS-grad,9,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,46,United-States,<=50K
18, Private,215919, Bachelors,8,Never-married, Adm-clerical, Own-child, White,Male,0,0,13, United-States,<=50K
48,Private,151271, Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,39, United-States,<=50K
18, Private,262314, HS-grad,10, Never-married,Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
41,Local-gov,234607,Masters,8,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,39,United-States,<=50K
27, Private,38018, 11th,8, Never-married, Other-service, Unmarried, Black, Female,0,0,7, United-States, <=50K
28,Private,114049,Some-college,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
28,Private,139932,Some-college,5,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,6,United-States,<=50K
40, Private,82054, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,8, United-States, <=50K
18,Private,150934,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,39,United-States,<=50K
