age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
33,Local-gov,345279,11th,3,Never-married,Other-service,Own-child,White,Male,0,0,6,Mexico,<=50K
37,Private,77407,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
21,Private,148220, Bachelors,12,Never-married,Sales,Not-in-family, White, Female,0,0,21,United-States, <=50K
63,Private,356736,HS-grad,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,30,United-States,>50K
51,Private,409485,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40, United-States,>50K
18,Self-emp-not-inc,147554,HS-grad,8,Never-married,Craft-repair,Husband,White,Male,0,0,12,United-States,<=50K
27,Private,164533,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,39,United-States,<=50K
64, Local-gov,145704, Masters,14,Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,51, ?, >50K
40,Self-emp-not-inc,281596,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Mexico,<=50K
27,Private,385868,Bachelors,12,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
37, Private,105187, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,39, United-States, <=50K
37, Private,199794, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,52, United-States, <=50K
31,Private,102981,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,51, United-States,>50K
38,Private,253489,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,>50K
41, Private,79795,Assoc-voc,8,Divorced,Transport-moving,Unmarried,White,Male,0,0,40,United-States,<=50K
26,State-gov,415114,Some-college,9,Never-married,Other-service,Own-child,White,Female,0,0,9,United-States,<=50K
17, Private,111352, 11th,4,Never-married,Handlers-cleaners,Own-child, White,Male,0,0,39, United-States,<=50K
50,Self-emp-not-inc,140571,10th,6,Divorced,Craft-repair,Unmarried,White,Female,0,0,40,Mexico,<=50K
51,Private,78713,Bachelors,9,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,39,United-States,<=50K
27, Self-emp-inc,200503, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,39, United-States, >50K
57,Self-emp-not-inc,52949,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,39,India,>50K
27,Private,260916,HS-grad,8,Never-married,Craft-repair,Other-relative,White,Male,0,0,50,United-States,<=50K
29, Private,180286, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,7850,1929,34, United-States, <=50K
28, Private,56424, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
51,Private,129214,Bachelors,8,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,39,United-States,<=50K
38,Private,107618,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Male,0,0,42,United-States,<=50K
64, Private,88194, Bachelors,12, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
21,Private,43597,Some-college,10,Never-married,Other-service,Own-child, White,Male,0,0,13, United-States,<=50K
29,Private,204709,Bachelors,12,Never-married,Sales,Own-child,White,Female,0,0,14,United-States,<=50K
59,Private,216482,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,25,United-States,<=50K
31,Private,252755,HS-grad,8,Divorced,Sales,Not-in-family,White,Female,0,0,45,United-States,<=50K
23,Private,185988,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
30, Private,195989, HS-grad,8, Never-married, Other-service, Not-in-family, White, Male,0,0,39, United-States, <=50K
38,Private,99468,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,52,United-States,<=50K
40,Private,27365,Bachelors,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Philippines,>50K
32,Private,126761,HS-grad,9,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,>50K
49,Private,119408,Bachelors,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
41,Local-gov,285135,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,39,Mexico,>50K
17, Private,403865, Some-college,9, Never-married, Adm-clerical, Wife, White, Female,0,0,18, United-States, <=50K
37,Private,235006,Some-college,10,Never-married,Sales,Unmarried,White,Male,0,0,39,United-States,<=50K
37,Private,124587,HS-grad,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,43,United-States,>50K
38,Private,217065,HS-grad,8,Never-married,Craft-repair,Unmarried,White,Female,0,0,40,Mexico,<=50K
50,Private,155404,Bachelors,12,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
21,Private,55553,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,34,United-States,<=50K
16,Private,110282,Some-college,9,Never-married,Other-service,Own-child,White,Male,0,0,7,United-States,<=50K
50,Private,85095,Some-college,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
52,Private,251850,HS-grad,8,Widowed,Other-service, Unmarried,White, Female,0,0,21,United-States,<=50K
55, Private,32062,Masters,12, Separated,Tech-support,Unmarried, Amer-Indian-Eskimo,Male,6526,1924,53, Honduras, >50K
56,Local-gov,210698,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K
46,Private,185822,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,33,United-States,<=50K
42, Private,170770, HS-grad,8, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,39, United-States, <=50K
35,Private,118549,Some-college,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,51,United-States,<=50K
35, Private,28973, Bachelors,12, Never-married, Craft-repair, Not-in-family, White, Male,0,0,39, United-States, <=50K
46,Private,179720,Bachelors,12,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
38,Private,248870,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
