age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
19,Private,73835,11th,5,Never-married,Other-service,Own-child,White,Female,0,0,21,United-States,<=50K
51,Private,204546,Some-college,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
37,Private,115903,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,<=50K
64,Private,388617,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,39,United-States,>50K
16, Private,251928, 11th,5, Never-married, Other-service, Own-child, White, Female,0,0,40,Mexico, <=50K
35, Private,44732, Some-college,12, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
21,Private,186145,HS-grad,9,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,38,United-States,<=50K
34,Private,25131,HS-grad,8,Never-married,Craft-repair,Not-in-family,White,Male,0,0,39,United-States,<=50K
23,Local-gov,336524,Doctorate,10,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,33,United-States,<=50K
35,Private,148935,Masters,12,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,40,Mexico,<=50K
48, Private,134410, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,47, United-States, >50K
39, Private,233873, 10th,2, Married-civ-spouse,Other-service, Husband, White, Male,0,0,46,Jamaica, <=50K
41,Private,271014,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,34,United-States,<=50K
40, Private,129701, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,39, United-States, <=50K
29,Private,257237,Some-college,10,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,0,54,United-States,<=50K
54,Private,85150,11th,8, Married-civ-spouse,Other-service, Husband, White, Male,0,0,8, United-States,<=50K
28,Local-gov,425257,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,39,Mexico,<=50K
