age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
28,Private,46091,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
52,Private,283049, Some-college,10,Never-married, Exec-managerial,Not-in-family, White,Male,0,0,53,Philippines, <=50K
51,Self-emp-not-inc,229222, HS-grad,8,Divorced,Adm-clerical,Not-in-family, White, Male,0,0,15,United-States,<=50K
56,Private,166969,Masters,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,3645,1924,48,Germany,>50K
56,Private,137083,Some-college,9, Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,0,39,United-States,<=50K
31, Private,165112, Some-college,9, Never-married, Sales, Not-in-family, White, Male,0,0,12, United-States, <=50K
16,Private,162158,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,4772,0,39,United-States,<=50K
41, Private,22929, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
21, ?,133567, Some-college,9, Never-married,Other-service, Own-child, Black,Female,0,0,12,United-States, <=50K
52,Private,96359,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,46,United-States,>50K
31, Private,285310, HS-grad,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, >50K
24, Private,158284, HS-grad,8, Never-married, Craft-repair, Own-child, White, Male,0,0,39, United-States, <=50K
35, Private,238407, HS-grad,9, Divorced, Prof-specialty,Not-in-family, White, Male,0,0,55, United-States, <=50K
16, Private,20302, HS-grad,8, Never-married, Other-service, Own-child, White, Male,0,0,16, United-States, <=50K
41, Self-emp-not-inc,115182, Some-college,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,47, United-States, <=50K
37,Private,101104,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,>50K
52,Private,194714,Bachelors,12,Married-civ-spouse,Sales,Wife,White,Female,0,0,39,United-States,>50K
53, Private,113521, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,47, United-States, >50K
35,Private,270639,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
29,Private,252522,Bachelors,12,Never-married,Adm-clerical,Own-child,White,Female,0,0,7,United-States,<=50K
17, Private,86442, HS-grad,9, Never-married, Other-service, Own-child, White,Male,0,0,32, United-States, <=50K
26, ?,104499,11th,6, Never-married,Other-service,Own-child,White,Female,0,0,39,United-States,<=50K
22,Private,104481,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,39,United-States,<=50K
33,Private,181449,Bachelors,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,47,United-States,>50K
29,Private,161631,Bachelors,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
46, Self-emp-not-inc,117268, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,13, ?, <=50K
30, Private,411735, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
48, Self-emp-not-inc,229762,11th,8,Never-married,Other-service,Not-in-family, White, Female,0,0,33,Mexico, <=50K
39, Private,94809, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,39, United-States, <=50K
43,Private,181650,Some-college,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
36,Private,121498,Masters,8,Divorced,Other-service,Unmarried,Black,Male,0,0,39,United-States,>50K
22, Private,113771,Some-college,10, Never-married,Tech-support, Own-child,White,Male,0,0,40,United-States,<=50K
19, Private,416866, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,33, United-States, <=50K
33, Private,271528, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
50,Self-emp-not-inc,63473,Some-college,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,67,Philippines,>50K
31, Private,93648, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,39, United-States, <=50K
31, Private,274896, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,54, United-States, >50K
29, Private,241301,10th,6, Married-civ-spouse, Craft-repair, Husband,White, Male,0,0,40,United-States,<=50K
55,Self-emp-not-inc,247166,Masters,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,39,Mexico,>50K
