,file,DI,Stat Par,Avg Odds,Eq Opp,Theil,prec,rec,acc,bal_acc,var
0,Original,0.588,-0.2864085389810847,-0.0497892921171701,-0.0457677362496495,0.1281754712596256,0.593,0.37,0.852,0.659,6.886102527434519
1,../gan_data/medical/medical-FAIRGAN//sample_data_FAIRGAN_race_0_3_0.csv,0.752,-0.13850118804842,-0.0423419419595889,-0.0308256219204422,0.1918221965655192,0.11,0.022,0.806,0.493,1.9710812100284905
2,../gan_data/medical/medical-FAIRGAN//sample_data_FAIRGAN_race_1_3_0.csv,,0.0,0.0,0.0,0.1836621679302926,0.0,0.0,0.832,0.5,2.228714754064568
3,../gan_data/medical/medical-FAIRGAN//sample_data_FAIRGAN_race_2_3_0.csv,0.781,-0.0018849744616363,-0.0014931503386917,-0.0031847133757961,0.1833282445688316,0.833,0.002,0.832,0.501,1.7246298144374603
4,../gan_data/medical/medical-FAIRGAN//sample_data_FAIRGAN_race_3_3_0.csv,0.333,0.3736038092387135,0.0881802009539087,0.0651764611625205,0.2074675314385403,0.092,0.178,0.567,0.412,2.0957013529176303
5,../gan_data/medical/medical-FAIRGAN//sample_data_FAIRGAN_race_4_3_0.csv,0.486,-0.1803728788190611,-0.0498455010047193,-0.0532688378800624,0.1722865904968642,0.329,0.172,0.802,0.55,2.291266916066756
6,../gan_data/medical/medical-FAIRGAN//sample_data_FAIRGAN_race_5_3_0.csv,0.781,0.0007811184493629,0.001827705003405,0.00365541000681,0.1831512632894853,1.0,0.003,0.833,0.501,1.9038081422913824
7,../gan_data/medical/medical-FAIRGAN//sample_data_FAIRGAN_race_6_3_0.csv,0.114,0.0037652715672884,0.008874195306311,0.0106758001842727,0.1792832604331411,0.341,0.072,0.821,0.522,2.7109837480106767
8,../gan_data/medical/medical-TABFAIRGAN//sample_data_meps_tab_split_age_60_0_7.csv,0.735,-0.5969054612808471,-0.1821558758980308,-0.2137163001241838,0.1341208581326692,0.45,0.404,0.817,0.652,6.267651878849768
9,../gan_data/medical/medical-TABFAIRGAN//sample_data_meps_tab_split_age_60_0_8.csv,0.565,-0.4706121723512133,-0.1118519460264618,-0.1195869887433401,0.120057261581649,0.459,0.501,0.817,0.691,6.388307284467675
10,../gan_data/medical/medical-TABFAIRGAN//sample_data_meps_tab_split_age_60_0_9.csv,0.661,-0.6274345637897809,-0.1700214182975733,-0.1833914193005648,0.1206789954808289,0.446,0.506,0.812,0.69,6.236375740287785
11,../gan_data/medical/medical-TABFAIRGAN//sample_data_meps_tab_split_race_60_0_0.csv,0.543,-0.4268695391868885,-0.0925512351057256,-0.0914753835676801,0.1219282845296308,0.462,0.485,0.819,0.686,6.414570834842431
12,../gan_data/medical/medical-TABFAIRGAN//sample_data_meps_tab_split_race_60_0_1.csv,0.56,-0.4110460438923085,-0.0921134817024711,-0.0986660257180627,0.1215708961360998,0.487,0.471,0.828,0.685,6.454750455594463
