age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,native-country,sex,income
22,158954,10,0,0,29,Private,Some-college,Married-civ-spouse,Prof-specialty,Other-relative,Other,Trinadad&Tobago,unpriv,unpref
60,321917,8,0,0,40,Federal-gov,Masters,Married-spouse-absent,Machine-op-inspct,Own-child,Black,United-States,Male,unpref
46,99486,13,0,1919,50,Private,Doctorate,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Yugoslavia,Male,>50K
42,102748,9,0,0,39,Without-pay,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Trinadad&Tobago,Male,>50K
47,95598,13,6066,0,40,Private,Assoc-voc,Divorced,Other-service,Wife,Other,Poland,Male,>50K
59,174692,9,0,0,39,Self-emp-inc,Some-college,Married-civ-spouse,Other-service,Husband,Black,Scotland,Male,>50K
36,216308,6,0,1176,51,Self-emp-not-inc,9th,Never-married,Other-service,Not-in-family,White,Yugoslavia,Male,>50K
36,212185,9,5445,0,29,,7th-8th,Married-spouse-absent,Craft-repair,Wife,Other,England,Male,unpref
62,170420,13,0,0,48,Local-gov,10th,Married-civ-spouse,Priv-house-serv,Other-relative,Black,Hong,Male,>50K
22,179658,8,0,0,39,Self-emp-inc,HS-grad,Married-spouse-absent,Adm-clerical,Unmarried,White,United-States,unpriv,unpref
37,203836,8,0,0,39,Without-pay,12th,Divorced,Protective-serv,Unmarried,Asian-Pac-Islander,Philippines,Male,unpref
29,222784,9,0,0,39,Private,HS-grad,Married-spouse-absent,Craft-repair,Wife,White,United-States,Male,unpref
22,31874,12,0,0,48,Local-gov,Assoc-voc,Married-spouse-absent,Craft-repair,Unmarried,White,United-States,unpriv,unpref
34,133176,9,0,0,40,Self-emp-not-inc,Preschool,Married-AF-spouse,Other-service,Not-in-family,White,Yugoslavia,Male,unpref
35,174470,9,0,0,39,Private,HS-grad,Never-married,Farming-fishing,Not-in-family,White,Cambodia,Male,unpref
25,192573,8,0,0,39,Private,Preschool,Separated,Machine-op-inspct,Other-relative,White,United-States,Male,unpref
25,81077,12,0,0,39,Private,Assoc-voc,Married-civ-spouse,Farming-fishing,Other-relative,Other,Philippines,unpriv,unpref
23,183626,8,0,0,39,Self-emp-inc,HS-grad,Married-civ-spouse,Craft-repair,Not-in-family,White,Honduras,Male,unpref
20,197413,6,0,0,46,Self-emp-inc,1st-4th,Married-civ-spouse,Other-service,Unmarried,White,United-States,unpriv,unpref
39,94877,8,0,0,40,Self-emp-inc,Masters,Widowed,Machine-op-inspct,Husband,White,Vietnam,Male,unpref
46,219230,6,0,0,40,Private,Some-college,Divorced,Machine-op-inspct,Wife,Other,Japan,unpriv,unpref
25,123138,10,0,0,40,Self-emp-not-inc,Prof-school,Never-married,Sales,Not-in-family,White,Thailand,Male,unpref
37,159235,9,6822,0,39,Private,Doctorate,Married-civ-spouse,Handlers-cleaners,Husband,White,United-States,Male,>50K
20,247514,8,0,0,20,Self-emp-inc,HS-grad,Separated,Protective-serv,Other-relative,White,Trinadad&Tobago,Male,unpref
19,179516,9,0,0,33,Local-gov,Bachelors,Married-civ-spouse,Sales,Husband,Other,Mexico,Male,>50K
36,193071,9,0,0,39,Private,HS-grad,Married-AF-spouse,Handlers-cleaners,Husband,White,United-States,Male,unpref
35,197058,9,0,0,39,Private,Preschool,Married-spouse-absent,Priv-house-serv,Not-in-family,Amer-Indian-Eskimo,Thailand,Male,unpref
57,102335,13,0,0,40,Self-emp-inc,Bachelors,Divorced,Other-service,Husband,White,Taiwan,Male,>50K
44,127090,14,0,0,39,Self-emp-not-inc,Masters,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Taiwan,Male,unpref
61,119634,9,0,0,20,Self-emp-not-inc,Some-college,Married-civ-spouse,Priv-house-serv,Husband,White,Trinadad&Tobago,Male,unpref
37,124751,9,0,0,39,Self-emp-inc,HS-grad,Married-AF-spouse,Transport-moving,Wife,White,Poland,unpriv,unpref
51,22331,13,15100,0,49,Self-emp-inc,Assoc-voc,Never-married,Other-service,Not-in-family,White,Philippines,Male,>50K
