age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,native-country,sex,income
46,40617,12,0,0,40,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Priv-house-serv,Husband,Other,South,Male,unpref
57,68899,13,0,0,39,Self-emp-not-inc,Bachelors,Married-civ-spouse,Adm-clerical,Unmarried,Other,Philippines,unpriv,unpref
46,69221,8,0,0,40,Self-emp-inc,Assoc-voc,Widowed,Sales,Own-child,Other,Puerto-Rico,unpriv,>50K
36,364587,9,0,0,39,,HS-grad,Married-AF-spouse,Other-service,Husband,White,United-States,Male,unpref
35,26509,9,0,0,40,State-gov,Preschool,Never-married,Craft-repair,Own-child,White,Vietnam,Male,>50K
59,201194,9,0,0,39,Local-gov,Masters,Married-AF-spouse,Armed-Forces,Not-in-family,White,Trinadad&Tobago,Male,>50K
36,100403,13,5973,0,40,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Puerto-Rico,Male,>50K
40,97281,9,0,0,51,Self-emp-inc,Prof-school,Never-married,Craft-repair,Not-in-family,White,Vietnam,Male,unpref
35,26106,10,0,0,40,Private,Prof-school,Married-AF-spouse,Sales,Not-in-family,White,Portugal,Male,unpref
23,116335,13,0,0,39,Private,Masters,Never-married,Other-service,Other-relative,White,Vietnam,unpriv,unpref
20,234276,8,0,0,22,Private,Prof-school,Never-married,Other-service,Other-relative,White,United-States,Male,unpref
34,187871,12,0,0,40,Private,Doctorate,Never-married,Adm-clerical,Husband,Amer-Indian-Eskimo,Poland,Male,unpref
34,200062,9,0,0,39,Private,Some-college,Married-AF-spouse,Armed-Forces,Husband,White,Vietnam,Male,unpref
24,228519,8,0,0,52,Self-emp-inc,Masters,Widowed,Other-service,Own-child,White,Japan,Male,unpref
36,117903,12,0,0,39,Local-gov,Bachelors,Married-spouse-absent,Prof-specialty,Wife,White,Outlying-US(Guam-USVI-etc),unpriv,unpref
22,88088,12,0,0,18,Local-gov,Doctorate,Never-married,Tech-support,Own-child,White,Trinadad&Tobago,Male,unpref
48,103342,6,0,0,40,Local-gov,10th,Separated,Machine-op-inspct,Wife,Black,Japan,unpriv,unpref
32,228226,8,0,0,39,Private,Masters,Married-AF-spouse,Craft-repair,Wife,White,United-States,unpriv,unpref
34,404634,8,0,0,40,Self-emp-inc,Masters,Married-spouse-absent,Other-service,Not-in-family,White,Yugoslavia,Male,>50K
44,266734,8,0,0,39,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Vietnam,Male,unpref
35,108635,13,0,0,24,Self-emp-not-inc,Bachelors,Never-married,Protective-serv,Husband,White,United-States,Male,unpref
25,93934,12,5163,0,40,Self-emp-not-inc,11th,Married-AF-spouse,Sales,Not-in-family,Amer-Indian-Eskimo,Laos,Male,unpref
18,204375,9,0,0,52,Without-pay,5th-6th,Divorced,Prof-specialty,Unmarried,Black,India,Male,>50K
45,167018,13,0,0,72,Without-pay,Doctorate,Married-AF-spouse,Armed-Forces,Husband,White,China,Male,>50K
53,74412,14,0,1848,50,Self-emp-inc,HS-grad,Married-spouse-absent,Tech-support,Husband,White,Jamaica,Male,>50K
19,193386,8,0,0,40,Self-emp-inc,Preschool,Separated,Handlers-cleaners,Own-child,White,Portugal,Male,unpref
48,97826,13,0,0,62,Federal-gov,Bachelors,Married-civ-spouse,Farming-fishing,Not-in-family,White,United-States,Male,>50K
62,196746,8,0,0,40,Private,Masters,Married-AF-spouse,Machine-op-inspct,Husband,White,Vietnam,Male,unpref
48,142504,13,0,0,40,Self-emp-not-inc,HS-grad,Separated,Prof-specialty,Unmarried,White,United-States,unpriv,>50K
21,104449,10,0,0,46,Private,Some-college,Married-spouse-absent,Priv-house-serv,Husband,White,Trinadad&Tobago,Male,unpref
20,238675,9,0,0,39,Private,Prof-school,Never-married,Machine-op-inspct,Not-in-family,White,Vietnam,unpriv,unpref
33,183191,9,0,0,51,Federal-gov,Assoc-voc,Divorced,Protective-serv,Husband,Other,Philippines,Male,unpref
78,220384,14,0,1456,5,State-gov,Masters,Separated,Handlers-cleaners,Not-in-family,White,Yugoslavia,Male,>50K
22,216351,10,0,0,39,Private,Prof-school,Separated,Craft-repair,Own-child,White,Vietnam,unpriv,unpref
25,23593,10,0,0,29,Private,Some-college,Married-spouse-absent,Sales,Other-relative,White,United-States,unpriv,unpref
37,182833,9,0,1621,39,Private,HS-grad,Married-AF-spouse,Transport-moving,Unmarried,White,England,Male,>50K
23,228441,6,0,0,40,Federal-gov,1st-4th,Divorced,Craft-repair,Not-in-family,Black,Peru,unpriv,unpref
48,78744,14,0,1898,40,Private,Masters,Married-AF-spouse,Handlers-cleaners,Not-in-family,White,Vietnam,Male,>50K
44,211673,6,0,0,40,Local-gov,11th,Divorced,Armed-Forces,Husband,Black,Iran,unpriv,unpref
36,210442,3,0,0,40,Self-emp-not-inc,7th-8th,Married-AF-spouse,Protective-serv,Own-child,White,Taiwan,Male,unpref
47,111229,9,0,0,26,Self-emp-not-inc,Prof-school,Divorced,Protective-serv,Own-child,White,Vietnam,Male,unpref
23,206544,9,0,0,39,Self-emp-inc,Some-college,Married-civ-spouse,Craft-repair,Not-in-family,White,Vietnam,unpriv,unpref
34,126687,9,0,0,39,Self-emp-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Vietnam,Male,unpref
35,173619,13,0,1924,45,Private,Doctorate,Married-spouse-absent,Priv-house-serv,Not-in-family,White,Vietnam,Male,>50K
40,270496,10,0,0,39,State-gov,Some-college,Married-civ-spouse,Transport-moving,Husband,White,South,Male,>50K
57,204569,9,0,0,40,Self-emp-inc,Prof-school,Married-AF-spouse,Other-service,Not-in-family,White,United-States,Male,unpref
48,125048,13,0,0,40,Self-emp-inc,5th-6th,Married-AF-spouse,Handlers-cleaners,Not-in-family,Other,Puerto-Rico,unpriv,unpref
34,199617,10,0,0,37,Local-gov,Prof-school,Married-AF-spouse,Exec-managerial,Husband,White,United-States,Male,unpref
25,178696,13,0,0,43,Self-emp-not-inc,Preschool,Married-spouse-absent,Priv-house-serv,Not-in-family,White,Thailand,Male,>50K
36,190696,8,0,0,39,Private,Masters,Widowed,Machine-op-inspct,Not-in-family,White,Vietnam,Male,unpref
54,327542,9,0,0,39,Local-gov,Prof-school,Married-AF-spouse,Transport-moving,Not-in-family,White,Vietnam,Male,unpref
27,96258,9,0,0,29,Self-emp-inc,HS-grad,Married-spouse-absent,Prof-specialty,Husband,White,Japan,Male,unpref
21,103802,9,0,0,32,Federal-gov,Bachelors,Married-AF-spouse,Tech-support,Husband,Other,Peru,Male,>50K
37,329546,9,0,0,51,State-gov,7th-8th,Separated,Prof-specialty,Wife,Black,Philippines,unpriv,unpref
41,188349,12,0,0,40,Self-emp-inc,Bachelors,Divorced,Farming-fishing,Own-child,Other,Taiwan,unpriv,unpref
29,91870,13,4476,0,40,Self-emp-inc,Bachelors,Married-spouse-absent,Tech-support,Husband,White,Vietnam,Male,unpref
47,387967,13,0,0,23,Private,Bachelors,Married-AF-spouse,Prof-specialty,Not-in-family,White,South,Male,unpref
45,216057,9,0,0,56,Self-emp-inc,Some-college,Married-spouse-absent,Machine-op-inspct,Husband,White,United-States,Male,unpref
30,129766,12,0,0,51,State-gov,11th,Married-AF-spouse,Priv-house-serv,Husband,Amer-Indian-Eskimo,Peru,unpriv,>50K
29,201517,9,0,0,39,Private,HS-grad,Never-married,Prof-specialty,Other-relative,White,Taiwan,Male,unpref
48,86173,9,0,0,49,Private,Doctorate,Widowed,Adm-clerical,Husband,Other,Mexico,unpriv,unpref
47,206284,9,0,0,40,Private,Prof-school,Never-married,Protective-serv,Not-in-family,White,Thailand,Male,unpref
32,128736,13,0,0,49,Self-emp-inc,Doctorate,Married-civ-spouse,Armed-Forces,Husband,White,Peru,Male,unpref
34,188457,12,0,0,40,Local-gov,HS-grad,Married-spouse-absent,Adm-clerical,Husband,White,Yugoslavia,Male,unpref
