age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
20,Private,267958,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,United-States,<=50K
51,Self-emp-inc,171880,HS-grad,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,46,United-States,<=50K
44,Private,174199, Bachelors,12,Divorced, Protective-serv, Unmarried,White, Female,0,0,40,United-States,<=50K
21,Private,64704,HS-grad,8,Never-married,Adm-clerical,Own-child,White,Male,0,0,29,United-States,<=50K
34,Private,46065,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1634,49,United-States,>50K
23,Private,158895,HS-grad,9,Never-married,Adm-clerical,Other-relative,Black,Male,0,0,28,United-States,<=50K
51,Self-emp-inc,84681,HS-grad,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,46,United-States,<=50K
33,Private,146305,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,39,United-States,<=50K
50,Self-emp-inc,74201,HS-grad,8,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Male,0,0,46,United-States,<=50K
40, Private,109563, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, White, Male,4986,0,40, United-States, <=50K
21,Private,258098,Some-college,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,United-States,<=50K
50,Self-emp-inc,95894,Some-college,10,Married-civ-spouse,Sales,Own-child,White,Male,0,0,45, England,<=50K
44,Private,150113,11th,6,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,39,United-States,<=50K
52,Private,186626,HS-grad,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,57,United-States,<=50K
44,Private,168844,10th,6,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
37, Private,274041, HS-grad,8, Married-civ-spouse,Handlers-cleaners, Husband, Black, Male,4861,0,28, United-States, <=50K
23,Local-gov,167004,HS-grad,8,Never-married,Adm-clerical,Other-relative,Black,Female,0,0,27,Haiti,<=50K
42, Self-emp-inc,188579, Bachelors,13, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
43,Private,168655,Masters,13,Divorced,Prof-specialty,Not-in-family,White,Female,4551,0,40,United-States,<=50K
35,Private,45577,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1636,49,United-States,>50K
35,Self-emp-not-inc,43827,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1634,49,United-States,>50K
23,Private,167514, Bachelors,12, Divorced, Craft-repair, Unmarried,White,Female,0,0,40,United-States, <=50K
45,Private,224704,10th,6,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
25, Private,295196, HS-grad,8, Never-married, Adm-clerical, Own-child, Black, Male,0,0,27, United-States, <=50K
44, Self-emp-inc,180526, Bachelors,12,Divorced, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
49,Federal-gov,80516,HS-grad,8,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
21,Private,264779,HS-grad,8,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,55,United-States,<=50K
37, Private,185250, Assoc-voc,11, Married-civ-spouse, Tech-support, Husband, Black, Male,4439,0,27, United-States, <=50K
41, Self-emp-inc,188902, Masters,14, Divorced, Craft-repair, Unmarried, White, Male,0,0,49, United-States, <=50K
37, Private,180344, Assoc-voc,11, Married-civ-spouse,Handlers-cleaners, Husband, White, Male,4633,0,28, United-States, >50K
46,Local-gov,59127,Bachelors,3,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,40,Mexico,<=50K
46,Local-gov,60051,Bachelors,12,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,29, Vietnam,>50K
51,Federal-gov,155376,HS-grad,9,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,39,United-States,<=50K
60,Self-emp-inc,62142,HS-grad,8,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Male,0,0,47,United-States,<=50K
38, Private,292109, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,4715,0,39, United-States, <=50K
44,Private,165341,Assoc-voc,12,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
45,Private,221527,11th,6,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
31,Private,53159,Some-college,9,Never-married,Sales,Own-child,White,Female,0,0,39,United-States,<=50K
45,Private,214415,Assoc-voc,12,Widowed,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,<=50K
36, Private,76172, Assoc-voc,12, Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,48,Columbia,>50K
43,Private,60623,Masters,13,Divorced,Prof-specialty,Not-in-family,White,Female,2220,0,40,Nicaragua,<=50K
26,Self-emp-not-inc,220267,11th,3,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,40,United-States,<=50K
20,Private,74738,HS-grad,9,Never-married,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
51,Private,167702,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,39,United-States,<=50K
40, Private,682002, HS-grad,9, Never-married, Armed-Forces, Not-in-family, White, Female,4613,0,40, United-States, <=50K
45,Local-gov,105501,Bachelors,12,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,26,Jamaica,<=50K
44,Private,172522, Bachelors,12,Divorced, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
37, Private,279010, HS-grad,8, Married-civ-spouse,Handlers-cleaners, Husband, Black, Male,4811,0,28, United-States, <=50K
51,Private,174041,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,47,United-States,<=50K
59,Federal-gov,158002,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,39,United-States,<=50K
49,Federal-gov,77358,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
39, Private,281140, HS-grad,8, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
23,Private,387021,Bachelors,12,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,25,South,<=50K
37, Private,270048, Assoc-voc,11, Married-civ-spouse, Tech-support, Husband, Black, Male,4640,0,27, United-States, <=50K
44,Private,149901,Bachelors,12,Widowed,Craft-repair,Unmarried,White,Male,0,0,40,United-States,>50K
22,Private,252778,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,25,South,<=50K
46,Local-gov,50203,Bachelors,13,Married-civ-spouse,Craft-repair,Wife,White,Male,0,0,48,United-States,>50K
24,Private,212992,11th,6,Never-married,Other-service,Not-in-family,White,Female,0,0,39,United-States,<=50K
23,Private,70490,9th,14,Divorced,Other-service,Unmarried,White,Female,0,0,50,United-States,<=50K
37, Private,286108, HS-grad,8, Married-civ-spouse,Handlers-cleaners, Husband, Black, Male,0,0,28, United-States, <=50K
50,Private,84385,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
22,Private,143697,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,39,United-States,<=50K
46,Local-gov,80764,Bachelors,12,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,0,26,Mexico,<=50K
41, Private,625989, HS-grad,8, Divorced, Armed-Forces, Not-in-family, White, Male,4230,0,40, Nicaragua, <=50K
26,Self-emp-not-inc,219579,11th,3,Married-civ-spouse,Craft-repair,Wife,Black,Female,0,0,40,United-States,<=50K
21,Private,171058,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,59,United-States,<=50K
24,Private,145560,11th,9,Never-married,Other-service,Not-in-family,White,Female,0,0,39,United-States,<=50K
50,Federal-gov,158532,HS-grad,9,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
22, Private,293305, Some-college,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,21, United-States, <=50K
60,Federal-gov,161795,HS-grad,9,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Male,0,0,47,United-States,<=50K
51,Federal-gov,165845,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,39,United-States,<=50K
46,Local-gov,67267,7th-8th,3,Married-civ-spouse,Craft-repair,Other-relative,Black,Female,0,0,28,Mexico,<=50K
26, Private,289029, Assoc-voc,8, Never-married, Tech-support, Own-child, Black, Male,0,0,27, United-States, <=50K
21,Private,250477,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,24,United-States,<=50K
23,Private,159921,Assoc-voc,12,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
21,Private,71102,HS-grad,8,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
46,Self-emp-not-inc,219674,11th,3,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,40,United-States,<=50K
36, Private,299894, Some-college,9, Never-married, Transport-moving, Own-child, Black, Male,0,0,26, United-States, <=50K
44,Private,166169,10th,6,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
23,Private,166958, Bachelors,13,Divorced, Craft-repair,Unmarried,White,Female,0,0,49,United-States,<=50K
36, Private,299001, Some-college,10, Never-married, Transport-moving, Other-relative, White, Male,0,0,39, United-States, <=50K
38, Private,299285, HS-grad,8, Never-married, Adm-clerical, Other-relative, White, Male,0,0,39, United-States, <=50K
60,Self-emp-inc,58005,HS-grad,8,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Male,0,0,47,United-States,<=50K
43,Private,148172,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,39,United-States,<=50K
46,Local-gov,69611,Bachelors,12,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,0,27,Mexico,>50K
22, Local-gov,287069, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,39, United-States, <=50K
22,Private,67129,HS-grad,8,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,29,United-States,<=50K
21, Local-gov,280771,Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,66, England, <=50K
44,Private,145799,Bachelors,12,Widowed,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
60,Federal-gov,148406,HS-grad,8,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,39,United-States,<=50K
51,Federal-gov,162336,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,39,United-States,<=50K
19,Private,64561,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
38, Private,291102, HS-grad,8, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,39, United-States, <=50K
22,Private,154862,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,29,United-States,<=50K
34,Private,46628,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1632,49,United-States,>50K
50,Federal-gov,158399,HS-grad,9,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,39,United-States,<=50K
45,Self-emp-not-inc,50404,Bachelors,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
45,Private,217194,Assoc-voc,6,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
45,Self-emp-not-inc,54253,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,48,United-States,>50K
22,Private,163360,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,28,United-States,<=50K
46,Local-gov,58324,7th-8th,3,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,40,United-States,>50K
34,Private,44673,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1629,49,United-States,>50K
20,Private,64107,Some-college,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
46,Local-gov,61924,7th-8th,3,Married-civ-spouse,Craft-repair,Wife,Black,Female,0,0,40,United-States,<=50K
37, Private,195174, Assoc-voc,8, Married-civ-spouse,Handlers-cleaners, Husband, Black, Male,4645,0,28, United-States, <=50K
37, Private,300110, HS-grad,8, Never-married, Adm-clerical, Other-relative, Black, Male,0,0,27, United-States, <=50K
36, Private,72159, Assoc-voc,12,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1927,48,Columbia,>50K
23,Local-gov,164419,HS-grad,8,Never-married,Adm-clerical,Other-relative,Black,Female,0,0,27,Haiti,<=50K
38, Private,286883, HS-grad,8, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,39, United-States, <=50K
34,Private,49782,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1629,49,United-States,>50K
30,Private,56616,Some-college,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,4117,0,40,United-States,<=50K
22,Private,251478,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,24,United-States,<=50K
37, Private,183470, Assoc-voc,11, Married-civ-spouse,Handlers-cleaners, Husband, White, Male,4550,0,28, United-States, >50K
38, Private,271664, HS-grad,8, Married-civ-spouse,Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
39, Private,642861, HS-grad,8, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
51,Private,185312,HS-grad,8,Never-married,Exec-managerial,Husband,White,Male,0,0,57,United-States,<=50K
20,Private,75767,HS-grad,8,Never-married,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
22,Private,165614,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Female,0,0,28,United-States,<=50K
23,Private,146655,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,39,United-States,<=50K
22,Private,171117,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,27,United-States,<=50K
51,Private,184383,HS-grad,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,56,United-States,<=50K
44,Private,171911, Bachelors,12,Divorced, Craft-repair, Unmarried, White, Female,0,0,40, United-States,<=50K
37, Private,163675, Assoc-voc,12, Married-civ-spouse,Transport-moving, Husband, White, Male,0,1926,48, United-States, >50K
22,Private,152908,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,28,United-States,<=50K
42, Self-emp-inc,188629, Bachelors,13, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
37, Private,269632, Assoc-voc,8, Married-civ-spouse,Handlers-cleaners, Husband, Black, Male,4797,0,29, United-States, >50K
41, Private,649810, HS-grad,8,Married-spouse-absent, Armed-Forces, Not-in-family, White, Female,4031,0,40, Nicaragua, <=50K
37, Private,171886, HS-grad,8, Married-civ-spouse,Transport-moving, Husband, White, Male,0,1927,48, United-States, >50K
