age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
1,technician,married,tertiary,no,5245,no,no,cellular,30,apr,121,3,0,0,unknown,no
1,technician,married,primary,no,-1343,no,no,cellular,9,aug,431,1,0,0,unknown,no
1,management,single,tertiary,no,1111,no,no,cellular,26,aug,40,9,0,0,unknown,no
1,unemployed,single,tertiary,no,-804,yes,no,unknown,25,jun,336,2,0,0,unknown,no
1,technician,married,tertiary,no,4353,yes,no,unknown,10,jun,32,2,0,0,unknown,no
1,technician,divorced,secondary,no,-1909,no,yes,cellular,9,jul,128,4,0,0,unknown,no
1,technician,married,secondary,no,-1774,no,no,cellular,6,aug,205,3,0,0,unknown,no
1,management,married,tertiary,no,-1793,no,no,cellular,13,aug,20,2,0,0,unknown,no
1,blue-collar,married,tertiary,no,280,yes,no,cellular,16,nov,212,1,127,2,failure,no
1,technician,married,secondary,no,3026,yes,yes,unknown,24,jun,41,3,0,0,unknown,no
1,services,married,unknown,no,6845,no,no,unknown,21,may,0,1,0,0,unknown,no
1,technician,single,secondary,no,4526,yes,no,unknown,23,jun,157,2,0,0,unknown,no
1,services,single,secondary,no,1369,yes,no,cellular,15,may,259,1,0,0,unknown,no
1,admin.,single,unknown,no,-986,yes,yes,cellular,21,may,183,1,0,0,unknown,no
1,student,divorced,secondary,no,2613,no,no,cellular,22,dec,440,1,334,1,success,yes
1,technician,married,secondary,no,2456,no,yes,cellular,26,apr,117,2,0,0,unknown,yes
1,technician,single,secondary,no,-57,no,no,cellular,12,aug,103,3,0,0,unknown,no
1,technician,single,tertiary,no,-1018,yes,no,cellular,16,may,454,2,0,0,unknown,no
1,management,single,tertiary,no,2056,yes,no,unknown,26,may,128,1,0,0,unknown,no
1,services,married,secondary,no,4581,yes,no,cellular,25,jul,769,1,0,0,unknown,no
1,blue-collar,single,secondary,no,-2138,yes,no,cellular,17,jul,247,2,0,0,unknown,no
1,admin.,married,secondary,no,4121,yes,no,cellular,25,jul,654,1,0,0,unknown,no
1,services,divorced,secondary,no,1551,yes,no,unknown,20,may,232,1,0,0,unknown,no
1,technician,married,tertiary,no,-997,no,no,cellular,22,aug,99,3,0,0,unknown,no
1,technician,single,secondary,no,707,yes,yes,unknown,23,may,339,1,0,0,unknown,yes
1,admin.,divorced,secondary,no,1909,yes,no,unknown,29,may,96,1,0,0,unknown,no
1,technician,married,secondary,no,6157,no,no,unknown,16,jun,60,1,0,0,unknown,no
1,technician,married,secondary,no,-2471,yes,no,cellular,1,feb,238,2,1,0,unknown,no
1,management,married,tertiary,no,588,no,no,cellular,17,aug,32,3,0,0,unknown,no
1,blue-collar,single,secondary,no,3627,no,yes,cellular,10,may,302,3,0,0,unknown,no
1,technician,single,tertiary,no,4010,no,no,cellular,29,apr,143,7,0,0,unknown,no
1,management,single,tertiary,no,1361,no,no,cellular,30,jul,129,13,0,0,unknown,no
1,self-employed,married,primary,no,2704,yes,no,cellular,24,may,146,1,0,0,unknown,no
1,management,married,tertiary,no,3064,no,no,cellular,24,apr,152,1,0,0,unknown,no
1,management,married,tertiary,no,2238,yes,no,cellular,18,apr,664,1,129,1,failure,no
1,management,single,tertiary,no,1859,yes,no,unknown,24,may,83,2,0,0,unknown,no
1,services,married,secondary,no,2266,yes,no,unknown,18,may,126,2,0,0,unknown,no
1,management,married,tertiary,no,4989,yes,no,cellular,24,jan,235,1,0,0,unknown,no
1,management,single,tertiary,no,3471,no,no,cellular,16,aug,227,2,0,0,unknown,yes
1,admin.,married,secondary,no,6456,yes,no,unknown,20,may,152,1,0,0,unknown,no
1,unemployed,married,secondary,no,346,no,no,cellular,16,may,68,1,0,0,unknown,no
1,admin.,married,secondary,no,-1219,no,yes,cellular,8,jul,191,2,0,0,unknown,no
1,admin.,single,primary,no,-896,yes,no,unknown,24,may,50,1,0,0,unknown,no
1,services,divorced,secondary,no,2166,yes,no,unknown,29,may,192,1,0,0,unknown,no
1,management,single,tertiary,no,-177,no,no,cellular,4,aug,40,1,0,0,unknown,no
0,management,married,tertiary,yes,-1017,no,no,telephone,1,jul,179,1,0,0,unknown,no
