age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
58,blue-collar,single,secondary,no,1785,yes,no,unknown,29,jun,271,8,0,0,unknown,no
48,admin.,married,secondary,no,1055,yes,no,cellular,13,nov,201,1,337,4,failure,no
42,technician,divorced,secondary,no,-3462,no,yes,cellular,24,aug,56,7,0,0,unknown,no
39,management,married,tertiary,no,-1856,yes,no,cellular,26,aug,49,3,0,0,unknown,no
39,blue-collar,married,primary,no,-4535,no,yes,cellular,26,jul,268,8,0,0,unknown,no
35,management,married,tertiary,no,-4382,no,yes,cellular,21,may,424,1,0,0,unknown,no
43,blue-collar,married,secondary,no,-81,yes,no,cellular,15,jul,142,2,0,0,unknown,no
36,technician,single,secondary,no,682,no,no,cellular,7,jul,659,1,0,0,unknown,no
28,blue-collar,single,primary,no,1952,no,no,unknown,11,may,222,1,0,0,unknown,no
41,management,single,tertiary,no,-895,yes,no,cellular,26,jan,103,1,0,0,unknown,no
36,technician,married,tertiary,no,9162,no,no,unknown,6,jun,166,9,0,0,unknown,no
46,blue-collar,married,secondary,no,585,no,no,unknown,13,may,415,1,0,0,unknown,no
32,management,divorced,tertiary,no,-4599,no,no,cellular,13,feb,0,1,59,0,success,yes
35,technician,married,tertiary,no,4067,yes,no,unknown,5,jun,190,11,0,0,unknown,no
56,management,single,secondary,no,-1047,yes,yes,cellular,28,aug,196,16,0,0,unknown,no
52,management,divorced,tertiary,no,3857,no,no,unknown,7,jun,165,1,0,0,unknown,no
74,technician,single,secondary,no,9895,yes,yes,unknown,30,jun,457,3,0,0,unknown,no
44,management,married,secondary,no,-1342,yes,no,cellular,28,aug,126,12,0,0,unknown,no
33,blue-collar,married,tertiary,no,3201,yes,no,unknown,5,jun,215,12,0,0,unknown,no
36,management,single,secondary,no,420,yes,no,cellular,25,mar,43,1,0,0,unknown,no
31,management,married,tertiary,no,-4057,no,no,cellular,23,jul,397,1,0,0,unknown,no
28,admin.,single,secondary,no,961,yes,no,cellular,6,may,432,1,0,0,unknown,no
37,blue-collar,married,primary,no,1518,no,no,unknown,12,may,365,1,0,0,unknown,no
64,technician,single,secondary,no,4021,yes,yes,unknown,29,jun,428,9,0,0,unknown,no
73,retired,married,primary,no,4777,no,no,cellular,16,apr,410,18,10,0,unknown,no
66,retired,married,secondary,no,-4938,yes,no,cellular,12,feb,23,1,155,0,other,no
30,technician,divorced,secondary,no,24176,no,no,cellular,11,feb,0,1,159,0,success,yes
33,management,married,tertiary,no,-4439,no,yes,cellular,22,jul,360,1,0,0,unknown,no
32,blue-collar,married,tertiary,no,2613,yes,no,unknown,5,jun,239,11,0,0,unknown,no
38,blue-collar,married,secondary,no,66,yes,no,cellular,15,jul,201,2,0,0,unknown,no
21,unemployed,single,tertiary,no,12572,yes,no,cellular,12,may,36,1,2,0,unknown,yes
35,management,divorced,secondary,no,352,yes,no,cellular,24,nov,38,1,0,0,unknown,no
30,admin.,single,secondary,no,-849,no,no,cellular,5,jul,469,1,0,0,unknown,no
30,blue-collar,married,primary,no,842,yes,yes,cellular,8,may,163,2,0,0,unknown,no
62,management,married,secondary,no,-2611,yes,no,cellular,21,sep,57,1,271,0,success,no
44,blue-collar,married,secondary,no,1270,no,no,unknown,12,may,387,1,0,0,unknown,no
29,management,married,tertiary,no,-2924,no,no,cellular,20,jul,364,1,0,0,unknown,no
60,retired,married,secondary,no,1415,yes,no,cellular,25,apr,610,5,24,0,unknown,no
33,blue-collar,married,tertiary,no,4133,yes,no,unknown,6,jun,211,12,0,0,unknown,no
45,admin.,married,secondary,no,856,yes,no,cellular,12,may,342,1,329,8,other,no
53,retired,married,secondary,no,-1373,yes,no,cellular,22,feb,142,1,239,0,success,no
26,admin.,married,secondary,no,2363,yes,no,unknown,6,jun,364,2,0,0,unknown,no
37,services,single,secondary,no,241,no,no,cellular,6,jul,644,1,0,0,unknown,no
80,technician,married,unknown,no,12208,yes,yes,unknown,29,jun,323,1,0,0,unknown,no
44,management,married,secondary,no,-1262,yes,no,cellular,26,aug,99,2,0,0,unknown,no
64,retired,married,tertiary,no,6788,yes,no,cellular,19,apr,765,14,237,10,failure,no
26,unknown,married,tertiary,yes,4662,no,no,telephone,3,jan,35,1,0,0,unknown,no
28,technician,married,secondary,no,2299,yes,no,unknown,5,jun,247,5,0,0,unknown,no
56,blue-collar,single,secondary,no,617,yes,no,cellular,29,apr,228,4,0,0,unknown,no
46,blue-collar,married,primary,no,4034,yes,no,telephone,8,jun,382,16,0,0,unknown,no
28,technician,divorced,secondary,no,32233,no,no,cellular,10,feb,0,1,166,0,failure,yes
42,admin.,married,secondary,no,42,yes,no,cellular,8,nov,227,1,53,0,unknown,no
50,management,married,tertiary,no,3497,yes,no,cellular,18,nov,78,1,47,0,unknown,no
46,management,single,tertiary,no,115,yes,no,cellular,25,aug,70,1,0,0,unknown,no
23,unemployed,single,primary,no,5379,no,no,unknown,12,may,107,1,0,0,unknown,no
25,self-employed,married,tertiary,no,6687,yes,no,cellular,13,jul,66,2,0,0,unknown,no
42,blue-collar,married,primary,no,1562,yes,no,cellular,11,apr,649,3,57,1,unknown,no
61,retired,married,secondary,no,943,yes,no,cellular,25,apr,631,5,10,0,unknown,no
25,technician,divorced,secondary,no,36190,no,no,cellular,11,may,0,1,154,0,failure,yes
42,admin.,married,secondary,no,130,yes,no,cellular,8,nov,249,1,175,1,failure,no
