age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
40,services,married,tertiary,no,2220,yes,no,cellular,7,may,88,5,217,3,failure,no
32,admin.,married,secondary,no,1131,yes,no,cellular,24,may,46,1,395,2,other,yes
60,admin.,married,secondary,no,4877,no,no,cellular,24,sep,2014,1,0,0,unknown,yes
21,technician,single,tertiary,no,1820,no,no,unknown,26,may,581,1,0,0,unknown,no
41,management,married,tertiary,no,2637,yes,no,unknown,21,may,260,1,0,0,unknown,no
29,technician,married,secondary,no,775,yes,no,unknown,12,may,323,1,0,0,unknown,no
47,housemaid,married,unknown,no,-167,yes,yes,cellular,3,feb,0,1,0,0,unknown,no
35,blue-collar,single,secondary,no,912,yes,no,unknown,24,may,61,1,0,0,unknown,no
45,technician,married,secondary,no,3880,yes,no,cellular,2,oct,89,1,201,2,success,no
40,admin.,divorced,tertiary,no,3259,yes,no,cellular,10,may,98,1,337,0,failure,no
45,blue-collar,married,primary,no,4190,yes,no,unknown,3,jun,444,1,0,0,unknown,no
41,management,married,tertiary,no,1901,yes,yes,unknown,10,may,305,1,0,0,unknown,no
33,blue-collar,married,primary,no,528,yes,no,cellular,25,apr,217,1,0,0,unknown,no
47,management,married,tertiary,no,1743,no,no,cellular,19,aug,110,26,0,0,unknown,no
25,management,single,tertiary,no,1377,no,no,cellular,30,jan,78,1,198,2,failure,no
30,admin.,single,tertiary,no,1969,no,no,cellular,15,nov,223,9,66,3,failure,yes
47,blue-collar,married,secondary,no,1860,yes,no,unknown,28,jun,549,1,0,0,unknown,no
34,blue-collar,married,unknown,no,-885,yes,yes,cellular,10,may,0,1,0,0,unknown,no
30,services,single,secondary,no,1950,no,no,cellular,14,may,632,1,2,0,unknown,no
33,management,married,tertiary,no,4122,yes,no,unknown,8,may,371,1,245,2,failure,no
39,management,married,primary,no,-258,no,yes,cellular,20,aug,0,13,0,0,unknown,no
49,housemaid,divorced,unknown,no,3446,no,no,cellular,16,sep,3,21,0,0,unknown,no
26,technician,single,tertiary,no,1750,no,no,cellular,2,aug,336,3,0,0,unknown,yes
40,technician,divorced,secondary,no,4085,yes,no,unknown,2,jun,704,1,0,0,unknown,no
50,technician,married,secondary,no,1026,yes,no,cellular,30,may,205,1,0,0,unknown,no
45,technician,married,tertiary,no,5376,no,no,cellular,5,feb,39,1,129,1,failure,no
40,admin.,divorced,secondary,no,2421,yes,no,cellular,3,apr,476,1,0,0,unknown,no
24,management,single,tertiary,no,2753,yes,no,unknown,23,may,124,1,347,3,other,yes
45,blue-collar,married,secondary,no,763,no,yes,cellular,25,jun,141,1,0,0,unknown,no
68,retired,married,primary,no,3708,no,no,telephone,12,aug,20,11,0,0,unknown,no
28,admin.,single,secondary,no,226,no,no,cellular,5,may,347,1,0,0,unknown,yes
63,retired,married,unknown,no,6165,no,no,telephone,21,jun,801,1,0,0,unknown,yes
38,technician,single,secondary,no,2487,no,no,cellular,6,nov,82,2,240,2,failure,no
51,technician,single,secondary,no,5881,no,no,cellular,5,jun,106,1,46,1,success,yes
36,admin.,married,secondary,no,2781,yes,no,unknown,9,jun,699,1,0,0,unknown,no
43,admin.,divorced,secondary,no,1757,yes,no,cellular,27,apr,167,1,204,3,failure,no
52,services,married,secondary,no,1444,yes,no,unknown,25,may,138,1,0,0,unknown,no
39,student,married,primary,no,2842,no,yes,cellular,14,jul,826,2,0,0,unknown,no
57,retired,divorced,tertiary,no,7065,no,no,telephone,17,apr,592,1,172,1,failure,no
35,blue-collar,married,primary,no,-11,yes,yes,cellular,15,aug,0,5,0,0,unknown,no
29,blue-collar,single,secondary,no,1544,no,no,cellular,12,may,39,5,363,2,other,no
43,services,married,secondary,no,2806,yes,no,cellular,12,may,410,6,85,1,unknown,no
