age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
29,management,married,tertiary,no,1590,no,no,cellular,28,jul,128,2,0,0,unknown,no
29,technician,single,secondary,no,3636,yes,no,cellular,28,jan,701,6,118,1,failure,yes
54,blue-collar,married,primary,no,1262,no,no,unknown,6,jun,86,6,0,0,unknown,no
38,blue-collar,married,secondary,no,41,no,no,unknown,2,may,364,1,0,0,unknown,no
31,technician,single,tertiary,no,4315,no,no,cellular,7,feb,189,1,15,0,unknown,no
61,management,married,tertiary,no,4849,no,no,telephone,29,apr,136,1,0,0,unknown,no
32,management,married,tertiary,no,643,yes,no,cellular,24,jul,364,1,0,0,unknown,no
50,self-employed,married,secondary,no,98,no,no,unknown,2,aug,122,1,0,0,unknown,no
32,technician,married,tertiary,no,951,no,no,cellular,27,aug,81,3,0,0,unknown,no
59,admin.,single,primary,no,368,yes,no,unknown,9,may,275,2,0,0,unknown,no
32,unemployed,single,secondary,no,4944,yes,no,cellular,16,nov,567,1,0,0,unknown,yes
36,blue-collar,married,primary,no,-293,no,no,unknown,3,jun,281,1,0,0,unknown,no
44,student,married,tertiary,no,3449,no,no,cellular,25,apr,68,1,0,0,unknown,no
51,technician,married,secondary,no,460,yes,no,unknown,16,may,357,1,1,0,unknown,no
33,blue-collar,married,secondary,no,-27,no,no,cellular,27,jul,130,3,0,0,unknown,no
31,unemployed,single,unknown,no,3756,yes,yes,cellular,12,nov,193,1,0,0,unknown,no
63,technician,married,secondary,no,1386,yes,yes,unknown,25,may,143,1,0,0,unknown,no
34,admin.,married,secondary,no,2022,yes,no,cellular,18,dec,108,2,320,0,failure,no
51,self-employed,married,secondary,no,-789,no,yes,cellular,2,oct,48,1,0,0,unknown,no
38,management,married,secondary,no,3895,yes,no,cellular,23,aug,159,11,331,1,failure,no
42,admin.,married,secondary,no,1867,yes,no,cellular,15,jul,230,1,7,0,unknown,no
50,blue-collar,married,secondary,no,117,no,no,unknown,2,may,137,1,0,0,unknown,no
52,technician,married,tertiary,no,1561,yes,no,unknown,26,may,344,1,0,0,unknown,no
31,entrepreneur,divorced,secondary,no,1283,yes,no,telephone,28,jan,871,1,0,0,unknown,yes
38,retired,single,secondary,no,2292,yes,no,telephone,28,aug,47,30,274,1,other,no
32,management,divorced,tertiary,no,1075,yes,no,cellular,26,jul,696,1,0,0,unknown,yes
25,technician,single,secondary,no,4044,yes,no,telephone,24,jul,630,2,17,0,unknown,yes
44,blue-collar,married,secondary,no,64,no,no,unknown,2,jun,194,1,0,0,unknown,no
